"SimMonsoon","source","destination","dist_km","direction","SumParticles","SumParticlesReleasedSource","SourceNormRecruitment"
"NEM","CAI","SF4",37.9189565190796,73.7638056058845,73,199088448,3.66671199325438e-07
"NEM","Other","Gabas",NA,NA,2113,3625168768,5.82869415253663e-07
"NEM","Sitio Baybayon","SF6",4.37008822515937,312.818945607406,1,1599104,6.25350196109821e-07
"NEM","Sitio Baybayon","Visca",12.0358563168247,5.76720533604288,1,1599104,6.25350196109821e-07
"NEM","SF3","SF4",4.59906323234582,153.590954885126,4,3997760,1.00056031377571e-06
"NEM","Cabatoan","Visca",13.9687512766746,152.115016634039,1,799552,1.25070039221964e-06
"NEM","Caridad Cemetery","SF4",6.51934219686446,155.064873047217,1,799552,1.25070039221964e-06
"NEM","Elementary School","Gabas",8.35384165537914,160.801188659698,1,799552,1.25070039221964e-06
"NEM","Palanas","Pangasugan",NA,NA,1,799552,1.25070039221964e-06
"NEM","Palanas","Poroc San Flower",14.623388790225,146.270198515109,1,799552,1.25070039221964e-06
"NEM","Palanas","Sitio Lonas",13.5366192341433,144.473289804754,1,799552,1.25070039221964e-06
"NEM","San Agustin","Gabas",4.69383486209879,166.732009613917,1,799552,1.25070039221964e-06
"NEM","SF3","Haina",20.166760620066,171.216461641569,5,3997760,1.25070039221964e-06
"NEM","Sitio Baybayon","SF4",16.3028816696349,358.619799184352,2,1599104,1.25070039221964e-06
"NEM","Sitio Tugas","Gabas",9.17150421430282,161.125331238776,1,799552,1.25070039221964e-06
"NEM","CAI","SF5",38.4636529380995,82.5300564078265,280,199088448,1.40641007960442e-06
"NEM","Other","Poroc Rose",NA,NA,5761,3625168768,1.58916739293722e-06
"NEM","Other","Poroc San Flower",NA,NA,6774,3625168768,1.86860265921832e-06
"NEM","SF1","Visca",15.2723782919366,149.462695814243,6,3198208,1.87605058832946e-06
"NEM","Tamakin Dacot","Elementary School",16.3545910610978,354.058516250915,3,1599104,1.87605058832946e-06
"SWM","SF1","SF3",6.25577215661108,138.93361066821,1,492032,2.03238813735692e-06
"NEM","Other","Visca",NA,NA,7876,3625168768,2.17258850664356e-06
"NEM","Other","SF4",NA,NA,8367,3625168768,2.30803047677586e-06
"NEM","Caridad Cemetery","Tamakin Dacot",20.820481733943,168.761941653628,2,799552,2.50140078443929e-06
"NEM","Caridad Proper","Visca",10.3684742357159,157.775053991255,2,799552,2.50140078443929e-06
"NEM","Elementary School","Visca",6.39564840604425,161.881260889963,2,799552,2.50140078443929e-06
"NEM","Haina","Palanas",26.9920106136833,343.448006071396,4,1599104,2.50140078443929e-06
"NEM","Haina","Wangag",26.5532626762551,344.129017081249,4,1599104,2.50140078443929e-06
"NEM","SF3","Visca",9.19257462056812,156.626026723436,10,3997760,2.50140078443929e-06
"NEM","Sitio Lonas","SF4",1.5468581559545,308.390578944056,2,799552,2.50140078443929e-06
"NEM","Other","Pangasugan",NA,NA,9439,3625168768,2.60374084741094e-06
"SWM","SF2","Palanas",4.51440944124256,321.970628289926,1,369024,2.70985084980923e-06
"SWM","SF2","SF3",3.00052028835081,142.56279319625,1,369024,2.70985084980923e-06
"NEM","SF3","Pangasugan",NA,NA,11,3997760,2.75154086288321e-06
"NEM","Haina","SF1",25.6800370480472,343.730031122473,5,1599104,3.12675098054911e-06
"NEM","SF1","Tamakin Dacot",24.5145687480848,162.249715893735,10,3198208,3.12675098054911e-06
"NEM","Tamakin Dacot","Magbangon",23.5988979639063,344.196304859447,5,1599104,3.12675098054911e-06
"NEM","Tamakin Dacot","Sitio Baybayon",2.00690512091702,207.020295852618,5,1599104,3.12675098054911e-06
"NEM","Other","Sitio Tugas",NA,NA,11360,3625168768,3.13364721120757e-06
"SWM","SF3","Palanas",7.51483377168381,322.210180049035,2,615040,3.25182101977107e-06
"NEM","Other","San Agustin",NA,NA,11989,3625168768,3.30715637457461e-06
"NEM","SF2","Gabas",14.0842511428347,153.743860417513,8,2398656,3.33520104591905e-06
"NEM","Other","Elementary School",NA,NA,12876,3625168768,3.55183463833704e-06
"NEM","SF6","Palanas",23.704491144705,350.674589372032,3,799552,3.75210117665893e-06
"NEM","Sitio Tugas","SF6",16.0189763626173,187.949769333899,3,799552,3.75210117665893e-06
"SWM","Hicgop South","Palanas",8.77552677067879,319.308711592859,1,246016,4.06477627471384e-06
"SWM","Tamakin Dacot","Magbangon",23.5988979639063,344.196304859447,1,246016,4.06477627471384e-06
"SWM","Tamakin Dacot","Poroc San Flower",12.3993174604494,0.762116268366754,1,246016,4.06477627471384e-06
"NEM","Other","Sitio Lonas",NA,NA,17564,3625168768,4.84501581141284e-06
"SWM","SF3","Elementary School",2.88301135139498,144.926876993895,3,615040,4.87773152965661e-06
"NEM","Caridad Proper","SF4",5.76660677846674,156.271981115151,4,799552,5.00280156887857e-06
"NEM","Caridad Proper","Tamakin Dacot",20.1183459764472,169.608265738347,4,799552,5.00280156887857e-06
"NEM","Palanas","Elementary School",10.3955120225186,142.955283867448,4,799552,5.00280156887857e-06
"NEM","SF6","Caridad Cemetery",19.2363922790127,0.211521764606118,4,799552,5.00280156887857e-06
"NEM","SF6","Elementary School",15.2704615045884,9.17264841161239,4,799552,5.00280156887857e-06
"NEM","Tamakin Dacot","Cabatoan",23.3884325137891,344.525227737687,8,1599104,5.00280156887857e-06
"NEM","Other","Hicgop South",NA,NA,20778,3625168768,5.7315952248654e-06
"NEM","SF2","Visca",12.1255597617204,153.172699089688,14,2398656,5.83660183035833e-06
"NEM","Other","Cabatoan",NA,NA,21554,3625168768,5.94565422450423e-06
"SWM","Other","Magbangon",NA,NA,3329,557718272,5.96896348412985e-06
"NEM","Other","Caridad Cemetery",NA,NA,21780,3625168768,6.00799614965678e-06
"NEM","Other","Magbangon",NA,NA,21794,3625168768,6.01185803882552e-06
"SWM","Other","Cabatoan",NA,NA,3369,557718272,6.04068428297791e-06
"NEM","Other","Wangag",NA,NA,22294,3625168768,6.14978265199487e-06
"SWM","Other","Wangag",NA,NA,3506,557718272,6.28632801903252e-06
"NEM","Other","Caridad Proper",NA,NA,23760,3625168768,6.55417761780739e-06
"NEM","Other","Palanas",NA,NA,25013,3625168768,6.89981669840978e-06
"SWM","Other","Palanas",NA,NA,3854,557718272,6.91029896901065e-06
"SWM","Other","Gabas",NA,NA,3978,557718272,7.13263344543964e-06
"NEM","Haina","Magbangon",24.7849757104057,345.626133376462,12,1599104,7.50420235331786e-06
"NEM","SF6","Poroc San Flower",11.9924187379293,20.9582821956126,6,799552,7.50420235331786e-06
"NEM","SF6","Wangag",23.3095272094725,351.581236783845,6,799552,7.50420235331786e-06
"NEM","Sitio Lonas","SF5",4.70047119839293,173.493618502041,6,799552,7.50420235331786e-06
"NEM","Tamakin Dacot","Caridad Cemetery",20.820481733943,348.768820888014,12,1599104,7.50420235331786e-06
"SWM","Other","Visca",NA,NA,4524,557718272,8.11162234971566e-06
"SWM","Cabatoan","CAI",36.6107468025567,239.495614082351,1,123008,8.12955254942768e-06
"SWM","Cabatoan","Caridad Cemetery",3.03869204915848,134.153516624325,1,123008,8.12955254942768e-06
"SWM","Caridad Cemetery","SF3",1.92540468295468,158.591678728756,1,123008,8.12955254942768e-06
"SWM","Elementary School","Palanas",10.3955120225186,322.966018876708,1,123008,8.12955254942768e-06
"SWM","Haina","Cabatoan",24.5778997843548,345.951361797719,2,246016,8.12955254942768e-06
"SWM","Haina","Caridad Proper",21.3552337005377,350.968787523657,2,246016,8.12955254942768e-06
"SWM","Haina","Magbangon",24.7849757104057,345.626133376462,2,246016,8.12955254942768e-06
"SWM","Magbangon","Caridad Cemetery",3.28805912992589,133.97101569243,1,123008,8.12955254942768e-06
"SWM","Pangasugan","SF4",NA,NA,1,123008,8.12955254942768e-06
"SWM","Poroc Rose","Gabas",3.19705081559734,163.626745447155,1,123008,8.12955254942768e-06
"SWM","SF6","Poroc Rose",11.0997350035978,22.6701101136,1,123008,8.12955254942768e-06
"SWM","SF6","Sitio Baybayon",4.37008822515937,132.813540721274,1,123008,8.12955254942768e-06
"SWM","SF6","Wangag",23.3095272094725,351.581236783845,1,123008,8.12955254942768e-06
"SWM","Sitio Lonas","Magbangon",11.1296663262947,325.344003368888,1,123008,8.12955254942768e-06
"SWM","Sitio Lonas","Palanas",13.5366192341433,324.486754613718,1,123008,8.12955254942768e-06
"SWM","Sitio Tugas","Caridad Cemetery",3.98589537085982,327.536066759348,1,123008,8.12955254942768e-06
"SWM","Tamakin Dacot","Sitio Lonas",13.5438241042835,359.627906388548,2,246016,8.12955254942768e-06
"SWM","Visca","Wangag",16.078031642585,330.878413744658,1,123008,8.12955254942768e-06
"SWM","Other","Pangasugan",NA,NA,4857,557718272,8.70869800012577e-06
"NEM","Poroc Rose","SF6",11.0997350035978,202.677347377405,7,799552,8.7549027455375e-06
"SWM","SF5","Palanas",17.7980970370156,331.835437767901,13,1476096,8.80701526187999e-06
"NEM","Tamakin Dacot","Poroc San Flower",12.3993174604494,0.762116268366754,15,1599104,9.38025294164732e-06
"SWM","Other","Sitio Tugas",NA,NA,5310,557718272,9.52093604708006e-06
"SWM","SF3","Sitio Baybayon",20.5661724359369,173.181204720033,6,615040,9.75546305931321e-06
"SWM","Other","Caridad Cemetery",NA,NA,5466,557718272,9.80064716258749e-06
"NEM","Caridad Cemetery","Gabas",13.0800106975381,157.012180368359,8,799552,1.00056031377571e-05
"NEM","Caridad Proper","Haina",21.3552337005377,170.963105985298,8,799552,1.00056031377571e-05
"NEM","Elementary School","Tamakin Dacot",16.3545910610978,174.0556501822,8,799552,1.00056031377571e-05
"NEM","Poroc San Flower","Gabas",4.12137215375566,167.522818941867,8,799552,1.00056031377571e-05
"NEM","San Agustin","SF6",12.4409785558962,199.264517422388,8,799552,1.00056031377571e-05
"NEM","Sitio Tugas","Visca",7.21408228716616,162.171041049232,8,799552,1.00056031377571e-05
"SWM","Other","San Agustin",NA,NA,5740,557718272,1.02919346346967e-05
"NEM","SF1","SF4",10.7687423933588,145.129339707666,33,3198208,1.03182782358121e-05
"NEM","SF1","Gabas",17.2193508278488,150.349622027508,34,3198208,1.0630953333867e-05
"NEM","Magbangon","SF6",21.6482339335847,173.88926381872,9,799552,1.12563035299768e-05
"NEM","Tamakin Dacot","Caridad Proper",20.1183459764472,349.61441628594,18,1599104,1.12563035299768e-05
"SWM","SF3","Wangag",6.99192917195559,323.307945040366,7,615040,1.13813735691988e-05
"SWM","Other","SF6",NA,NA,6371,557718272,1.14233302365249e-05
"NEM","Haina","Sitio Baybayon",0.800707367317091,232.516065212688,19,1599104,1.18816537260866e-05
"SWM","Haina","SF1",25.6800370480472,343.730031122473,3,246016,1.21943288241415e-05
"SWM","SF4","Gabas",6.56810544041859,158.950330999577,3,246016,1.21943288241415e-05
"SWM","SF4","Palanas",12.0579842592439,326.527049742255,3,246016,1.21943288241415e-05
"SWM","Tamakin Dacot","Gabas",8.43842668542606,7.18575781369134,3,246016,1.21943288241415e-05
"NEM","Palanas","Poroc Rose",15.4237354462504,148.272827755455,10,799552,1.25070039221964e-05
"NEM","Tamakin Dacot","Sitio Tugas",17.1629023372764,353.601446153452,20,1599104,1.25070039221964e-05
"NEM","Wangag","SF5",17.3049180071651,152.550304641099,10,799552,1.25070039221964e-05
"NEM","Wangag","Tamakin Dacot",25.3830246400065,162.71722980732,10,799552,1.25070039221964e-05
"NEM","Other","SF6",NA,NA,46365,3625168768,1.27897493791936e-05
"SWM","SF5","Wangag",17.3049180071651,332.563918750235,19,1476096,1.28717915365938e-05
"SWM","Other","Sitio Baybayon",NA,NA,7218,557718272,1.29420181521326e-05
"NEM","Other","Sitio Baybayon",NA,NA,47184,3625168768,1.3015669895565e-05
"SWM","Other","Caridad Proper",NA,NA,7285,557718272,1.30621504902031e-05
"NEM","Gabas","SF6",8.83899331975461,215.827968172477,11,799552,1.37577043144161e-05
"NEM","Haina","Caridad Cemetery",22.050106611415,350.127479801197,22,1599104,1.37577043144161e-05
"NEM","Haina","Gabas",9.76388806466271,7.83125570056632,22,1599104,1.37577043144161e-05
"NEM","Tamakin Dacot","Hicgop South",18.0502649349819,352.898894927404,22,1599104,1.37577043144161e-05
"NEM","Hicgop South","SF6",16.829056296067,186.471076120998,23,1599104,1.43830545105259e-05
"NEM","Tamakin Dacot","SF1",24.5145687480848,342.26240665262,23,1599104,1.43830545105259e-05
"SWM","Other","Poroc Rose",NA,NA,8196,557718272,1.46955916839676e-05
"NEM","Other","Haina",NA,NA,54246,3625168768,1.49637171319688e-05
"NEM","Caridad Cemetery","Haina",22.050106611415,170.121070089305,12,799552,1.50084047066357e-05
"NEM","SF2","SF6",19.8580093414283,176.956165052156,38,2398656,1.58422049681155e-05
"NEM","Cabatoan","SF6",21.4633909541212,174.338135322985,13,799552,1.62591050988554e-05
"NEM","Magbangon","Visca",14.2030383569093,151.763633480506,13,799552,1.62591050988554e-05
"NEM","Poroc Rose","Gabas",3.19705081559734,163.626745447155,13,799552,1.62591050988554e-05
"NEM","SF6","Cabatoan",21.4633909541212,354.341729739881,13,799552,1.62591050988554e-05
"NEM","SF6","Gabas",8.83899331975461,35.8192182788462,13,799552,1.62591050988554e-05
"NEM","Sitio Lonas","Visca",3.3797826959065,173.462253716703,13,799552,1.62591050988554e-05
"SWM","Caridad Proper","Palanas",6.44791835925525,317.829201557659,2,123008,1.62591050988554e-05
"SWM","Elementary School","Sitio Lonas",3.15672946924723,149.492209067726,2,123008,1.62591050988554e-05
"SWM","Gabas","Palanas",18.5270048321881,330.902055676961,2,123008,1.62591050988554e-05
"SWM","Gabas","Sitio Baybayon",10.3497099508259,190.964152481736,2,123008,1.62591050988554e-05
"SWM","Haina","Wangag",26.5532626762551,344.129017081249,4,246016,1.62591050988554e-05
"SWM","Magbangon","Hicgop South",6.36236340664461,138.838378818054,2,123008,1.62591050988554e-05
"SWM","Pangasugan","Visca",NA,NA,2,123008,1.62591050988554e-05
"SWM","Poroc Rose","Wangag",14.9177755744702,329.012025148193,2,123008,1.62591050988554e-05
"SWM","San Agustin","Visca",2.77577160643729,173.404019470076,2,123008,1.62591050988554e-05
"SWM","SF3","Magbangon",5.10244435339064,323.0062132253,10,615040,1.62591050988554e-05
"SWM","SF4","Cabatoan",9.42115226901839,328.449686987863,4,246016,1.62591050988554e-05
"SWM","SF4","Wangag",11.5466070395871,327.386236816924,4,246016,1.62591050988554e-05
"SWM","Sitio Lonas","Poroc Rose",2.11528043332987,173.434088391511,2,123008,1.62591050988554e-05
"SWM","Tamakin Dacot","SF3",18.9280249721515,349.798679257551,4,246016,1.62591050988554e-05
"SWM","Visca","Palanas",16.5775204258635,330.146856099446,2,123008,1.62591050988554e-05
"NEM","Haina","Cabatoan",24.5778997843548,345.951361797719,27,1599104,1.68844552949652e-05
"SWM","Other","Poroc San Flower",NA,NA,9479,557718272,1.69960363070192e-05
"NEM","Haina","Poroc Rose",12.7500613492617,1.9273434810471,28,1599104,1.7509805491075e-05
"NEM","Haina","Sitio Lonas",14.8456846831604,0.721374097563739,28,1599104,1.7509805491075e-05
"NEM","Sitio Tugas","Tamakin Dacot",17.1629023372764,173.598206808502,14,799552,1.7509805491075e-05
"NEM","Wangag","Haina",26.5532626762551,164.116681242477,15,799552,1.87605058832946e-05
"SWM","SF3","Caridad Cemetery",1.92540468295468,338.592880826921,12,615040,1.95109261186264e-05
"SWM","Other","SF4",NA,NA,11051,557718272,1.9814663701748e-05
"NEM","Caridad Proper","Pangasugan",NA,NA,16,799552,2.00112062755143e-05
"SWM","Sitio Baybayon","SF2",23.2020146328171,349.400887486991,5,246016,2.03238813735692e-05
"SWM","Tamakin Dacot","Poroc Rose",11.4429803725633,0.770777988346765,5,246016,2.03238813735692e-05
"SWM","Tamakin Dacot","San Agustin",12.9431079071849,359.902658058244,5,246016,2.03238813735692e-05
"NEM","Haina","Caridad Proper",21.3552337005377,350.968787523657,33,1599104,2.06365564716241e-05
"NEM","Other","SF2",NA,NA,81073,3625168768,2.2363924326957e-05
"NEM","Pangasugan","Gabas",NA,NA,18,799552,2.25126070599536e-05
"SWM","SF3","Sitio Lonas",6.0349896420294,147.3110319661,14,615040,2.27627471383975e-05
"SWM","Other","Sitio Lonas",NA,NA,12944,557718272,2.32088505072324e-05
"SWM","Other","Haina",NA,NA,13206,557718272,2.36786217396872e-05
"NEM","Sitio Baybayon","Haina",0.800707367317091,52.5149944443821,38,1599104,2.37633074521732e-05
"SWM","Caridad Cemetery","Wangag",5.15903752298336,317.672260279946,3,123008,2.4388657648283e-05
"SWM","Elementary School","Elementary School",0,-10,3,123008,2.4388657648283e-05
"SWM","Hicgop South","Wangag",8.24594483032354,320.053232353647,6,246016,2.4388657648283e-05
"SWM","San Agustin","Cabatoan",11.4243171337323,327.07631493022,3,123008,2.4388657648283e-05
"SWM","Sitio Baybayon","Caridad Cemetery",22.4353813748238,351.945837449332,6,246016,2.4388657648283e-05
"SWM","Sitio Lonas","Caridad Proper",7.17087278024704,330.473188001799,3,123008,2.4388657648283e-05
"SWM","Sitio Lonas","Wangag",13.0190499073661,325.167537582708,3,123008,2.4388657648283e-05
"NEM","Haina","Poroc San Flower",13.7061846175771,1.83878413510769,40,1599104,2.50140078443929e-05
"NEM","Other","SF3",NA,NA,92091,3625168768,2.54032311027568e-05
"NEM","Other","SF1",NA,NA,93270,3625168768,2.57284573406101e-05
"NEM","SF6","Sitio Tugas",16.0189763626173,7.94601691018983,21,799552,2.62647082366125e-05
"NEM","SF2","Pangasugan",NA,NA,64,2398656,2.66816083673524e-05
"SWM","SF2","Wangag",3.99184804809706,323.862643359262,10,369024,2.70985084980923e-05
"NEM","Gabas","Wangag",18.0301766971931,331.575382251852,22,799552,2.75154086288321e-05
"NEM","Visca","Wangag",16.078031642585,330.878413744658,22,799552,2.75154086288321e-05
"SWM","SF3","San Agustin",6.58199005085032,149.647007249432,17,615040,2.76404786680541e-05
"SWM","Other","Elementary School",NA,NA,15465,557718272,2.77290538546315e-05
"NEM","SF1","Haina",25.6800370480472,163.717813569477,90,3198208,2.8140758824942e-05
"NEM","SF4","Gabas",6.56810544041859,158.950330999577,45,1599104,2.8140758824942e-05
"SWM","SF4","Magbangon",9.66049979905134,328.023872201024,7,246016,2.84534339229969e-05
"NEM","Haina","Hicgop South",19.3126421844879,354.185137222541,46,1599104,2.87661090210518e-05
"NEM","Magbangon","Tamakin Dacot",23.5988979639063,164.185388420312,23,799552,2.87661090210518e-05
"NEM","Tamakin Dacot","Sitio Lonas",13.5438241042835,359.627906388548,49,1599104,3.06421596093813e-05
"NEM","Hicgop South","Gabas",10.0841152266487,160.984680992583,50,1599104,3.12675098054911e-05
"NEM","SF6","Magbangon",21.6482339335847,353.893175869093,25,799552,3.12675098054911e-05
"NEM","Sitio Baybayon","SF5",10.7481626327945,7.25449354755398,52,1599104,3.25182101977107e-05
"SWM","Elementary School","Magbangon",7.98442483925902,323.702352516153,4,123008,3.25182101977107e-05
"SWM","Elementary School","Wangag",9.87412896656161,323.783350456118,4,123008,3.25182101977107e-05
"SWM","Pangasugan","Gabas",NA,NA,4,123008,3.25182101977107e-05
"SWM","Poroc San Flower","SF4",2.56603198063351,325.130739259405,4,123008,3.25182101977107e-05
"SWM","SF6","CAI",33.7017111454697,274.546457331852,4,123008,3.25182101977107e-05
"SWM","Visca","Sitio Baybayon",12.0358563168247,185.76924584924,4,123008,3.25182101977107e-05
"SWM","Visca","Visca",0,-10,4,123008,3.25182101977107e-05
"NEM","Sitio Baybayon","Tamakin Dacot",2.00690512091702,27.0187627133647,53,1599104,3.31435603938205e-05
"NEM","SF2","Tamakin Dacot",21.6420706685126,166.145707532036,80,2398656,3.33520104591905e-05
"NEM","Haina","Sitio Tugas",18.4303145606387,354.901293695284,54,1599104,3.37689105899304e-05
"NEM","SF6","SF1",22.4201320188277,351.417734037112,27,799552,3.37689105899304e-05
"SWM","SF5","Sitio Baybayon",10.7481626327945,187.256782165303,51,1476096,3.45505983350676e-05
"NEM","Tamakin Dacot","Gabas",8.43842668542606,7.18575781369134,56,1599104,3.501961098215e-05
"SWM","Other","SF1",NA,NA,19793,557718272,3.54892442899916e-05
"NEM","Gabas","Palanas",18.5270048321881,330.902055676961,29,799552,3.62703113743696e-05
"SWM","Haina","Sitio Lonas",14.8456846831604,0.721374097563739,9,246016,3.65829864724246e-05
"SWM","Haina","Sitio Tugas",18.4303145606387,354.901293695284,9,246016,3.65829864724246e-05
"NEM","SF5","Wangag",17.3049180071651,332.563918750235,354,9594624,3.68956615704795e-05
"SWM","SF3","Cabatoan",4.85790687088775,323.581134908027,23,615040,3.73959417273673e-05
"NEM","Cabatoan","Pangasugan",NA,NA,30,799552,3.75210117665893e-05
"NEM","Caridad Cemetery","Pangasugan",NA,NA,30,799552,3.75210117665893e-05
"NEM","Haina","San Agustin",14.246286656046,1.01708368931332,61,1599104,3.81463619626991e-05
"NEM","Pangasugan","Palanas",NA,NA,32,799552,4.00224125510286e-05
"NEM","SF5","Palanas",17.7980970370156,331.835437767901,388,9594624,4.04393126817685e-05
"NEM","Tamakin Dacot","SF2",21.6420706685126,346.154496744929,65,1599104,4.06477627471384e-05
"SWM","Caridad Cemetery","Palanas",5.6928889753735,316.746950427514,5,123008,4.06477627471384e-05
"SWM","Haina","Elementary School",17.625238506364,355.384999266388,10,246016,4.06477627471384e-05
"SWM","Haina","SF2",22.847966425562,347.604010674109,10,246016,4.06477627471384e-05
"SWM","San Agustin","Palanas",14.0674201434004,325.686413553507,5,123008,4.06477627471384e-05
"SWM","SF4","Sitio Baybayon",16.3028816696349,178.619135434471,10,246016,4.06477627471384e-05
"SWM","SF6","Pangasugan",NA,NA,5,123008,4.06477627471384e-05
"SWM","Visca","SF4",4.6062957340816,339.664054414814,5,123008,4.06477627471384e-05
"NEM","SF3","Palanas",7.51483377168381,322.210180049035,164,3997760,4.10229728648043e-05
"NEM","Poroc Rose","Magbangon",13.0358421206636,329.71950608562,33,799552,4.12731129432482e-05
"NEM","SF6","Caridad Proper",18.6090798511156,1.53878799795535,33,799552,4.12731129432482e-05
"NEM","SF3","Poroc Rose",7.99029001654483,153.995620905483,167,3997760,4.17733931001361e-05
"SWM","Other","SF2",NA,NA,23634,557718272,4.23762339993767e-05
"NEM","San Agustin","SF4",2.01850310879165,320.64850266893,34,799552,4.25238133354679e-05
"SWM","Other","Hicgop South",NA,NA,24409,557718272,4.37658244770578e-05
"NEM","Pangasugan","Wangag",NA,NA,35,799552,4.37745137276875e-05
"NEM","SF4","SF6",13.6099186103344,191.971440598971,70,1599104,4.37745137276875e-05
"NEM","SF6","Poroc Rose",11.0997350035978,22.6701101136,35,799552,4.37745137276875e-05
"NEM","Sitio Baybayon","Poroc Rose",13.2745735162831,4.60818102920501,71,1599104,4.43998639237973e-05
"NEM","Tamakin Dacot","Poroc Rose",11.4429803725633,0.770777988346765,72,1599104,4.50252141199071e-05
"NEM","SF2","SF4",7.56618674450741,149.235344998917,109,2398656,4.5442114250647e-05
"SWM","SF3","Sitio Tugas",2.12802845755469,137.559761134646,28,615040,4.5525494276795e-05
"NEM","Palanas","San Agustin",14.0674201434004,145.672839414173,38,799552,4.75266149043464e-05
"NEM","Visca","Gabas",1.9629852193109,157.284741081691,38,799552,4.75266149043464e-05
"NEM","Hicgop South","Visca",8.12617156228781,161.879203564268,77,1599104,4.81519651004563e-05
"NEM","Elementary School","Haina",17.625238506364,175.382599762361,39,799552,4.87773152965661e-05
"SWM","Caridad Proper","SF3",1.19195429710466,166.681363685458,6,123008,4.87773152965661e-05
"SWM","Gabas","Magbangon",16.1581187484931,332.444431549584,6,123008,4.87773152965661e-05
"SWM","San Agustin","Magbangon",11.6652303956557,326.75206123274,6,123008,4.87773152965661e-05
"SWM","SF6","SF4",13.6099186103344,11.9666635209953,6,123008,4.87773152965661e-05
"SWM","Sitio Lonas","Elementary School",3.15672946924723,329.494941493356,6,123008,4.87773152965661e-05
"SWM","SF5","Cabatoan",15.2065164478531,333.944189045305,73,1476096,4.94547780090184e-05
"NEM","Haina","Visca",11.500479636222,2.84973088471577,80,1599104,5.00280156887857e-05
"SWM","SF3","SF1",6.25577215661108,318.940662030616,31,615040,5.04032258064516e-05
"NEM","Magbangon","Poroc Rose",13.0358421206636,149.708275572539,41,799552,5.12787160810054e-05
"NEM","Tamakin Dacot","San Agustin",12.9431079071849,359.902658058244,83,1599104,5.19040662771152e-05
"NEM","SF3","SF5",10.4635775991348,158.732274152967,209,3997760,5.22792763947811e-05
"NEM","Pangasugan","Magbangon",NA,NA,42,799552,5.2529416473225e-05
"SWM","Sitio Baybayon","Magbangon",25.1134608596041,347.311823237634,13,246016,5.28420915712799e-05
"NEM","SF4","Magbangon",9.66049979905134,328.023872201024,85,1599104,5.31547666693348e-05
"NEM","San Agustin","Tamakin Dacot",12.9431079071849,179.902620887858,43,799552,5.37801168654446e-05
"NEM","Visca","Palanas",16.5775204258635,330.146856099446,43,799552,5.37801168654446e-05
"NEM","Other","Tamakin Dacot",NA,NA,199283,3625168768,5.49720613724542e-05
"NEM","SF4","Wangag",11.5466070395871,327.386236816924,90,1599104,5.62815176498839e-05
"SWM","Haina","CAI",37.78096281888,277.836129063721,14,246016,5.69068678459938e-05
"SWM","Pangasugan","Magbangon",NA,NA,7,123008,5.69068678459938e-05
"SWM","Pangasugan","Palanas",NA,NA,7,123008,5.69068678459938e-05
"SWM","Poroc San Flower","Wangag",14.1110169804677,326.978153753087,7,123008,5.69068678459938e-05
"SWM","Sitio Lonas","Sitio Tugas",3.95401082044188,332.554894219115,7,123008,5.69068678459938e-05
"SWM","Visca","Magbangon",14.2030383569093,331.775101800659,7,123008,5.69068678459938e-05
"NEM","Elementary School","Pangasugan",NA,NA,46,799552,5.75322180421036e-05
"NEM","Magbangon","Haina",24.7849757104057,165.61568906726,46,799552,5.75322180421036e-05
"NEM","Pangasugan","SF6",NA,NA,46,799552,5.75322180421036e-05
"NEM","Poroc San Flower","SF6",11.9924187379293,200.965540921986,46,799552,5.75322180421036e-05
"SWM","SF2","Caridad Cemetery",1.26570775042398,117.839977283496,22,369024,5.9616718695803e-05
"NEM","Cabatoan","Haina",24.5778997843548,165.941235246517,48,799552,6.00336188265429e-05
"NEM","SF2","Haina",22.847966425562,167.595692124443,149,2398656,6.21181194802423e-05
"NEM","Haina","SF4",15.8420774243239,356.271016442951,100,1599104,6.25350196109821e-05
"NEM","Sitio Tugas","Haina",18.4303145606387,174.898521267806,50,799552,6.25350196109821e-05
"SWM","Other","Tamakin Dacot",NA,NA,34959,557718272,6.26821851732339e-05
"SWM","SF5","Magbangon",15.4379685278737,333.593706751013,94,1476096,6.36814949705168e-05
"NEM","Visca","Cabatoan",13.9687512766746,332.126165624487,51,799552,6.37857200032018e-05
"NEM","Wangag","Poroc Rose",14.9177755744702,148.998892727082,51,799552,6.37857200032018e-05
"NEM","SF3","Wangag",6.99192917195559,323.307945040366,256,3997760,6.40358600816457e-05
"NEM","Poroc Rose","Wangag",14.9177755744702,329.012025148193,52,799552,6.50364203954214e-05
"NEM","Poroc San Flower","Magbangon",12.2239561425182,327.418629941525,52,799552,6.50364203954214e-05
"NEM","San Agustin","Wangag",13.5532790749203,326.386283431521,52,799552,6.50364203954214e-05
"SWM","Caridad Proper","Magbangon",4.03826759766962,316.217506819302,8,123008,6.50364203954214e-05
"SWM","Haina","SF4",15.8420774243239,356.271016442951,16,246016,6.50364203954214e-05
"SWM","Magbangon","SF2",2.10213835266453,143.629488284067,8,123008,6.50364203954214e-05
"SWM","Sitio Lonas","Hicgop South",4.86139751953595,333.870469226593,8,123008,6.50364203954214e-05
"NEM","Magbangon","Pangasugan",NA,NA,54,799552,6.75378211798607e-05
"NEM","San Agustin","Palanas",14.0674201434004,325.686413553507,54,799552,6.75378211798607e-05
