"source","destination","dist_km","direction","CV"
"Magbangon","Elementary School",7.98442483925902,206,1.02084636210752
"Gabas","Caridad Cemetery",13.0800106975381,73,1.02239729125141
"San Agustin","Haina",14.246286656046,52,1.03603452515889
"Visca","SF1",NA,NA,1.03646835847287
"Poroc Rose","Haina",12.7500613492617,49,1.04138520943321
"SF5","Palanas",NA,NA,1.04480360360033
"Hicgop South","Visca",8.12617156228781,271,1.05102285026447
"Hicgop South","SF5",NA,NA,1.05167727805915
"Haina","Magbangon",24.7849757104057,27,1.05766687223508
"Pangasugan","Sitio Baybayon",NA,NA,1.0613486088351
"Sitio Tugas","San Agustin",4.52288186298911,252,1.0626271843446
"Wangag","Sitio Lonas",13.0190499073661,212,1.06512447191735
"Cabatoan","Sitio Tugas",6.97778704506868,201,1.07291555288287
"Gabas","Poroc Rose",3.19705081559734,34,1.07930927690113
"SF4","CAI",NA,NA,1.08102377999617
"San Agustin","Visca",2.77577160643729,300,1.08135473745876
"SF6","Poroc Rose",NA,NA,1.08532964624147
"Sitio Lonas","Caridad Cemetery",7.93235105602247,101,1.08722889654023
"SF3","Wangag",NA,NA,1.08886711785105
"SF5","Sitio Baybayon",NA,NA,1.09056970119515
"Magbangon","Poroc Rose",13.0358421206636,229,1.0908435278791
"Tamakin Dacot","Visca",10.1897266320616,178,1.09618022088113
"Visca","Tamakin Dacot",10.1897266320616,51,1.09661621452387
"Wangag","Sitio Tugas",9.11177076508712,202,1.1020178615553
"Tamakin Dacot","Magbangon",23.5988979639063,31,1.10454364934717
"Pangasugan","Cabatoan",NA,NA,1.10575493055596
"Hicgop South","CAI",38.1530161399208,11,1.10699529753942
"Sitio Baybayon","Pangasugan",NA,NA,1.10705303532086
"Elementary School","CAI",38.0846165851528,8,1.10779033053618
"Cabatoan","Poroc Rose",12.7986271025087,231,1.120731396934
"Hicgop South","SF6",NA,NA,1.12088107494401
"Caridad Cemetery","Pangasugan",NA,NA,1.12482217628701
"Sitio Baybayon","Poroc Rose",13.2745735162831,321,1.13162978382884
"Visca","Sitio Baybayon",12.0358563168247,43,1.13540052036674
"San Agustin","Magbangon",11.6652303956557,115,1.13942749092076
"Tamakin Dacot","SF4",NA,NA,1.14278218609568
"Poroc San Flower","Gabas",4.12137215375566,288,1.15470053837925
"Tamakin Dacot","Hicgop South",18.0502649349819,163,1.1547054070514
"SF3","SF4",NA,NA,1.1547054070514
"Gabas","Sitio Baybayon",10.3497099508259,37,1.15950034400569
"Cabatoan","Haina",24.5778997843548,285,1.16046537075537
"SF6","Cabatoan",NA,NA,1.16115717170585
"Palanas","SF2",NA,NA,1.16427071981094
"Caridad Proper","Visca",10.3684742357159,261,1.16552901186215
"Haina","Wangag",26.5532626762551,32,1.16552901186215
"Sitio Baybayon","SF4",NA,NA,1.16598528457524
"Magbangon","SF5",NA,NA,1.16735507269854
"SF1","Tamakin Dacot",NA,NA,1.16735507269854
"SF3","Haina",NA,NA,1.16735507269854
"SF4","Magbangon",NA,NA,1.17053901529431
"Magbangon","Visca",14.2030383569093,240,1.17610124196448
"Magbangon","Tamakin Dacot",23.5988979639063,279,1.17710024148473
"Palanas","Sitio Tugas",9.63741335627491,199,1.17924732498108
"SF2","SF6",NA,NA,1.18242945605803
"San Agustin","Sitio Baybayon",14.7598845132621,46,1.18396108063348
"Cabatoan","Hicgop South",6.11477685668207,194,1.18403898103646
"Haina","CAI",37.78096281888,167,1.19085730523416
"Gabas","Palanas",18.5270048321881,95,1.194969631338
"Gabas","Magbangon",16.1581187484931,87,1.19912005479761
"CAI","Wangag",36.4319242119535,325,1.20087974417302
"Haina","San Agustin",14.246286656046,177,1.20486717928129
"Tamakin Dacot","Sitio Lonas",13.5438241042835,2,1.20815958487829
"San Agustin","Cabatoan",11.4243171337323,113,1.21135317604729
"Haina","Caridad Proper",21.3552337005377,169,1.21910031911261
"Sitio Tugas","SF6",NA,NA,1.2216033114961
"Palanas","Caridad Proper",6.44791835925525,191,1.22248565759867
"Sitio Lonas","CAI",38.8302576868779,7,1.2225730513185
"SF6","Sitio Baybayon",NA,NA,1.2272707840164
"Sitio Lonas","Palanas",13.5366192341433,123,1.2276314040927
"Pangasugan","Caridad Cemetery",NA,NA,1.23606976674779
"Sitio Baybayon","Haina",0.800707367317091,323,1.23987981908905
"Haina","SF2",NA,NA,1.24613229111263
"SF3","Palanas",NA,NA,1.24635601168966
"Wangag","Pangasugan",NA,NA,1.24922753150454
"Poroc San Flower","Tamakin Dacot",12.3993174604494,54,1.26366964623156
"Wangag","Hicgop South",8.24594483032354,197,1.26591199380758
"SF3","Pangasugan",NA,NA,1.26793665533817
"SF6","Palanas",NA,NA,1.27530053048192
"Poroc Rose","Wangag",14.9177755744702,107,1.27930327387399
"Sitio Tugas","Visca",7.21408228716616,274,1.28043176243731
"SF1","Pangasugan",NA,NA,1.28252558770433
"Sitio Lonas","Cabatoan",10.8872204466828,120,1.28429713307224
"Pangasugan","Wangag",NA,NA,1.28535476642872
"Poroc San Flower","Cabatoan",11.9838137599975,110,1.28566330188795
"Hicgop South","Tamakin Dacot",18.0502649349819,298,1.28780098685396
"CAI","Magbangon",36.5369117565946,326,1.28887342371215
"Poroc Rose","Gabas",3.19705081559734,277,1.28895091429506
"SF6","SF4",NA,NA,1.29048138867049
"SF3","SF5",NA,NA,1.29686740688668
"Sitio Lonas","Wangag",13.0190499073661,122,1.30337396248123
"Sitio Tugas","Tamakin Dacot",17.1629023372764,304,1.30508690377541
"Sitio Lonas","Visca",3.3797826959065,302,1.31309824487103
"Haina","Sitio Baybayon",0.800707367317091,23,1.31434813925541
"Tamakin Dacot","SF2",NA,NA,1.31582862055728
"Gabas","SF6",NA,NA,1.32160746403048
"Sitio Lonas","Sitio Baybayon",15.3556606444419,47,1.34168388745317
"Tamakin Dacot","Gabas",8.43842668542606,332,1.34473787955847
"Pangasugan","Palanas",NA,NA,1.34933648967252
"SF6","Elementary School",NA,NA,1.35023303607217
"SF6","Sitio Lonas",NA,NA,1.35913492835287
"CAI","Palanas",36.2691073087654,324,1.35927481650505
"Hicgop South","Haina",19.3126421844879,307,1.3593718329772
"Poroc San Flower","Sitio Baybayon",14.2288188911802,45,1.36333931302042
"Tamakin Dacot","Caridad Proper",20.1183459764472,3,1.36528085782659
"Palanas","San Agustin",14.0674201434004,215,1.36818502191092
"Sitio Lonas","SF1",NA,NA,1.37247657910483
"Palanas","Hicgop South",8.77552677067879,195,1.37547436091509
"CAI","Cabatoan",36.6107468025567,327,1.37746363918268
"SF1","Haina",NA,NA,1.38501053567702
"Poroc San Flower","Palanas",14.623388790225,117,1.38881272769439
"SF2","Visca",NA,NA,1.39441360870662
"SF2","Tamakin Dacot",NA,NA,1.39700245933854
"Poroc San Flower","Wangag",14.1110169804677,114,1.39737495785063
"Magbangon","Haina",24.7849757104057,283,1.40982168023425
"Haina","Palanas",26.9920106136833,35,1.41566552396378
"Tamakin Dacot","Caridad Cemetery",20.820481733943,9,1.41566552396378
"Haina","Sitio Tugas",18.4303145606387,152,1.4211411164723
"Elementary School","Pangasugan",NA,NA,1.42400190702364
"San Agustin","Palanas",14.0674201434004,119,1.43544077657074
"Hicgop South","Pangasugan",NA,NA,1.44969638122347
"Wangag","Haina",26.5532626762551,278,1.45221480257479
"Cabatoan","Elementary School",7.74042122042586,209,1.4552357920286
"Gabas","Wangag",18.0301766971931,93,1.45976671413102
"Palanas","Caridad Cemetery",5.6928889753735,189,1.46052638091875
"Sitio Tugas","Haina",18.4303145606387,308,1.46425459349545
"Sitio Baybayon","SF5",NA,NA,1.47083612735124
"San Agustin","Wangag",13.5532790749203,116,1.47212676660129
"Caridad Proper","Tamakin Dacot",20.1183459764472,293,1.48256529814851
"Wangag","San Agustin",13.5532790749203,218,1.48327319825249
"Sitio Baybayon","Elementary School",18.0747093449379,65,1.48543351823636
"SF5","CAI",NA,NA,1.48664631506557
"Wangag","Poroc San Flower",14.1110169804677,220,1.48968494985559
"SF4","Sitio Baybayon",NA,NA,1.4907178387325
"SF2","SF5",NA,NA,1.49824383682089
"Sitio Lonas","Magbangon",11.1296663262947,121,1.50532504289063
"CAI","Sitio Baybayon",37.2246259586305,343,1.51298626028881
"SF6","Hicgop South",NA,NA,1.51298626028881
"Tamakin Dacot","Sitio Baybayon",2.00690512091702,33,1.51576320430044
"Tamakin Dacot","Sitio Tugas",17.1629023372764,157,1.51576320430044
"Sitio Tugas","Pangasugan",NA,NA,1.53726497737439
"Tamakin Dacot","Poroc San Flower",12.3993174604494,175,1.54245575725698
"Elementary School","Haina",17.625238506364,309,1.54427204859293
"Tamakin Dacot","SF3",NA,NA,1.54559103212649
"Caridad Proper","Elementary School",4.01495979265945,237,1.54868883434908
"Tamakin Dacot","CAI",37.8962819720814,168,1.55375278628444
"Haina","SF4",NA,NA,1.55386367709208
"SF2","Haina",NA,NA,1.55620358092105
"Wangag","Poroc Rose",14.9177755744702,227,1.56370707970858
"SF6","CAI",NA,NA,1.57385537840561
"Caridad Proper","Pangasugan",NA,NA,1.58440572811777
"Sitio Lonas","SF5",NA,NA,1.58570500504146
"CAI","Tamakin Dacot",37.8962819720814,341,1.58570500504146
"Sitio Tugas","SF5",NA,NA,1.60074090984663
"SF6","Magbangon",NA,NA,1.60324706168522
"Tamakin Dacot","San Agustin",12.9431079071849,1,1.63750661394325
"Sitio Baybayon","CAI",37.2246259586305,166,1.64064140072644
"SF6","Sitio Tugas",NA,NA,1.64246948948466
"Poroc Rose","SF6",NA,NA,1.64246948948466
"Haina","Hicgop South",19.3126421844879,153,1.669279635546
"Tamakin Dacot","Poroc Rose",11.4429803725633,176,1.67280795480723
"Cabatoan","SF5",NA,NA,1.68266405888398
"Sitio Lonas","Pangasugan",NA,NA,1.68431688897346
"SF2","Gabas",NA,NA,1.68431688897346
"Tamakin Dacot","Cabatoan",23.3884325137891,29,1.68431688897346
"Wangag","SF5",NA,NA,1.69769928093673
"CAI","SF5",NA,NA,1.70225781668459
"Visca","Palanas",16.5775204258635,99,1.7079301824119
"Haina","Elementary School",17.625238506364,138,1.7136743597388
"Poroc Rose","Palanas",15.4237354462504,108,1.71891493148039
"Caridad Proper","Haina",21.3552337005377,295,1.73085225320593
"Haina","Poroc San Flower",13.7061846175771,179,1.74265380045511
"SF3","Visca",NA,NA,1.74265380045511
"CAI","Haina",37.78096281888,342,1.74265380045511
"SF4","Wangag",NA,NA,1.75202816126024
"Wangag","Elementary School",9.87412896656161,207,1.76362361018586
"Haina","Gabas",9.76388806466271,333,1.76507549014853
"SF6","Caridad Proper",NA,NA,1.76507549014853
"SF4","Palanas",NA,NA,1.76675284612921
"Tamakin Dacot","SF1",NA,NA,1.77651018767417
"Hicgop South","Gabas",10.0841152266487,267,1.79377754457824
"Caridad Cemetery","Haina",22.050106611415,294,1.81910575890425
"Sitio Baybayon","Tamakin Dacot",2.00690512091702,317,1.83656972934317
"Gabas","CAI",39.004881087824,171,1.83662062324908
"Magbangon","Pangasugan",NA,NA,1.83895686382615
"Cabatoan","Tamakin Dacot",23.3884325137891,281,1.84185059445677
"SF1","SF5",NA,NA,1.86240733554853
"Hicgop South","SF4",NA,NA,1.86901086459139
"SF6","SF2",NA,NA,1.87285869734372
"Haina","Caridad Cemetery",22.050106611415,170,1.88120043333774
"Caridad Cemetery","SF5",NA,NA,1.88528818284734
"Visca","Wangag",16.078031642585,96,1.88628107132051
"Palanas","CAI",36.2691073087654,22,1.88953119456272
"Haina","Poroc Rose",12.7500613492617,180,1.90558383326199
"SF4","SF6",NA,NA,1.90910259938345
"Caridad Proper","SF5",NA,NA,1.92148507069888
"Poroc San Flower","SF6",NA,NA,1.93052948114713
"Wangag","CAI",36.4319242119535,21,1.95767442415741
"Visca","SF6",NA,NA,1.97243189387696
"Cabatoan","SF6",NA,NA,2
"Cabatoan","Visca",13.9687512766746,241,2
"CAI","Caridad Proper",37.6221874340169,329,2
"CAI","Gabas",39.004881087824,340,2
"CAI","Hicgop South",38.1530161399208,330,2
"CAI","Pangasugan",NA,NA,2
"CAI","Poroc Rose",38.5971089154612,338,2
"CAI","Poroc San Flower",38.8063694633589,337,2
"CAI","San Agustin",38.7489692903279,336,2
"CAI","SF1",NA,NA,2
"CAI","SF2",NA,NA,2
"CAI","SF4",NA,NA,2
"CAI","SF6",NA,NA,2
"CAI","Visca",38.5109343904408,339,2
"Caridad Cemetery","Gabas",13.0800106975381,258,2
"Caridad Cemetery","SF4",NA,NA,2
"Caridad Cemetery","Tamakin Dacot",20.820481733943,292,2
"Caridad Proper","SF4",NA,NA,2
"Elementary School","Gabas",8.35384165537914,266,2
"Elementary School","Tamakin Dacot",16.3545910610978,306,2
"Elementary School","Visca",6.39564840604425,272,2
"Magbangon","SF6",NA,NA,2
"Palanas","Pangasugan",NA,NA,2
"Palanas","Poroc San Flower",14.623388790225,217,2
"Palanas","Sitio Lonas",13.5366192341433,211,2
"Pangasugan","SF6",NA,NA,2
"San Agustin","Gabas",4.69383486209879,286,2
"San Agustin","SF6",NA,NA,2
"SF1","Gabas",NA,NA,2
"SF1","SF4",NA,NA,2
"SF1","Visca",NA,NA,2
"SF2","SF4",NA,NA,2
"SF3","SF6",NA,NA,2
"SF6","Caridad Cemetery",NA,NA,2
"SF6","Poroc San Flower",NA,NA,2
"SF6","SF1",NA,NA,2
"Sitio Baybayon","SF6",NA,NA,2
"Sitio Baybayon","Visca",12.0358563168247,322,2
"Sitio Lonas","SF4",NA,NA,2
"Sitio Tugas","Gabas",9.17150421430282,269,2
"Sitio Tugas","SF4",NA,NA,2
"Tamakin Dacot","Elementary School",16.3545910610978,154,2
"Wangag","Tamakin Dacot",25.3830246400065,275,2
