"source","destination","SourceSampled","DestSampled","SimMonth","SimDay","SimYear","YearSampled","SimMonsoon","DailyParticles","ParticlesReleasedDaily","dist_km","NormSourceAllYears","NormSourceAnnual","NormSourceMonsoon","direction","AnnRecPart","SourcePropSamp","DestPropSamp","obs_disp"
"Visca","Cabatoan","yes","yes",10,10,2012,"2013","SWM",0,992,13.9687512766746,0,0,0,90,25,1,0.5,0
"Visca","Caridad Cemetery","yes","yes",10,10,2012,"2013","SWM",0,992,11.1170499867974,0,0,0,74,117,1,0.375,0
"Visca","Caridad Proper","yes","yes",10,10,2012,"2013","SWM",0,992,10.3684742357159,0,0,0,70,139,1,1,0
"Visca","Hicgop South","yes","yes",10,10,2012,"2013","SWM",0,992,8.12617156228781,0,0,0,58,92,1,0.333333333333333,0
"Visca","Sitio Tugas","yes","yes",10,10,2012,"2013","SWM",0,992,7.21408228716616,0,0,0,39,314,1,0,0
"Visca","Elementary School","yes","yes",10,10,2012,"2013","SWM",0,992,6.39564840604425,0,0,0,57,410,1,0.5,0
"Visca","Sitio Lonas","yes","yes",10,10,2012,"2013","SWM",1,992,3.3797826959065,1.08394033992369e-06,1.47550426833875e-07,2.9034116247956e-07,159,1613,1,1,0
"Visca","San Agustin","yes","yes",10,10,2012,"2013","SWM",2,992,2.77577160643729,2.16788067984738e-06,2.95100853667749e-07,5.8068232495912e-07,161,1199,1,0.75,0
"Visca","Poroc San Flower","yes","yes",10,10,2012,"2013","SWM",0,992,2.21665869501555,0,0,0,103,232,1,0.909090909090909,0
"Visca","Poroc Rose","yes","yes",10,10,2012,"2013","SWM",0,992,1.26450294037349,0,0,0,158,154,1,1,0
"Visca","Visca","yes","yes",10,10,2012,"2013","SWM",0,992,0,0,0,0,62,147,1,1,1
"Visca","Gabas","yes","yes",10,10,2012,"2013","SWM",0,992,1.9629852193109,0,0,0,259,19,1,0,0
"Visca","Tamakin Dacot","yes","yes",10,10,2012,"2013","SWM",0,992,10.1897266320616,0,0,0,51,113,1,0.125,0
"Visca","Haina","yes","yes",10,10,2012,"2013","SWM",0,992,11.500479636222,0,0,0,48,108,1,0.0288461538461538,0
"Visca","Sitio Baybayon","yes","yes",10,10,2012,"2013","SWM",0,992,12.0358563168247,0,0,0,43,51,1,0.0714285714285714,0
"Poroc Rose","Palanas","yes","yes",10,10,2012,"2013","SWM",0,992,15.4237354462504,0,0,0,108,75,1,0.431159420289855,0
"Poroc Rose","Wangag","yes","yes",10,10,2012,"2013","SWM",0,992,14.9177755744702,0,0,0,107,38,1,0.254295532646048,0
"Poroc Rose","Magbangon","yes","yes",10,10,2012,"2013","SWM",0,992,13.0358421206636,0,0,0,105,28,1,0.571008403361345,0
"Poroc Rose","Cabatoan","yes","yes",10,10,2012,"2013","SWM",0,992,12.7986271025087,0,0,0,100,67,1,0.5,0
"Poroc Rose","Caridad Cemetery","yes","yes",10,10,2012,"2013","SWM",0,992,9.9107454183565,0,0,0,80,21,1,0.375,0
"Poroc Rose","Caridad Proper","yes","yes",10,10,2012,"2013","SWM",0,992,9.15713870255119,0,0,0,78,77,1,1,0
"Poroc Rose","Hicgop South","yes","yes",10,10,2012,"2013","SWM",0,992,6.89197129622291,0,0,0,67,242,1,0.333333333333333,0
"Poroc Rose","Sitio Tugas","yes","yes",10,10,2012,"2013","SWM",0,992,5.97906582562741,0,0,0,66,306,1,0,0
"Poroc Rose","Elementary School","yes","yes",10,10,2012,"2013","SWM",0,992,5.1630036993143,0,0,0,69,381,1,0.5,0
"Poroc Rose","Sitio Lonas","yes","yes",10,10,2012,"2013","SWM",0,992,2.11528043332987,0,0,0,160,1563,1,1,0
"Poroc Rose","San Agustin","yes","yes",10,10,2012,"2013","SWM",0,992,1.51127255483946,0,0,0,162,753,1,0.75,0
"Poroc Rose","Poroc San Flower","yes","yes",10,10,2012,"2013","SWM",0,992,0.956338767353715,0,0,0,173,333,1,0.909090909090909,0
"Poroc Rose","Poroc Rose","yes","yes",10,10,2012,"2013","SWM",0,992,0.000134258785931453,0,0,0,62,124,1,1,0
"Poroc Rose","Visca","yes","yes",10,10,2012,"2013","SWM",0,992,1.26450294037349,0,0,0,303,193,1,1,0
"Poroc Rose","Gabas","yes","yes",10,10,2012,"2013","SWM",0,992,3.19705081559734,0,0,0,277,10,1,0,0
"Poroc Rose","Tamakin Dacot","yes","yes",10,10,2012,"2013","SWM",0,992,11.4429803725633,0,0,0,53,50,1,0.125,0
"Poroc Rose","Haina","yes","yes",10,10,2012,"2013","SWM",0,992,12.7500613492617,0,0,0,49,118,1,0.0288461538461538,0
"Poroc Rose","Sitio Baybayon","yes","yes",10,10,2012,"2013","SWM",0,992,13.2745735162831,0,0,0,44,69,1,0.0714285714285714,0
"Poroc San Flower","Palanas","yes","yes",10,10,2012,"2013","SWM",0,992,14.623388790225,0,0,0,117,73,0.909090909090909,0.431159420289855,0
"Poroc San Flower","Wangag","yes","yes",10,10,2012,"2013","SWM",0,992,14.1110169804677,0,0,0,114,78,0.909090909090909,0.254295532646048,0
"Poroc San Flower","Magbangon","yes","yes",10,10,2012,"2013","SWM",0,992,12.2239561425182,0,0,0,112,64,0.909090909090909,0.571008403361345,0
"Poroc San Flower","Cabatoan","yes","yes",10,10,2012,"2013","SWM",0,992,11.9838137599975,0,0,0,110,162,0.909090909090909,0.5,0
"Poroc San Flower","Caridad Cemetery","yes","yes",10,10,2012,"2013","SWM",0,992,9.05786494633732,0,0,0,88,104,0.909090909090909,0.375,0
"Poroc San Flower","Caridad Proper","yes","yes",10,10,2012,"2013","SWM",0,992,8.29929043854204,0,0,0,84,274,0.909090909090909,1,0
"Poroc San Flower","Hicgop South","yes","yes",10,10,2012,"2013","SWM",0,992,6.00735397943935,0,0,0,75,320,0.909090909090909,0.333333333333333,0
"Poroc San Flower","Sitio Tugas","yes","yes",10,10,2012,"2013","SWM",0,992,5.09597019923732,0,0,0,77,523,0.909090909090909,0,0
"Poroc San Flower","Elementary School","yes","yes",10,10,2012,"2013","SWM",0,992,4.28736209804195,0,0,0,81,634,0.909090909090909,0.5,0
"Poroc San Flower","Sitio Lonas","yes","yes",10,10,2012,"2013","SWM",2,992,1.17254142021535,2.16788067984738e-06,2.95100853667749e-07,5.8068232495912e-07,15,2644,0.909090909090909,1,0
"Poroc San Flower","San Agustin","yes","yes",10,10,2012,"2013","SWM",1,992,0.575632693433525,1.08394033992369e-06,1.47550426833875e-07,2.9034116247956e-07,61,1144,0.909090909090909,0.75,0
"Poroc San Flower","Poroc San Flower","yes","yes",10,10,2012,"2013","SWM",0,992,0,0,0,0,62,429,0.909090909090909,0.909090909090909,0
"Poroc San Flower","Poroc Rose","yes","yes",10,10,2012,"2013","SWM",1,992,0.956338767353715,1.08394033992369e-06,1.47550426833875e-07,2.9034116247956e-07,56,305,0.909090909090909,1,0
"Poroc San Flower","Visca","yes","yes",10,10,2012,"2013","SWM",0,992,2.21665869501555,0,0,0,311,230,0.909090909090909,1,0
"Poroc San Flower","Gabas","yes","yes",10,10,2012,"2013","SWM",0,992,4.12137215375566,0,0,0,288,4,0.909090909090909,0,0
"Poroc San Flower","Tamakin Dacot","yes","yes",10,10,2012,"2013","SWM",0,992,12.3993174604494,0,0,0,54,71,0.909090909090909,0.125,0
"Poroc San Flower","Haina","yes","yes",10,10,2012,"2013","SWM",0,992,13.7061846175771,0,0,0,50,88,0.909090909090909,0.0288461538461538,0
"Poroc San Flower","Sitio Baybayon","yes","yes",10,10,2012,"2013","SWM",0,992,14.2288188911802,0,0,0,45,190,0.909090909090909,0.0714285714285714,0
"San Agustin","Palanas","yes","yes",10,10,2012,"2013","SWM",0,992,14.0674201434004,0,0,0,119,46,0.75,0.431159420289855,0
"San Agustin","Wangag","yes","yes",10,10,2012,"2013","SWM",0,992,13.5532790749203,0,0,0,116,58,0.75,0.254295532646048,0
"San Agustin","Magbangon","yes","yes",10,10,2012,"2013","SWM",0,992,11.6652303956557,0,0,0,115,44,0.75,0.571008403361345,0
"San Agustin","Cabatoan","yes","yes",10,10,2012,"2013","SWM",0,992,11.4243171337323,0,0,0,113,37,0.75,0.5,0
"San Agustin","Caridad Cemetery","yes","yes",10,10,2012,"2013","SWM",0,992,8.48939965705146,0,0,0,92,64,0.75,0.375,0
"San Agustin","Caridad Proper","yes","yes",10,10,2012,"2013","SWM",0,992,7.72994839109529,0,0,0,89,310,0.75,1,0
"San Agustin","Hicgop South","yes","yes",10,10,2012,"2013","SWM",0,992,5.43370927160229,0,0,0,76,700,0.75,0.333333333333333,0
"San Agustin","Sitio Tugas","yes","yes",10,10,2012,"2013","SWM",0,992,4.52288186298911,0,0,0,79,619,0.75,0,0
"San Agustin","Elementary School","yes","yes",10,10,2012,"2013","SWM",0,992,3.71624288089285,0,0,0,83,529,0.75,0.5,0
"San Agustin","Sitio Lonas","yes","yes",10,10,2012,"2013","SWM",0,992,0.604019027624227,0,0,0,156,3669,0.75,1,0
"San Agustin","San Agustin","yes","yes",10,10,2012,"2013","SWM",0,992,0,0,0,0,62,1582,0.75,0.75,0
"San Agustin","Poroc San Flower","yes","yes",10,10,2012,"2013","SWM",0,992,0.575632693433525,0,0,0,268,344,0.75,0.909090909090909,0
"San Agustin","Poroc Rose","yes","yes",10,10,2012,"2013","SWM",0,992,1.51127255483946,0,0,0,299,390,0.75,1,0
"San Agustin","Visca","yes","yes",10,10,2012,"2013","SWM",0,992,2.77577160643729,0,0,0,300,65,0.75,1,0
"San Agustin","Gabas","yes","yes",10,10,2012,"2013","SWM",0,992,4.69383486209879,0,0,0,286,1,0.75,0,0
"San Agustin","Tamakin Dacot","yes","yes",10,10,2012,"2013","SWM",0,992,12.9431079071849,0,0,0,315,24,0.75,0.125,0
"San Agustin","Haina","yes","yes",10,10,2012,"2013","SWM",0,992,14.246286656046,0,0,0,52,44,0.75,0.0288461538461538,0
"San Agustin","Sitio Baybayon","yes","yes",10,10,2012,"2013","SWM",0,992,14.7598845132621,0,0,0,46,122,0.75,0.0714285714285714,0
"Sitio Lonas","Palanas","yes","yes",10,10,2012,"2013","SWM",0,992,13.5366192341433,0,0,0,123,47,1,0.431159420289855,0
"Sitio Lonas","Wangag","yes","yes",10,10,2012,"2013","SWM",0,992,13.0190499073661,0,0,0,122,39,1,0.254295532646048,0
"Sitio Lonas","Magbangon","yes","yes",10,10,2012,"2013","SWM",0,992,11.1296663262947,0,0,0,121,25,1,0.571008403361345,0
"Sitio Lonas","Cabatoan","yes","yes",10,10,2012,"2013","SWM",0,992,10.8872204466828,0,0,0,120,68,1,0.5,0
"Sitio Lonas","Caridad Cemetery","yes","yes",10,10,2012,"2013","SWM",0,992,7.93235105602247,0,0,0,101,280,1,0.375,0
"Sitio Lonas","Caridad Proper","yes","yes",10,10,2012,"2013","SWM",0,992,7.17087278024704,0,0,0,97,871,1,1,0
"Sitio Lonas","Hicgop South","yes","yes",10,10,2012,"2013","SWM",0,992,4.86139751953595,0,0,0,82,4310,1,0.333333333333333,0
"Sitio Lonas","Sitio Tugas","yes","yes",10,10,2012,"2013","SWM",0,992,3.95401082044188,0,0,0,86,1326,1,0,0
"Sitio Lonas","Elementary School","yes","yes",10,10,2012,"2013","SWM",0,992,3.15672946924723,0,0,0,106,1084,1,0.5,0
"Sitio Lonas","Sitio Lonas","yes","yes",10,10,2012,"2013","SWM",0,992,0,0,0,0,62,9968,1,1,0
"Sitio Lonas","San Agustin","yes","yes",10,10,2012,"2013","SWM",0,992,0.604019027624227,0,0,0,305,970,1,0.75,0
"Sitio Lonas","Poroc San Flower","yes","yes",10,10,2012,"2013","SWM",0,992,1.17254142021535,0,0,0,290,65,1,0.909090909090909,0
"Sitio Lonas","Poroc Rose","yes","yes",10,10,2012,"2013","SWM",0,992,2.11528043332987,0,0,0,301,39,1,1,0
"Sitio Lonas","Visca","yes","yes",10,10,2012,"2013","SWM",0,992,3.3797826959065,0,0,0,302,0,1,1,0
"Sitio Lonas","Gabas","yes","yes",10,10,2012,"2013","SWM",0,992,5.29391347715393,0,0,0,289,0,1,0,0
"Sitio Lonas","Tamakin Dacot","yes","yes",10,10,2012,"2013","SWM",0,992,13.5438241042835,0,0,0,314,0,1,0.125,0
"Sitio Lonas","Haina","yes","yes",10,10,2012,"2013","SWM",0,992,14.8456846831604,0,0,0,55,0,1,0.0288461538461538,0
"Sitio Lonas","Sitio Baybayon","yes","yes",10,10,2012,"2013","SWM",0,992,15.3556606444419,0,0,0,47,78,1,0.0714285714285714,0
"Elementary School","Palanas","yes","yes",10,10,2012,"2013","SWM",0,992,10.3955120225186,0,0,0,130,20,0.5,0.431159420289855,0
"Elementary School","Wangag","yes","yes",10,10,2012,"2013","SWM",0,992,9.87412896656161,0,0,0,127,28,0.5,0.254295532646048,0
"Elementary School","Magbangon","yes","yes",10,10,2012,"2013","SWM",0,992,7.98442483925902,0,0,0,128,62,0.5,0.571008403361345,0
"Elementary School","Cabatoan","yes","yes",10,10,2012,"2013","SWM",0,992,7.74042122042586,0,0,0,125,110,0.5,0.5,0
"Elementary School","Caridad Cemetery","yes","yes",10,10,2012,"2013","SWM",0,992,4.77585415072936,0,0,0,98,305,0.5,0.375,0
"Elementary School","Caridad Proper","yes","yes",10,10,2012,"2013","SWM",1,992,4.01495979265945,1.08394033992369e-06,1.47550426833875e-07,2.9034116247956e-07,94,285,0.5,1,0
"Elementary School","Hicgop South","yes","yes",10,10,2012,"2013","SWM",1,992,1.73052315940533,1.08394033992369e-06,1.47550426833875e-07,2.9034116247956e-07,59,1081,0.5,0.333333333333333,0
"Elementary School","Sitio Tugas","yes","yes",10,10,2012,"2013","SWM",1,992,0.819148876610196,1.08394033992369e-06,1.47550426833875e-07,2.9034116247956e-07,30,431,0.5,0,0
"Elementary School","Elementary School","yes","yes",10,10,2012,"2013","SWM",0,992,0,0,0,0,62,309,0.5,0.5,0
"Elementary School","Sitio Lonas","yes","yes",10,10,2012,"2013","SWM",0,992,3.15672946924723,0,0,0,228,359,0.5,1,0
"Elementary School","San Agustin","yes","yes",10,10,2012,"2013","SWM",0,992,3.71624288089285,0,0,0,248,473,0.5,0.75,0
"Elementary School","Poroc San Flower","yes","yes",10,10,2012,"2013","SWM",0,992,4.28736209804195,0,0,0,250,149,0.5,0.909090909090909,0
"Elementary School","Poroc Rose","yes","yes",10,10,2012,"2013","SWM",0,992,5.1630036993143,0,0,0,262,87,0.5,1,0
"Elementary School","Visca","yes","yes",10,10,2012,"2013","SWM",0,992,6.39564840604425,0,0,0,272,0,0.5,1,0
"Elementary School","Gabas","yes","yes",10,10,2012,"2013","SWM",0,992,8.35384165537914,0,0,0,266,1,0.5,0,0
"Elementary School","Tamakin Dacot","yes","yes",10,10,2012,"2013","SWM",0,992,16.3545910610978,0,0,0,306,0,0.5,0.125,0
"Elementary School","Haina","yes","yes",10,10,2012,"2013","SWM",0,992,17.625238506364,0,0,0,309,3,0.5,0.0288461538461538,0
"Elementary School","Sitio Baybayon","yes","yes",10,10,2012,"2013","SWM",0,992,18.0747093449379,0,0,0,313,190,0.5,0.0714285714285714,0
"Sitio Tugas","Palanas","yes","yes",10,10,2012,"2013","SWM",0,992,9.63741335627491,0,0,0,135,28,0,0.431159420289855,0
"Sitio Tugas","Wangag","yes","yes",10,10,2012,"2013","SWM",0,992,9.11177076508712,0,0,0,132,39,0,0.254295532646048,0
"Sitio Tugas","Magbangon","yes","yes",10,10,2012,"2013","SWM",0,992,7.22370627990875,0,0,0,134,54,0,0.571008403361345,0
"Sitio Tugas","Cabatoan","yes","yes",10,10,2012,"2013","SWM",0,992,6.97778704506868,0,0,0,133,54,0,0.5,0
"Sitio Tugas","Caridad Cemetery","yes","yes",10,10,2012,"2013","SWM",0,992,3.98589537085982,0,0,0,111,49,0,0.375,0
"Sitio Tugas","Caridad Proper","yes","yes",10,10,2012,"2013","SWM",0,992,3.22263263749314,0,0,0,109,89,0,1,0
"Sitio Tugas","Hicgop South","yes","yes",10,10,2012,"2013","SWM",0,992,0.912910872621498,0,0,0,68,224,0,0.333333333333333,0
"Sitio Tugas","Sitio Tugas","yes","yes",10,10,2012,"2013","SWM",0,992,9.49352979660034e-05,0,0,0,62,202,0,0,0
"Sitio Tugas","Elementary School","yes","yes",10,10,2012,"2013","SWM",0,992,0.819148876610196,0,0,0,280,239,0,0.5,0
"Sitio Tugas","Sitio Lonas","yes","yes",10,10,2012,"2013","SWM",0,992,3.95401082044188,0,0,0,245,219,0,1,0
"Sitio Tugas","San Agustin","yes","yes",10,10,2012,"2013","SWM",0,992,4.52288186298911,0,0,0,252,214,0,0.75,0
"Sitio Tugas","Poroc San Flower","yes","yes",10,10,2012,"2013","SWM",0,992,5.09597019923732,0,0,0,254,83,0,0.909090909090909,0
"Sitio Tugas","Poroc Rose","yes","yes",10,10,2012,"2013","SWM",0,992,5.97906582562741,0,0,0,265,66,0,1,0
"Sitio Tugas","Visca","yes","yes",10,10,2012,"2013","SWM",0,992,7.21408228716616,0,0,0,274,3,0,1,0
"Sitio Tugas","Gabas","yes","yes",10,10,2012,"2013","SWM",0,992,9.17150421430282,0,0,0,269,1,0,0,0
"Sitio Tugas","Tamakin Dacot","yes","yes",10,10,2012,"2013","SWM",0,992,17.1629023372764,0,0,0,304,5,0,0.125,0
"Sitio Tugas","Haina","yes","yes",10,10,2012,"2013","SWM",0,992,18.4303145606387,0,0,0,308,13,0,0.0288461538461538,0
"Sitio Tugas","Sitio Baybayon","yes","yes",10,10,2012,"2013","SWM",0,992,18.8737442004117,0,0,0,312,134,0,0.0714285714285714,0
"Hicgop South","Palanas","yes","yes",10,10,2012,"2013","SWM",0,1984,8.77552677067879,0,0,0,140,71,0.333333333333333,0.431159420289855,0
"Hicgop South","Wangag","yes","yes",10,10,2012,"2013","SWM",0,1984,8.24594483032354,0,0,0,137,107,0.333333333333333,0.254295532646048,0
"Hicgop South","Magbangon","yes","yes",10,10,2012,"2013","SWM",0,1984,6.36236340664461,0,0,0,142,206,0.333333333333333,0.571008403361345,0
"Hicgop South","Cabatoan","yes","yes",10,10,2012,"2013","SWM",0,1984,6.11477685668207,0,0,0,141,271,0.333333333333333,0.5,0
"Hicgop South","Caridad Cemetery","yes","yes",10,10,2012,"2013","SWM",0,1984,3.09873007253886,0,0,0,126,474,0.333333333333333,0.375,0
"Hicgop South","Caridad Proper","yes","yes",10,10,2012,"2013","SWM",0,1984,2.33565955110038,0,0,0,129,978,0.333333333333333,1,0
"Hicgop South","Hicgop South","yes","yes",10,10,2012,"2013","SWM",31,1984,0,1.68010752688172e-05,1.14351580796253e-06,2.25014400921659e-06,62,1313,0.333333333333333,0.333333333333333,0
"Hicgop South","Sitio Tugas","yes","yes",10,10,2012,"2013","SWM",0,1984,0.912910872621498,0,0,0,263,783,0.333333333333333,0,0
"Hicgop South","Elementary School","yes","yes",10,10,2012,"2013","SWM",0,1984,1.73052315940533,0,0,0,270,855,0.333333333333333,0.5,0
"Hicgop South","Sitio Lonas","yes","yes",10,10,2012,"2013","SWM",0,1984,4.86139751953595,0,0,0,249,877,0.333333333333333,1,0
"Hicgop South","San Agustin","yes","yes",10,10,2012,"2013","SWM",0,1984,5.43370927160229,0,0,0,255,861,0.333333333333333,0.75,0
"Hicgop South","Poroc San Flower","yes","yes",10,10,2012,"2013","SWM",0,1984,6.00735397943935,0,0,0,256,523,0.333333333333333,0.909090909090909,0
"Hicgop South","Poroc Rose","yes","yes",10,10,2012,"2013","SWM",0,1984,6.89197129622291,0,0,0,264,249,0.333333333333333,1,0
"Hicgop South","Visca","yes","yes",10,10,2012,"2013","SWM",0,1984,8.12617156228781,0,0,0,271,42,0.333333333333333,1,0
"Hicgop South","Gabas","yes","yes",10,10,2012,"2013","SWM",0,1984,10.0841152266487,0,0,0,267,46,0.333333333333333,0,0
"Hicgop South","Tamakin Dacot","yes","yes",10,10,2012,"2013","SWM",0,1984,18.0502649349819,0,0,0,298,79,0.333333333333333,0.125,0
"Hicgop South","Haina","yes","yes",10,10,2012,"2013","SWM",0,1984,19.3126421844879,0,0,0,307,126,0.333333333333333,0.0288461538461538,0
"Hicgop South","Sitio Baybayon","yes","yes",10,10,2012,"2013","SWM",0,1984,19.747308872455,0,0,0,310,370,0.333333333333333,0.0714285714285714,0
"Caridad Proper","Palanas","yes","yes",10,10,2012,"2013","SWM",0,992,6.44791835925525,0,0,0,144,10,1,0.431159420289855,0
"Caridad Proper","Wangag","yes","yes",10,10,2012,"2013","SWM",0,992,5.91579724335279,0,0,0,143,25,1,0.254295532646048,0
"Caridad Proper","Magbangon","yes","yes",10,10,2012,"2013","SWM",0,992,4.03826759766962,0,0,0,148,187,1,0.571008403361345,0
"Caridad Proper","Cabatoan","yes","yes",10,10,2012,"2013","SWM",0,992,3.78950368118107,0,0,0,147,295,1,0.5,0
"Caridad Proper","Caridad Cemetery","yes","yes",10,10,2012,"2013","SWM",0,992,0.763632138458259,0,0,0,118,81,1,0.375,0
"Caridad Proper","Caridad Proper","yes","yes",10,10,2012,"2013","SWM",1,992,9.49352979660034e-05,1.08394033992369e-06,1.47550426833875e-07,2.9034116247956e-07,62,272,1,1,0
"Caridad Proper","Hicgop South","yes","yes",10,10,2012,"2013","SWM",1,992,2.33565955110038,1.08394033992369e-06,1.47550426833875e-07,2.9034116247956e-07,205,61,1,0.333333333333333,0
"Caridad Proper","Sitio Tugas","yes","yes",10,10,2012,"2013","SWM",0,992,3.22263263749314,0,0,0,225,127,1,0,0
"Caridad Proper","Elementary School","yes","yes",10,10,2012,"2013","SWM",0,992,4.01495979265945,0,0,0,237,27,1,0.5,0
"Caridad Proper","Sitio Lonas","yes","yes",10,10,2012,"2013","SWM",0,992,7.17087278024704,0,0,0,234,127,1,1,0
"Caridad Proper","San Agustin","yes","yes",10,10,2012,"2013","SWM",0,992,7.72994839109529,0,0,0,242,199,1,0.75,0
"Caridad Proper","Poroc San Flower","yes","yes",10,10,2012,"2013","SWM",0,992,8.29929043854204,0,0,0,247,33,1,0.909090909090909,0
"Caridad Proper","Poroc Rose","yes","yes",10,10,2012,"2013","SWM",0,992,9.15713870255119,0,0,0,253,20,1,1,0
"Caridad Proper","Visca","yes","yes",10,10,2012,"2013","SWM",0,992,10.3684742357159,0,0,0,261,1,1,1,0
"Caridad Proper","Gabas","yes","yes",10,10,2012,"2013","SWM",0,992,12.3313979398098,0,0,0,260,0,1,0,0
"Caridad Proper","Tamakin Dacot","yes","yes",10,10,2012,"2013","SWM",0,992,20.1183459764472,0,0,0,293,1,1,0.125,0
"Caridad Proper","Haina","yes","yes",10,10,2012,"2013","SWM",0,992,21.3552337005377,0,0,0,295,1,1,0.0288461538461538,0
"Caridad Proper","Sitio Baybayon","yes","yes",10,10,2012,"2013","SWM",1,992,21.7509719512898,1.08394033992369e-06,1.47550426833875e-07,2.9034116247956e-07,297,191,1,0.0714285714285714,0
"Caridad Cemetery","Palanas","yes","yes",10,10,2012,"2013","SWM",0,992,5.6928889753735,0,0,0,146,20,0.375,0.431159420289855,0
"Caridad Cemetery","Wangag","yes","yes",10,10,2012,"2013","SWM",0,992,5.15903752298336,0,0,0,145,24,0.375,0.254295532646048,0
"Caridad Cemetery","Magbangon","yes","yes",10,10,2012,"2013","SWM",3,992,3.28805912992589,3.25182101977107e-06,4.42651280501624e-07,8.7102348743868e-07,150,271,0.375,0.571008403361345,0
"Caridad Cemetery","Cabatoan","yes","yes",10,10,2012,"2013","SWM",3,992,3.03869204915848,3.25182101977107e-06,4.42651280501624e-07,8.7102348743868e-07,149,215,0.375,0.5,0
"Caridad Cemetery","Caridad Cemetery","yes","yes",10,10,2012,"2013","SWM",0,992,9.49352979660034e-05,0,0,0,62,219,0.375,0.375,0
"Caridad Cemetery","Caridad Proper","yes","yes",10,10,2012,"2013","SWM",0,992,0.763632138458259,0,0,0,216,753,0.375,1,0
"Caridad Cemetery","Hicgop South","yes","yes",10,10,2012,"2013","SWM",0,992,3.09873007253886,0,0,0,208,73,0.375,0.333333333333333,0
"Caridad Cemetery","Sitio Tugas","yes","yes",10,10,2012,"2013","SWM",0,992,3.98589537085982,0,0,0,223,134,0.375,0,0
"Caridad Cemetery","Elementary School","yes","yes",10,10,2012,"2013","SWM",0,992,4.77585415072936,0,0,0,233,52,0.375,0.5,0
"Caridad Cemetery","Sitio Lonas","yes","yes",10,10,2012,"2013","SWM",0,992,7.93235105602247,0,0,0,230,129,0.375,1,0
"Caridad Cemetery","San Agustin","yes","yes",10,10,2012,"2013","SWM",0,992,8.48939965705146,0,0,0,239,164,0.375,0.75,0
"Caridad Cemetery","Poroc San Flower","yes","yes",10,10,2012,"2013","SWM",0,992,9.05786494633732,0,0,0,243,71,0.375,0.909090909090909,0
"Caridad Cemetery","Poroc Rose","yes","yes",10,10,2012,"2013","SWM",0,992,9.9107454183565,0,0,0,251,28,0.375,1,0
"Caridad Cemetery","Visca","yes","yes",10,10,2012,"2013","SWM",0,992,11.1170499867974,0,0,0,257,0,0.375,1,0
"Caridad Cemetery","Gabas","yes","yes",10,10,2012,"2013","SWM",0,992,13.0800106975381,0,0,0,258,8,0.375,0,0
"Caridad Cemetery","Tamakin Dacot","yes","yes",10,10,2012,"2013","SWM",0,992,20.820481733943,0,0,0,292,2,0.375,0.125,0
"Caridad Cemetery","Haina","yes","yes",10,10,2012,"2013","SWM",0,992,22.050106611415,0,0,0,294,1,0.375,0.0288461538461538,0
"Caridad Cemetery","Sitio Baybayon","yes","yes",10,10,2012,"2013","SWM",0,992,22.4353813748238,0,0,0,296,203,0.375,0.0714285714285714,0
"Cabatoan","Palanas","yes","yes",10,10,2012,"2013","SWM",0,992,2.66084320590822,0,0,0,139,55,0.5,0.431159420289855,0
"Cabatoan","Wangag","yes","yes",10,10,2012,"2013","SWM",0,992,2.13420254257553,0,0,0,131,40,0.5,0.254295532646048,0
"Cabatoan","Magbangon","yes","yes",10,10,2012,"2013","SWM",0,992,0.249569604975458,0,0,0,151,143,0.5,0.571008403361345,0
"Cabatoan","Cabatoan","yes","yes",10,10,2012,"2013","SWM",0,992,0,0,0,0,62,165,0.5,0.5,0
"Cabatoan","Caridad Cemetery","yes","yes",10,10,2012,"2013","SWM",0,992,3.03869204915848,0,0,0,186,206,0.5,0.375,0
"Cabatoan","Caridad Proper","yes","yes",10,10,2012,"2013","SWM",0,992,3.78950368118107,0,0,0,188,368,0.5,1,0
"Cabatoan","Hicgop South","yes","yes",10,10,2012,"2013","SWM",0,992,6.11477685668207,0,0,0,194,112,0.5,0.333333333333333,0
"Cabatoan","Sitio Tugas","yes","yes",10,10,2012,"2013","SWM",0,992,6.97778704506868,0,0,0,201,218,0.5,0,0
"Cabatoan","Elementary School","yes","yes",10,10,2012,"2013","SWM",0,992,7.74042122042586,0,0,0,209,190,0.5,0.5,0
"Cabatoan","Sitio Lonas","yes","yes",10,10,2012,"2013","SWM",0,992,10.8872204466828,0,0,0,214,129,0.5,1,0
"Cabatoan","San Agustin","yes","yes",10,10,2012,"2013","SWM",0,992,11.4243171337323,0,0,0,221,185,0.5,0.75,0
"Cabatoan","Poroc San Flower","yes","yes",10,10,2012,"2013","SWM",0,992,11.9838137599975,0,0,0,224,79,0.5,0.909090909090909,0
"Cabatoan","Poroc Rose","yes","yes",10,10,2012,"2013","SWM",0,992,12.7986271025087,0,0,0,231,15,0.5,1,0
"Cabatoan","Visca","yes","yes",10,10,2012,"2013","SWM",0,992,13.9687512766746,0,0,0,241,1,0.5,1,0
"Cabatoan","Gabas","yes","yes",10,10,2012,"2013","SWM",0,992,15.9248209877409,0,0,0,246,0,0.5,0,0
"Cabatoan","Tamakin Dacot","yes","yes",10,10,2012,"2013","SWM",0,992,23.3884325137891,0,0,0,281,4,0.5,0.125,0
"Cabatoan","Haina","yes","yes",10,10,2012,"2013","SWM",0,992,24.5778997843548,0,0,0,285,28,0.5,0.0288461538461538,0
