"source","destination","dist_km","direction","CV"
"Sitio Baybayon","Palanas",27.2919430069393,345.022888853177,1.24111249079192
"SF2","Caridad Cemetery",1.26570775042398,117.839977283496,1.24136523808305
"Sitio Baybayon","Wangag",26.8620654279672,345.72179397037,1.24414990613836
"Magbangon","CAI",36.5369117565946,239.122978208705,1.2455323149335
"SF6","Elementary School",15.2704615045884,9.17264841161239,1.25024677253274
"Elementary School","Magbangon",7.98442483925902,323.702352516153,1.25399764681013
"SF1","Caridad Proper",5.22916715858043,132.862016522124,1.25778560019475
"Hicgop South","SF1",7.53767339014655,316.111903736334,1.26152933394707
"SF3","Sitio Tugas",2.12802845755469,137.559761134646,1.26231809565613
"Sitio Tugas","Caridad Proper",3.22263263749314,327.916800760803,1.27875471112655
"Sitio Baybayon","SF1",25.9840933547687,345.381154440891,1.28368576916148
"SF3","SF1",6.25577215661108,318.940662030616,1.28548898515427
"Sitio Baybayon","Sitio Baybayon",9.49352979660034e-05,-10,1.28756896980291
"Magbangon","Caridad Proper",4.03826759766962,136.212709470532,1.28833354655077
"SF6","CAI",33.7017111454697,274.546457331852,1.29521824644526
"SF3","San Agustin",6.58199005085032,149.647007249432,1.29726643523205
"Cabatoan","Cabatoan",0,-10,1.29822128280937
"SF3","Magbangon",5.10244435339064,323.0062132253,1.30044638223169
"Cabatoan","SF1",1.4672081131654,303.433716686179,1.30497826008698
"San Agustin","SF5",4.09645799848962,173.458819539704,1.30560641646062
"SF2","Palanas",4.51440944124256,321.970628289926,1.30945700219731
"Sitio Lonas","Magbangon",11.1296663262947,325.344003368888,1.32431245571857
"Sitio Baybayon","Cabatoan",24.9105624661144,347.646674004993,1.32647551674565
"SF3","Sitio Lonas",6.0349896420294,147.3110319661,1.33129253519787
"Wangag","Cabatoan",2.13420254257553,142.678988638034,1.33599896213785
"Hicgop South","Palanas",8.77552677067879,319.308711592859,1.33614657166885
"Sitio Lonas","SF2",9.02866871824612,325.740706319539,1.33630696612808
"SF3","Caridad Cemetery",1.92540468295468,338.592880826921,1.33894323970841
"Pangasugan","Visca",NA,NA,1.34748116197073
"Pangasugan","SF4",NA,NA,1.3491347081754
"SF3","Sitio Baybayon",20.5661724359369,173.181204720033,1.3635202453395
"Elementary School","Sitio Lonas",3.15672946924723,149.492209067726,1.36492461783998
"Sitio Lonas","Sitio Lonas",0,-10,1.36619829253916
"Sitio Baybayon","Magbangon",25.1134608596041,347.311823237634,1.36798044658993
"Sitio Lonas","Elementary School",3.15672946924723,329.494941493356,1.36821328803402
"Magbangon","Hicgop South",6.36236340664461,138.838378818054,1.36915283612101
"Haina","CAI",37.78096281888,277.836129063721,1.3733065585028
"Wangag","SF1",0.891755028198368,175.690088165364,1.37443581781953
"Sitio Lonas","Sitio Tugas",3.95401082044188,332.554894219115,1.38154610859065
"SF3","Elementary School",2.88301135139498,144.926876993895,1.38409926866163
"Sitio Lonas","Caridad Proper",7.17087278024704,330.473188001799,1.38517732708352
"Sitio Tugas","Caridad Cemetery",3.98589537085982,327.536066759348,1.3866295018917
"Magbangon","SF2",2.10213835266453,143.629488284067,1.38667598317691
"Caridad Proper","SF3",1.19195429710466,166.681363685458,1.38982517902905
"Wangag","Sitio Baybayon",26.8620654279672,165.710542824143,1.39131954522275
"Sitio Baybayon","Caridad Cemetery",22.4353813748238,351.945837449332,1.39761581066303
"Sitio Lonas","Hicgop South",4.86139751953595,333.870469226593,1.39805112166026
"Elementary School","Elementary School",0,-10,1.39944865033119
"Cabatoan","Caridad Cemetery",3.03869204915848,134.153516624325,1.40188719541979
"Magbangon","Caridad Cemetery",3.28805912992589,133.97101569243,1.40549006234422
"Sitio Baybayon","SF2",23.2020146328171,349.400887486991,1.40732607265263
"Caridad Cemetery","SF3",1.92540468295468,158.591678728756,1.4096339693202
"Cabatoan","CAI",36.6107468025567,239.495614082351,1.41193835956252
"SF2","SF3",3.00052028835081,142.56279319625,1.41278534125747
"SF1","SF3",6.25577215661108,138.93361066821,1.41302187374494
"Cabatoan","Caridad Proper",3.78950368118107,136.506607956546,1.41421356237309
"Cabatoan","Elementary School",7.74042122042586,144.077342191628,1.41421356237309
"Cabatoan","Haina",24.5778997843548,165.941235246517,1.41421356237309
"Cabatoan","Poroc Rose",12.7986271025087,150.05370656246,1.41421356237309
"Cabatoan","Poroc San Flower",11.9838137599975,147.730237502816,1.41421356237309
"Cabatoan","San Agustin",11.4243171337323,147.06569730581,1.41421356237309
"Cabatoan","SF2",1.85861357658764,145.21574493803,1.41421356237309
"Cabatoan","Tamakin Dacot",23.3884325137891,164.514629259158,1.41421356237309
"CAI","Gabas",39.004881087824,83.368672964545,1.41421356237309
"CAI","Magbangon",36.5369117565946,59.0694302584741,1.41421356237309
"CAI","SF2",36.7853243234563,62.3212559763929,1.41421356237309
"CAI","Tamakin Dacot",37.8962819720814,95.779889636999,1.41421356237309
"Caridad Cemetery","CAI",37.5119107683828,243.971276131151,1.41421356237309
"Caridad Cemetery","Haina",22.050106611415,170.121070089305,1.41421356237309
"Caridad Cemetery","Poroc San Flower",9.05786494633732,152.259556601648,1.41421356237309
"Caridad Cemetery","Sitio Lonas",7.93235105602247,150.029573037347,1.41421356237309
"Caridad Cemetery","Sitio Tugas",3.98589537085982,147.532405753125,1.41421356237309
"Caridad Proper","CAI",37.6221874340169,245.119789926789,1.41421356237309
"Caridad Proper","Poroc San Flower",8.29929043854204,152.842292137352,1.41421356237309
"Caridad Proper","SF5",11.6453532302612,159.54253733663,1.41421356237309
"Caridad Proper","Sitio Lonas",7.17087278024704,150.467152942488,1.41421356237309
"Elementary School","Pangasugan",NA,NA,1.41421356237309
"Elementary School","Poroc Rose",5.1630036993143,159.054467662235,1.41421356237309
"Elementary School","San Agustin",3.71624288089285,153.313049838672,1.41421356237309
"Gabas","Wangag",18.0301766971931,331.575382251852,1.41421356237309
"Haina","Caridad Cemetery",22.050106611415,350.127479801197,1.41421356237309
"Haina","Gabas",9.76388806466271,7.83125570056632,1.41421356237309
"Haina","Hicgop South",19.3126421844879,354.185137222541,1.41421356237309
"Hicgop South","CAI",38.1530161399208,248.547120378592,1.41421356237309
"Hicgop South","Elementary School",1.73052315940533,161.874995444321,1.41421356237309
"Hicgop South","Gabas",10.0841152266487,160.984680992583,1.41421356237309
"Hicgop South","Haina",19.3126421844879,174.181824019566,1.41421356237309
"Hicgop South","Pangasugan",NA,NA,1.41421356237309
"Hicgop South","Poroc San Flower",6.00735397943935,156.510369613042,1.41421356237309
"Hicgop South","SF5",9.42353872418929,163.505834463139,1.41421356237309
"Hicgop South","SF6",16.829056296067,186.471076120998,1.41421356237309
"Hicgop South","Sitio Lonas",4.86139751953595,153.866817279878,1.41421356237309
"Magbangon","Haina",24.7849757104057,165.61568906726,1.41421356237309
"Magbangon","San Agustin",11.6652303956557,146.741123954657,1.41421356237309
"Magbangon","SF3",5.10244435339064,143.000948292355,1.41421356237309
"Magbangon","Sitio Lonas",11.1296663262947,145.333175982483,1.41421356237309
"Magbangon","Sitio Tugas",7.22370627990875,141.398001155871,1.41421356237309
"Magbangon","Tamakin Dacot",23.5988979639063,164.185388420312,1.41421356237309
"Palanas","Cabatoan",2.66084320590822,139.699833540481,1.41421356237309
"Palanas","Sitio Baybayon",27.2919430069393,165.010908368849,1.41421356237309
"Palanas","Sitio Tugas",9.63741335627491,141.176080305556,1.41421356237309
"Pangasugan","Haina",NA,NA,1.41421356237309
"Pangasugan","SF6",NA,NA,1.41421356237309
"Pangasugan","Tamakin Dacot",NA,NA,1.41421356237309
"Poroc San Flower","SF6",11.9924187379293,200.965540921986,1.41421356237309
"Poroc San Flower","Tamakin Dacot",12.3993174604494,180.762394983221,1.41421356237309
"San Agustin","SF4",2.01850310879165,320.64850266893,1.41421356237309
"SF1","Gabas",17.2193508278488,150.349622027508,1.41421356237309
"SF1","Haina",25.6800370480472,163.717813569477,1.41421356237309
"SF1","San Agustin",12.782037944629,144.420148005262,1.41421356237309
"SF1","SF4",10.7687423933588,145.129339707666,1.41421356237309
"SF1","Visca",15.2723782919366,149.462695814243,1.41421356237309
"SF2","Elementary School",5.88228830146056,143.719541277021,1.41421356237309
"SF2","Gabas",14.0842511428347,153.743860417513,1.41421356237309
"SF2","Haina",22.847966425562,167.595692124443,1.41421356237309
"SF2","Pangasugan",NA,NA,1.41421356237309
"SF2","Poroc Rose",10.9477148516881,150.876399123926,1.41421356237309
"SF2","Poroc San Flower",10.1273073183555,148.193528804554,1.41421356237309
"SF2","SF5",13.3721857789625,155.14278863,1.41421356237309
"SF2","Sitio Lonas",9.02866871824612,145.732017917521,1.41421356237309
"SF2","Sitio Tugas",5.12380818933713,140.485137732211,1.41421356237309
"SF2","Tamakin Dacot",21.6420706685126,166.145707532036,1.41421356237309
"SF3","Poroc Rose",7.99029001654483,153.995620905483,1.41421356237309
"SF3","SF4",4.59906323234582,153.590954885126,1.41421356237309
"SF3","SF5",10.4635775991348,158.732274152967,1.41421356237309
"SF3","SF6",17.4591295817173,182.543548555382,1.41421356237309
"SF6","Caridad Proper",18.6090798511156,1.53878799795535,1.41421356237309
"SF6","Magbangon",21.6482339335847,353.893175869093,1.41421356237309
"SF6","Palanas",23.704491144705,350.674589372032,1.41421356237309
"SF6","Poroc San Flower",11.9924187379293,20.9582821956126,1.41421356237309
"SF6","SF2",19.8580093414283,356.957953746838,1.41421356237309
"Sitio Baybayon","Caridad Proper",21.7509719512898,352.829844154798,1.41421356237309
"Sitio Baybayon","Elementary School",18.0747093449379,357.524958638358,1.41421356237309
"Sitio Baybayon","Hicgop South",19.747308872455,356.169737242831,1.41421356237309
"Sitio Baybayon","Pangasugan",NA,NA,1.41421356237309
"Sitio Baybayon","Poroc Rose",13.2745735162831,4.60818102920501,1.41421356237309
"Sitio Baybayon","Poroc San Flower",14.2288188911802,4.34283015108969,1.41421356237309
"Sitio Baybayon","San Agustin",14.7598845132621,3.45911034133229,1.41421356237309
"Sitio Baybayon","SF3",20.5661724359369,353.185337548425,1.41421356237309
"Sitio Baybayon","Tamakin Dacot",2.00690512091702,27.0187627133647,1.41421356237309
"Sitio Lonas","Cabatoan",10.8872204466828,325.652878251566,1.41421356237309
"Sitio Lonas","SF5",4.70047119839293,173.493618502041,1.41421356237309
"Sitio Lonas","Sitio Baybayon",15.3556606444419,183.07957690316,1.41421356237309
"Sitio Tugas","Elementary School",0.819148876610196,164.437416086408,1.41421356237309
"Sitio Tugas","Haina",18.4303145606387,174.898521267806,1.41421356237309
"Sitio Tugas","Poroc Rose",5.97906582562741,159.790334898718,1.41421356237309
"Sitio Tugas","Poroc San Flower",5.09597019923732,155.961932594402,1.41421356237309
"Sitio Tugas","San Agustin",4.52288186298911,155.31395105111,1.41421356237309
"Sitio Tugas","SF4",2.61986696765755,166.5903422256,1.41421356237309
"Sitio Tugas","SF6",16.0189763626173,187.949769333899,1.41421356237309
"Tamakin Dacot","Caridad Cemetery",20.820481733943,348.768820888014,1.41421356237309
"Tamakin Dacot","Elementary School",16.3545910610978,354.058516250915,1.41421356237309
"Tamakin Dacot","Hicgop South",18.0502649349819,352.898894927404,1.41421356237309
"Tamakin Dacot","SF1",24.5145687480848,342.26240665262,1.41421356237309
"Visca","Haina",11.500479636222,182.850695687118,1.41421356237309
"Visca","SF6",10.0124909858108,206.202268248932,1.41421356237309
"Wangag","Caridad Proper",5.91579724335279,138.727233000982,1.41421356237309
"Wangag","Hicgop South",8.24594483032354,140.04414689273,1.41421356237309
"Wangag","SF2",3.99184804809706,143.858600263682,1.41421356237309
"Wangag","SF3",6.99192917195559,143.300776377597,1.41421356237309
"Wangag","Sitio Lonas",13.0190499073661,145.154806913092,1.41421356237309
"Cabatoan","Hicgop South",6.11477685668207,139.127392614459,1.4142135623731
"Cabatoan","Pangasugan",NA,NA,1.4142135623731
"Cabatoan","SF3",4.85790687088775,143.576189984443,1.4142135623731
"Cabatoan","SF5",15.2065164478531,153.932794332925,1.4142135623731
"Cabatoan","SF6",21.4633909541212,174.338135322985,1.4142135623731
"Cabatoan","Sitio Lonas",10.8872204466828,145.642370589779,1.4142135623731
"Cabatoan","Sitio Tugas",6.97778704506868,141.742052213441,1.4142135623731
"Cabatoan","Visca",13.9687512766746,152.115016634039,1.4142135623731
"CAI","Cabatoan",36.6107468025567,59.4417521014037,1.4142135623731
"CAI","Caridad Proper",37.6221874340169,65.0615462723089,1.4142135623731
"CAI","Haina",37.78096281888,97.7727488438338,1.4142135623731
"CAI","Hicgop South",38.1530161399208,68.4865529530332,1.4142135623731
"CAI","Palanas",36.2691073087654,55.3028485340561,1.4142135623731
"CAI","Pangasugan",NA,NA,1.4142135623731
"CAI","Poroc Rose",38.5971089154612,78.7136673683374,1.4142135623731
"CAI","Poroc San Flower",38.8063694633589,77.3402840731957,1.4142135623731
"CAI","San Agustin",38.7489692903279,76.4988967228704,1.4142135623731
"CAI","SF1",35.9981016461332,57.343632109137,1.4142135623731
"CAI","SF4",37.9189565190796,73.7638056058845,1.4142135623731
"CAI","SF6",33.7017111454697,94.4895034079053,1.4142135623731
"CAI","Visca",38.5109343904408,80.5772583496583,1.4142135623731
"Caridad Cemetery","Elementary School",4.77585415072936,150.387453273624,1.4142135623731
"Caridad Cemetery","Gabas",13.0800106975381,157.012180368359,1.4142135623731
"Caridad Cemetery","Pangasugan",NA,NA,1.4142135623731
"Caridad Cemetery","Poroc Rose",9.9107454183565,154.886358449077,1.4142135623731
"Caridad Cemetery","San Agustin",8.48939965705146,151.665726268525,1.4142135623731
"Caridad Cemetery","SF4",6.51934219686446,155.064873047217,1.4142135623731
"Caridad Cemetery","SF5",12.3889775136254,158.709408344959,1.4142135623731
"Caridad Cemetery","Tamakin Dacot",20.820481733943,168.761941653628,1.4142135623731
"Caridad Proper","Elementary School",4.01495979265945,151.236405918655,1.4142135623731
"Caridad Proper","Haina",21.3552337005377,170.963105985298,1.4142135623731
"Caridad Proper","Pangasugan",NA,NA,1.4142135623731
"Caridad Proper","Poroc Rose",9.15713870255119,155.632002207554,1.4142135623731
"Caridad Proper","San Agustin",7.72994839109529,152.232917174843,1.4142135623731
"Caridad Proper","SF4",5.76660677846674,156.271981115151,1.4142135623731
"Caridad Proper","Sitio Tugas",3.22263263749314,147.913872718048,1.4142135623731
"Caridad Proper","Tamakin Dacot",20.1183459764472,169.608265738347,1.4142135623731
"Caridad Proper","Visca",10.3684742357159,157.775053991255,1.4142135623731
"Elementary School","CAI",38.0846165851528,251.13454443496,1.4142135623731
"Elementary School","Gabas",8.35384165537914,160.801188659698,1.4142135623731
"Elementary School","Haina",17.625238506364,175.382599762361,1.4142135623731
"Elementary School","Poroc San Flower",4.28736209804195,154.349855925314,1.4142135623731
"Elementary School","SF5",7.69386504920144,163.873565598258,1.4142135623731
"Elementary School","Tamakin Dacot",16.3545910610978,174.0556501822,1.4142135623731
"Elementary School","Visca",6.39564840604425,161.881260889963,1.4142135623731
"Haina","Palanas",26.9920106136833,343.448006071396,1.4142135623731
"Haina","Poroc Rose",12.7500613492617,1.9273434810471,1.4142135623731
"Haina","Poroc San Flower",13.7061846175771,1.83878413510769,1.4142135623731
"Hicgop South","Poroc Rose",6.89197129622291,159.761621406695,1.4142135623731
"Hicgop South","San Agustin",5.43370927160229,156.028908312674,1.4142135623731
"Hicgop South","SF4",3.52776383507376,164.778675342934,1.4142135623731
"Hicgop South","Tamakin Dacot",18.0502649349819,172.895114351061,1.4142135623731
"Hicgop South","Visca",8.12617156228781,161.879203564268,1.4142135623731
"Magbangon","Elementary School",7.98442483925902,143.694255765375,1.4142135623731
"Magbangon","Pangasugan",NA,NA,1.4142135623731
"Magbangon","Poroc Rose",13.0358421206636,149.708275572539,1.4142135623731
"Magbangon","Poroc San Flower",12.2239561425182,147.407376257321,1.4142135623731
"Magbangon","SF5",15.4379685278737,153.58199286358,1.4142135623731
"Magbangon","SF6",21.6482339335847,173.88926381872,1.4142135623731
"Magbangon","Visca",14.2030383569093,151.763633480506,1.4142135623731
"Palanas","Caridad Cemetery",5.6928889753735,136.740246086986,1.4142135623731
"Palanas","Caridad Proper",6.44791835925525,137.821764682333,1.4142135623731
"Palanas","Elementary School",10.3955120225186,142.955283867448,1.4142135623731
"Palanas","Hicgop South",8.77552677067879,139.298891180876,1.4142135623731
"Palanas","Magbangon",2.41391771324467,140.519925907547,1.4142135623731
"Palanas","Palanas",0,-10,1.4142135623731
"Palanas","Pangasugan",NA,NA,1.4142135623731
"Palanas","Poroc Rose",15.4237354462504,148.272827755455,1.4142135623731
"Palanas","Poroc San Flower",14.623388790225,146.270198515109,1.4142135623731
"Palanas","San Agustin",14.0674201434004,145.672839414173,1.4142135623731
"Palanas","SF1",1.31828931853634,157.934992320205,1.4142135623731
"Palanas","SF2",4.51440944124256,141.96584999953,1.4142135623731
"Palanas","SF3",7.51483377168381,142.20227648151,1.4142135623731
"Palanas","Sitio Lonas",13.5366192341433,144.473289804754,1.4142135623731
"Palanas","Wangag",0.540970717463239,127.89083740429,1.4142135623731
"Poroc Rose","Haina",12.7500613492617,181.928067460819,1.4142135623731
"Poroc Rose","Palanas",15.4237354462504,328.286693740933,1.4142135623731
"Poroc Rose","SF6",11.0997350035978,202.677347377405,1.4142135623731
"Poroc Rose","Tamakin Dacot",11.4429803725633,180.771038018952,1.4142135623731
"Poroc San Flower","Gabas",4.12137215375566,167.522818941867,1.4142135623731
"Poroc San Flower","Haina",13.7061846175771,181.839526973498,1.4142135623731
"San Agustin","Gabas",4.69383486209879,166.732009613917,1.4142135623731
"San Agustin","Haina",14.246286656046,181.017510918046,1.4142135623731
"San Agustin","SF6",12.4409785558962,199.264517422388,1.4142135623731
"San Agustin","Tamakin Dacot",12.9431079071849,179.902620887858,1.4142135623731
"SF1","CAI",35.9981016461332,237.395420072073,1.4142135623731
"SF1","Elementary School",9.1280492912273,140.820363334491,1.4142135623731
"SF1","Pangasugan",NA,NA,1.4142135623731
"SF1","Poroc Rose",14.1257243267553,147.377047736568,1.4142135623731
"SF1","Poroc San Flower",13.3347743317101,145.127100269447,1.4142135623731
"SF1","SF5",16.4878368787559,151.334302912172,1.4142135623731
"SF1","Sitio Lonas",12.2581166898386,143.041583263912,1.4142135623731
"SF1","Sitio Tugas",8.38334016179686,138.583074102383,1.4142135623731
"SF1","Tamakin Dacot",24.5145687480848,162.249715893735,1.4142135623731
"SF2","CAI",36.7853243234563,242.376889410953,1.4142135623731
"SF2","San Agustin",9.56685475025995,147.426941873028,1.4142135623731
"SF2","SF4",7.56618674450741,149.235344998917,1.4142135623731
"SF2","SF6",19.8580093414283,176.956165052156,1.4142135623731
"SF2","Visca",12.1255597617204,153.172699089688,1.4142135623731
"SF3","Haina",20.166760620066,171.216461641569,1.4142135623731
"SF3","Pangasugan",NA,NA,1.4142135623731
"SF3","Poroc San Flower",7.14723625189898,150.559346583584,1.4142135623731
"SF3","Visca",9.19257462056812,156.626026723436,1.4142135623731
"SF4","CAI",37.9189565190796,253.825857705213,1.4142135623731
"SF4","Haina",15.8420774243239,176.269274498863,1.4142135623731
"SF4","SF6",13.6099186103344,191.971440598971,1.4142135623731
"SF4","Tamakin Dacot",14.5658362166854,174.857038158124,1.4142135623731
"SF6","Cabatoan",21.4633909541212,354.341729739881,1.4142135623731
"SF6","Caridad Cemetery",19.2363922790127,0.211521764606118,1.4142135623731
"SF6","Gabas",8.83899331975461,35.8192182788462,1.4142135623731
"SF6","Hicgop South",16.829056296067,6.46786271536956,1.4142135623731
"SF6","SF1",22.4201320188277,351.417734037112,1.4142135623731
"SF6","Sitio Tugas",16.0189763626173,7.94601691018983,1.4142135623731
"Sitio Baybayon","Haina",0.800707367317091,52.5149944443821,1.4142135623731
"Sitio Baybayon","SF4",16.3028816696349,358.619799184352,1.4142135623731
"Sitio Baybayon","SF5",10.7481626327945,7.25449354755398,1.4142135623731
"Sitio Baybayon","SF6",4.37008822515937,312.818945607406,1.4142135623731
"Sitio Baybayon","Sitio Lonas",15.3556606444419,3.07818370153677,1.4142135623731
"Sitio Baybayon","Sitio Tugas",18.8737442004117,356.961674114499,1.4142135623731
"Sitio Baybayon","Visca",12.0358563168247,5.76720533604288,1.4142135623731
"Sitio Lonas","Caridad Cemetery",7.93235105602247,330.036340815118,1.4142135623731
"Sitio Lonas","Pangasugan",NA,NA,1.4142135623731
"Sitio Lonas","SF4",1.5468581559545,308.390578944056,1.4142135623731
"Sitio Lonas","Visca",3.3797826959065,173.462253716703,1.4142135623731
"Sitio Tugas","CAI",38.1435748645998,249.91211198244,1.4142135623731
"Sitio Tugas","Gabas",9.17150421430282,161.125331238776,1.4142135623731
"Sitio Tugas","Pangasugan",NA,NA,1.4142135623731
"Sitio Tugas","SF5",8.51297843150278,163.927480093836,1.4142135623731
"Sitio Tugas","Sitio Lonas",3.95401082044188,152.551786478208,1.4142135623731
"Sitio Tugas","Tamakin Dacot",17.1629023372764,173.598206808502,1.4142135623731
"Sitio Tugas","Visca",7.21408228716616,162.171041049232,1.4142135623731
"Tamakin Dacot","Cabatoan",23.3884325137891,344.525227737687,1.4142135623731
"Tamakin Dacot","Caridad Proper",20.1183459764472,349.61441628594,1.4142135623731
"Tamakin Dacot","SF2",21.6420706685126,346.154496744929,1.4142135623731
"Tamakin Dacot","Sitio Baybayon",2.00690512091702,207.020295852618,1.4142135623731
"Tamakin Dacot","Sitio Tugas",17.1629023372764,353.601446153452,1.4142135623731
"Visca","CAI",38.5109343904408,260.641908846731,1.4142135623731
"Visca","Gabas",1.9629852193109,157.284741081691,1.4142135623731
"Visca","Tamakin Dacot",10.1897266320616,181.67007037346,1.4142135623731
"Wangag","Caridad Cemetery",5.15903752298336,137.666291218834,1.4142135623731
"Wangag","Elementary School",9.87412896656161,143.773350029366,1.4142135623731
"Wangag","Haina",26.5532626762551,164.116681242477,1.4142135623731
"Wangag","Magbangon",1.88974564473697,144.115593623555,1.4142135623731
"Wangag","Pangasugan",NA,NA,1.4142135623731
"Wangag","Poroc Rose",14.9177755744702,148.998892727082,1.4142135623731
"Wangag","Poroc San Flower",14.1110169804677,146.964997404828,1.4142135623731
"Wangag","San Agustin",13.5532790749203,146.37344326652,1.4142135623731
"Wangag","SF5",17.3049180071651,152.550304641099,1.4142135623731
"Wangag","Sitio Tugas",9.11177076508712,141.959776636197,1.4142135623731
"Wangag","Tamakin Dacot",25.3830246400065,162.71722980732,1.4142135623731
