"fish_indiv","size","color","sex","gen_id","sample_id","site","date","anem_obs_time","anem_obs","gps","dive_type","year","input","par_fish_indiv","offs_site","par_site","year_match","matched_offs"
"1191",5.2,"W","J",1191,"APCL16_302","Poroc San Flower",2016-05-28,"10:23:00",1775,3,"C",2016,"offspring",NA,NA,NA,NA,"N"
"186",3.7,"YR","J",186,"APCL16_335","N.Magbangon",2016-05-29,"11:55:00",1087,3,"C",2016,"offspring",NA,NA,NA,NA,"N"
"252",3.8,"YR","J",252,"APCL16_336","N.Magbangon",2016-05-29,"12:02:00",1786,3,"C",2016,"offspring",NA,NA,NA,NA,"N"
"1276",5.8,"YR","J",1276,"APCL16_345","Poroc Rose",2016-05-29,"14:55:00",1789,3,"C",2016,"offspring",NA,NA,NA,NA,"N"
"1153",5.6,"YR","J",1153,"APCL16_351","N.Magbangon",2016-05-30,"10:36:00",1088,3,"C",2016,"offspring",NA,NA,NA,NA,"N"
"1235",5.3,"YR","J",1235,"APCL16_360","N.Magbangon",2016-05-30,"10:36:00",NA,3,"C",2016,"offspring",NA,NA,NA,NA,"N"
"266",4.6,"YR","J",266,"APCL16_361","N.Magbangon",2016-05-30,"10:36:00",NA,3,"C",2016,"offspring",NA,NA,NA,NA,"N"
"1259",5.4,"YR","J",1259,"APCL16_362","N.Magbangon",2016-05-30,"10:36:00",NA,3,"C",2016,"offspring",NA,NA,NA,NA,"N"
"1289",5.4,"YR","J",1289,"APCL16_364","N.Magbangon",2016-05-30,"10:36:00",NA,3,"C",2016,"offspring",NA,NA,NA,NA,"N"
"210",4.7,"YR","J",210,"APCL16_413","N.Magbangon",2016-05-31,"11:27:00",1361,3,"C",2016,"offspring",NA,NA,NA,NA,"N"
"149",4.1,"YR","J",149,"APCL16_414","N.Magbangon",2016-05-31,"11:27:00",1361,3,"C",2016,"offspring",NA,NA,NA,NA,"N"
"258",3.7,"YR","J",258,"APCL16_416","N.Magbangon",2016-05-31,"11:27:00",1361,3,"C",2016,"offspring",NA,NA,NA,NA,"N"
"1268",5.2,"YR","J",1268,"APCL16_419","N.Magbangon",2016-05-31,"13:04:00",1704,3,"C",2016,"offspring",NA,NA,NA,NA,"N"
"1176",5.8,"YR","J",1176,"APCL16_423","N.Magbangon",2016-05-31,"13:12:00",1701,3,"C",2016,"offspring",NA,NA,NA,NA,"N"
"1246",5.7,"YR","J",1246,"APCL16_427","N.Magbangon",2016-05-31,"13:20:00",533,3,"C",2016,"offspring",NA,NA,NA,NA,"N"
"158",4.3,"YR","J",158,"APCL16_431","N.Magbangon",2016-05-31,"14:20:00",522,3,"C",2016,"offspring",NA,NA,NA,NA,"N"
"1186",5.6,"YR","J",1186,"APCL16_433","N.Magbangon",2016-05-31,"14:23:00",1805,3,"C",2016,"offspring",NA,NA,NA,NA,"N"
"1778",5.8,"YP","J",1778,"APCL16_434","N.Magbangon",2016-05-31,"14:23:00",1805,3,"C",2016,"offspring",NA,NA,NA,NA,"N"
"1408",5.4,"YR","J",1408,"APCL16_449","S.Magbangon",2016-06-02,"10:56:00",945,3,"C",2016,"offspring",2422,"S.Magbangon","Wangag",2016,"Y"
"174",4.1,"YR","J",174,"APCL16_461","S.Magbangon",2016-06-02,"12:45:00",1820,3,"C",2016,"offspring",NA,NA,NA,NA,"N"
"270",4.9,"YR","J",270,"APCL16_477","S.Magbangon",2016-06-02,"14:16:00",970,3,"C",2016,"offspring",NA,NA,NA,NA,"N"
"89",4.6,"YR","J",89,"APCL16_495","S.Magbangon",2016-06-03,"09:57:00",NA,3,"C",2016,"offspring",NA,NA,NA,NA,"N"
"212",4.7,"YR","J",212,"APCL16_504","S.Magbangon",2016-06-03,"10:47:00",1834,3,"C",2016,"offspring",NA,NA,NA,NA,"N"
"2557",4.9,"YR","J",2557,"APCL16_525","Wangag",2016-06-03,"14:26:00",1474,3,"C",2016,"offspring",NA,NA,NA,NA,"N"
"2556",4.5,"YR","J",2556,"APCL16_527","Wangag",2016-06-03,"14:37:00",611,3,"C",2016,"offspring",NA,NA,NA,NA,"N"
"184",3.8,"W","J",184,"APCL16_529","Wangag",2016-06-03,"15:00:00",1851,3,"C",2016,"offspring",NA,NA,NA,NA,"N"
"1285",5.9,"YR","J",1285,"APCL16_532","Wangag",2016-06-03,"15:20:00",1852,3,"C",2016,"offspring",NA,NA,NA,NA,"N"
"246",3.5,"YR","J",246,"APCL16_538","Wangag",2016-06-04,"09:40:00",608,3,"C",2016,"offspring",NA,NA,NA,NA,"N"
"1302",5.8,"YR","J",1302,"APCL16_557","Wangag",2016-06-04,"11:07:00",1865,3,"C",2016,"offspring",NA,NA,NA,NA,"N"
"1192",5.7,"YR","J",1192,"APCL16_558","Wangag",2016-06-04,"11:07:00",1865,3,"C",2016,"offspring",NA,NA,NA,NA,"N"
"820",4.3,"YR","J",820,"APCL16_581","Wangag",2016-06-05,"11:57:00",240,3,"C",2016,"offspring",NA,NA,NA,NA,"N"
"836",4.4,"YR","J",836,"APCL16_585","Wangag",2016-06-05,"12:49:00",1886,3,"C",2016,"offspring",NA,NA,NA,NA,"N"
"825",4.8,"YR","J",825,"APCL16_591","Wangag",2016-06-05,"13:15:00",1484,3,"C",2016,"offspring",NA,NA,NA,NA,"N"
"2579",3.5,"YR","J",2579,"APCL16_594","Wangag",2016-06-05,"13:32:00",1888,3,"C",2016,"offspring",NA,NA,NA,NA,"N"
"848",4.3,"YR","J",848,"APCL16_602","Wangag",2016-06-05,"14:07:00",1487,3,"C",2016,"offspring",NA,NA,NA,NA,"N"
"852",5.3,"YR","J",852,"APCL16_605","Wangag",2016-06-05,"14:07:00",1487,3,"C",2016,"offspring",NA,NA,NA,NA,"N"
"850",3.7,"YR","J",850,"APCL16_610","Cabatoan",2016-06-06,"09:45:00",701,4,"C",2016,"offspring",NA,NA,NA,NA,"N"
"844",5.6,"YR","J",844,"APCL16_611","Cabatoan",2016-06-06,"09:45:00",701,4,"C",2016,"offspring",NA,NA,NA,NA,"N"
"842",4.3,"YR","J",842,"APCL16_613","Cabatoan",2016-06-06,"09:45:00",701,4,"C",2016,"offspring",NA,NA,NA,NA,"N"
"822",5.5,"YR","J",822,"APCL16_616","Cabatoan",2016-06-06,"09:45:00",NA,4,"C",2016,"offspring",NA,NA,NA,NA,"N"
"858",4.6,"YR","J",858,"APCL16_619","Cabatoan",2016-06-06,"09:45:00",NA,4,"C",2016,"offspring",NA,NA,NA,NA,"N"
"851",4.3,"YR","J",851,"APCL16_622","Cabatoan",2016-06-06,"10:13:00",1892,4,"C",2016,"offspring",NA,NA,NA,NA,"N"
"838",4,"YR","J",838,"APCL16_636","Cabatoan",2016-06-06,"10:43:00",NA,4,"C",2016,"offspring",NA,NA,NA,NA,"N"
"832",5.2,"YR","J",832,"APCL16_639","Cabatoan",2016-06-06,"10:43:00",NA,4,"C",2016,"offspring",NA,NA,NA,NA,"N"
"827",5.3,"YR","J",827,"APCL16_651","N.Magbangon",2016-06-06,"12:55:00",1898,4,"C",2016,"offspring",NA,NA,NA,NA,"N"
"79",5.7,"YR","J",79,"APCL16_674","N.Magbangon",2016-06-06,"13:46:00",1907,4,"C",2016,"offspring",NA,NA,NA,NA,"N"
"73",5.7,"W","J",73,"APCL16_680","N.Magbangon",2016-06-06,"14:22:00",1912,4,"C",2016,"offspring",NA,NA,NA,NA,"N"
"1108",5.9,"YR","J",1108,"APCL16_713","Sitio Baybayon",2016-06-07,"12:47:00",1925,4,"C",2016,"offspring",NA,NA,NA,NA,"N"
"1101",5.4,"YR","J",1101,"APCL16_715","Sitio Baybayon",2016-06-07,"12:56:00",1926,4,"C",2016,"offspring",NA,NA,NA,NA,"N"
"69",3.9,"YR","J",69,"APCL16_717","Sitio Baybayon",2016-06-07,"13:00:00",1927,4,"C",2016,"offspring",NA,NA,NA,NA,"N"
"58",4.7,"YR","J",58,"APCL16_720","Sitio Baybayon",2016-06-07,"13:11:00",1929,4,"C",2016,"offspring",NA,NA,NA,NA,"N"
"1099",5.2,"YR","J",1099,"APCL16_721","Sitio Baybayon",2016-06-07,"13:19:00",1930,4,"C",2016,"offspring",NA,NA,NA,NA,"N"
"1102",5.5,"YR","J",1102,"APCL16_722","Sitio Baybayon",2016-06-07,"13:23:00",1931,4,"C",2016,"offspring",NA,NA,NA,NA,"N"
"63",4.8,"YR","J",63,"APCL16_723","Sitio Baybayon",2016-06-07,"13:28:00",1932,4,"C",2016,"offspring",NA,NA,NA,NA,"N"
"62",4.7,"YR","J",62,"APCL16_726","Sitio Baybayon",2016-06-07,"13:40:00",747,4,"C",2016,"offspring",NA,NA,NA,NA,"N"
"65",4.5,"W","J",65,"APCL16_727","Sitio Baybayon",2016-06-07,"13:44:00",1934,4,"C",2016,"offspring",NA,NA,NA,NA,"N"
"81",4,"W","J",81,"APCL16_728","Sitio Baybayon",2016-06-07,"13:44:00",1934,4,"C",2016,"offspring",NA,NA,NA,NA,"N"
"61",4.6,"YR","J",61,"APCL16_730","Sitio Baybayon",2016-06-07,"13:55:00",1937,4,"C",2016,"offspring",NA,NA,NA,NA,"N"
"68",3.8,"YR","J",68,"APCL16_731","Sitio Baybayon",2016-06-07,"14:03:00",750,4,"C",2016,"offspring",NA,NA,NA,NA,"N"
"49",4.8,"YR","J",49,"APCL16_733","Sitio Baybayon",2016-06-07,"14:11:00",1940,4,"C",2016,"offspring",NA,NA,NA,NA,"N"
"55",4.3,"YR","J",55,"APCL16_737","Sitio Baybayon",2016-06-07,"14:12:00",750,4,"C",2016,"offspring",NA,NA,NA,NA,"N"
"77",3.6,"YR","J",77,"APCL16_739","Sitio Baybayon",2016-06-07,"14:36:00",787,4,"C",2016,"offspring",NA,NA,NA,NA,"N"
"54",5,"YR","J",54,"APCL16_742","Sitio Baybayon",2016-06-07,"14:40:00",1946,4,"C",2016,"offspring",NA,NA,NA,NA,"N"
"66",3.9,"YR","J",66,"APCL16_749","Tamakin Dacot",2016-06-09,"09:32:00",1552,4,"C",2016,"offspring",NA,NA,NA,NA,"N"
"59",5.2,"YR","J",59,"APCL16_750","Tamakin Dacot",2016-06-09,"09:32:00",1552,4,"C",2016,"offspring",NA,NA,NA,NA,"N"
"2523",3.7,"YR","J",2523,"APCL16_754","Tamakin Dacot",2016-06-09,"09:36:00",1553,4,"C",2016,"offspring",NA,NA,NA,NA,"N"
"2633",5.4,"YR","J",2633,"APCL16_596","Wangag",2016-06-05,"13:32:00",1888,3,"C",2016,"offspring",NA,NA,NA,NA,"N"
"1866",4.9,"YR","J",1866,"APCL17_124","Palanas",2017-05-19,"11:28:00",1653,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1865",5.2,"YR","J",1865,"APCL17_122","Palanas",2017-05-19,"11:25:00",484,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1864",1.9,"YR","J",1864,"APCL17_118","Palanas",2017-05-19,"11:13:00",1650,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1863",4.7,"YR","J",1863,"APCL17_108","Palanas",2017-05-18,"14:43:00",885,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1012",3.9,"YR","J",1012,"APCL17_091","Palanas",2017-05-18,"10:46:00",914,4,"C",2017,"offspring",NA,NA,NA,NA,"N"
"1011",1.2,"YR","J",1011,"APCL17_084","Palanas",2017-05-16,"11:07:46",736,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1867",1.9,"YR","J",1867,"APCL17_129","Palanas",2017-05-19,"13:48:00",977,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1868",3.8,"YR","J",1868,"APCL17_130","Palanas",2017-05-19,"13:48:00",977,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1955",5,"O","J",1955,"APCL17_132","Palanas",2017-05-19,"13:45:00",1625,5,"A",2017,"offspring",1413,"Palanas","San Agustin",2017,"Y"
"1869",2,"BW","J",1869,"APCL17_134","Palanas",2017-05-19,"14:04:00",2037,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1870",1.8,"YR","J",1870,"APCL17_147","Palanas",2017-05-20,"11:38:44",2044,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1871",1.5,"YR","J",1871,"APCL17_148","Palanas",2017-05-20,"11:38:44",2044,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1872",1.8,"YR","J",1872,"APCL17_150","Palanas",2017-05-20,"14:07:28",430,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1873",1.6,"YR","J",1873,"APCL17_152","Palanas",2017-05-20,"14:10:15",429,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1874",1.5,"BW","J",1874,"APCL17_153","Palanas",2017-05-20,"14:12:00",427,5,"A",2017,"offspring",1243,"Palanas","Palanas",2017,"Y"
"1875",5.2,"YR","J",1875,"APCL17_155","Palanas",2017-05-20,"14:50:26",2049,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1877",2,"BW","J",1877,"APCL17_163","Poroc San Flower",2017-05-21,"10:16:41",1774,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1878",1.9,"BW","J",1878,"APCL17_164","Poroc Rose",2017-05-21,"12:41:18",2057,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1879",1.9,"YR","J",1879,"APCL17_166","Poroc Rose",2017-05-21,"12:53:22",2059,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"981",3.8,"W","J",981,"APCL17_010","Wangag",2017-05-13,"11:29:00",708,4,"C",2017,"offspring",NA,NA,NA,NA,"N"
"982",NA,"YR","J",982,"APCL17_011","Wangag",2017-05-13,"11:49:36",1989,5,"A",2017,"offspring",1218,"Wangag","S.Magbangon",2017,"Y"
"983",NA,"YR","J",983,"APCL17_012","Wangag",2017-05-13,"11:49:36",1989,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"984",NA,"YR","J",984,"APCL17_025","Wangag",2017-05-14,"09:56:42",1996,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"985",3.8,"YR","J",985,"APCL17_031","Wangag",2017-05-14,"10:23:40",1999,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"986",4,"YR","J",986,"APCL17_039","Wangag",2017-05-14,"11:23:35",2003,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"987",3.7,"YR","J",987,"APCL17_067","Palanas",2017-05-15,"14:08:25",2014,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1008",1.8,"YR","J",1008,"APCL17_507","Haina",2017-06-06,"11:32:26",2248,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"988",5.3,"YR","J",988,"APCL17_077","Palanas",2017-05-16,"09:55:20",1021,5,"A",2017,"offspring",2278,"Palanas","Palanas",2017,"Y"
"1910",5.5,"YR","J",1910,"APCL17_288","Wangag",2017-05-29,"10:45:11",146,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1911",5.2,"YR","J",1911,"APCL17_289","Wangag",2017-05-29,"11:01:30",2106,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"2577",5.7,"YR","J",2577,"APCL17_293","Wangag",2017-05-29,"11:22:15",2108,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1912",5.4,"YR","J",1912,"APCL17_296","Wangag",2017-05-29,"11:56:05",1477,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1913",5.7,"YR","J",1913,"APCL17_299","Wangag",2017-05-29,"11:59:20",2112,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"2578",4.8,"YR","J",2578,"APCL17_301","Wangag",2017-05-29,"12:25:27",2113,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1914",5.2,"YR","J",1914,"APCL17_310","Wangag",2017-05-30,"09:30:37",2119,5,"A",2017,"offspring",337,"Wangag","Wangag",2017,"Y"
"1915",5.7,"YR","J",1915,"APCL17_311","Wangag",2017-05-30,"09:49:29",1888,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"2704",5.9,"YP","J",2704,"APCL17_119","Palanas",2017-05-19,"11:13:00",1650,5,"A",2017,"offspring",498,"Palanas","Palanas",2017,"Y"
"2646",5.5,"YR","J",2646,"APCL17_519","Haina",2017-06-06,"12:07:15",2253,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"2647",4.2,"YR","J",2647,"APCL17_521","Haina",2017-06-06,"12:11:20",2254,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"2571",5.7,"YR","J",2571,"APCL17_543","Tamakin Dacot",2017-06-09,"12:11:07",2267,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"2762",4.3,"W","J",2762,"APCL17_229","Visca",2017-05-25,"12:17:54",2082,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1880",3.8,"BW","J",1880,"APCL17_173","Poroc Rose",2017-05-21,"13:43:34",2061,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1881",1.6,"YR","J",1881,"APCL17_179","San Agustin",2017-05-22,"10:31:36",1730,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1882",2,"YR","J",1882,"APCL17_182","San Agustin",2017-05-22,"10:31:36",1730,5,"A",2017,"offspring",2683,"San Agustin","Palanas",2017,"Y"
"1883",1.8,"YR","J",1883,"APCL17_184","San Agustin",2017-05-22,"10:48:59",717,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1884",1.7,"YR","J",1884,"APCL17_186","San Agustin",2017-05-22,"10:48:59",717,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1885",1.8,"YR","J",1885,"APCL17_187","San Agustin",2017-05-22,"10:48:59",717,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1886",5.9,"YR","J",1886,"APCL17_204","Elementary School",2017-05-23,"09:57:21",711,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1887",4.8,"YR","J",1887,"APCL17_206","Elementary School",2017-05-23,"09:57:21",711,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1956",1.4,"BW","J",1956,"APCL17_207","Elementary School",2017-05-23,"12:06:10",1268,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1888",1.8,"YR","J",1888,"APCL17_217","Gabas",2017-05-25,"09:29:51",2078,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1889",4.3,"YR","J",1889,"APCL17_218","Gabas",2017-05-25,"09:29:51",2078,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1890",1.6,"YR","J",1890,"APCL17_220","Gabas",2017-05-25,"09:29:51",2078,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1891",1.7,"YR","J",1891,"APCL17_222","Gabas",2017-05-25,"10:24:19",2080,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1892",4.5,"YR","J",1892,"APCL17_223","Gabas",2017-05-25,"10:24:19",2080,5,"A",2017,"offspring",541,"Gabas","Sitio Baybayon",2017,"Y"
"1893",5.1,"W","J",1893,"APCL17_226","Visca",2017-05-25,"11:47:09",1773,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1894",5.2,"W","J",1894,"APCL17_230","Visca",2017-05-25,"12:31:20",2083,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1895",2,"YR","J",1895,"APCL17_231","Visca",2017-05-25,"12:31:20",2083,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1896",1.6,"YR","J",1896,"APCL17_232","Visca",2017-05-25,"12:31:20",2083,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1897",0.9,"YR","J",1897,"APCL17_233","Visca",2017-05-25,"12:31:20",2083,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1898",1.3,"YR","J",1898,"APCL17_236","Tamakin Dacot",2017-05-27,"09:47:11",2084,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"2733",5.5,"YR","J",2733,"APCL17_241","Tamakin Dacot",2017-05-27,"10:10:33",459,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1899",4.3,"W","J",1899,"APCL17_243","Tamakin Dacot",2017-05-27,"10:53:50",2089,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1900",2,"YR","J",1900,"APCL17_244","Tamakin Dacot",2017-05-27,"10:53:50",2089,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1901",1.9,"BW","J",1901,"APCL17_245","Tamakin Dacot",2017-05-27,"12:41:06",2090,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1902",1.6,"YR","J",1902,"APCL17_250","Tamakin Dacot",2017-05-27,"14:01:53",2093,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1903",2,"YR","J",1903,"APCL17_251","Tamakin Dacot",2017-05-27,"14:01:53",2093,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1904",0.5,"YR","J",1904,"APCL17_257","Caridad Cemetery",2017-05-28,"09:38:42",2095,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1905",0.5,"YR","J",1905,"APCL17_258","Caridad Cemetery",2017-05-28,"09:38:42",2095,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1906",0.5,"YR","J",1906,"APCL17_259","Caridad Cemetery",2017-05-28,"09:38:42",2095,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1907",0.5,"YR","J",1907,"APCL17_260","Caridad Cemetery",2017-05-28,"09:38:42",2095,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1908",1.8,"B","J",1908,"APCL17_262","Hicgop South",2017-05-28,"11:06:43",1305,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1909",4.1,"YR","J",1909,"APCL17_263","Hicgop South",2017-05-28,"11:06:43",1305,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"989",2,"W","J",989,"APCL17_409","Sitio Baybayon",2017-06-04,"11:13:25",2180,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"2635",5.7,"YR","J",2635,"APCL17_411","Sitio Baybayon",2017-06-04,"11:13:25",2180,5,"A",2017,"offspring",1682,"Sitio Baybayon","Sitio Baybayon",2017,"Y"
"990",2,"YR","J",990,"APCL17_419","Sitio Baybayon",2017-06-04,"11:32:14",2187,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"991",1.8,"YR","J",991,"APCL17_422","Sitio Baybayon",2017-06-04,"14:09:09",2190,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"992",2.2,"YR","J",992,"APCL17_423","Sitio Baybayon",2017-06-04,"14:09:09",2190,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"993",0.8,"BW","J",993,"APCL17_433","Sitio Baybayon",2017-06-04,"14:32:31",2196,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"994",0.8,"YR","J",994,"APCL17_435","Sitio Baybayon",2017-06-04,"14:52:00",2201,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"995",1.9,"W","J",995,"APCL17_436","Sitio Baybayon",2017-06-04,"14:52:00",2201,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"997",3.7,"YR","J",997,"APCL17_438","Sitio Baybayon",2017-06-04,"14:56:13",404,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"998",5,"YR","J",998,"APCL17_441","Sitio Baybayon",2017-06-04,"15:35:19",1614,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"999",1.6,"YR","J",999,"APCL17_443","Sitio Baybayon",2017-06-04,"15:42:38",817,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1000",5,"YR","J",1000,"APCL17_447","Sitio Baybayon",2017-06-05,"11:40:52",2204,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1001",2,"BW","J",1001,"APCL17_448","Sitio Baybayon",2017-06-05,"11:28:40",821,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1002",1.7,"YR","J",1002,"APCL17_454","Sitio Baybayon",2017-06-05,"11:58:10",2207,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1003",5.5,"YR","J",1003,"APCL17_459","Sitio Baybayon",2017-06-05,"12:14:38",2212,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1004",2,"YR","J",1004,"APCL17_474","Sitio Baybayon",2017-06-05,"14:34:23",1150,5,"A",2017,"offspring",1422,"Sitio Baybayon","Wangag",2017,"Y"
"1005",1.9,"YR","J",1005,"APCL17_477","Sitio Baybayon",2017-06-05,"14:29:17",2228,5,"A",2017,"offspring",1423,"Sitio Baybayon","Wangag",2017,"Y"
"1006",1.9,"YR","J",1006,"APCL17_484","Sitio Baybayon",2017-06-05,"15:06:39",2233,5,"A",2017,"offspring",532,"Sitio Baybayon","Wangag",2017,"Y"
"1916",4.1,"YR","J",1916,"APCL17_329","Wangag",2017-05-30,"11:01:00",1115,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1917",3.9,"YR","J",1917,"APCL17_331","Wangag",2017-05-30,"11:05:44",1099,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1918",4.8,"YR","J",1918,"APCL17_332","Wangag",2017-05-30,"11:05:44",1099,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1920",5.3,"YR","J",1920,"APCL17_336","Wangag",2017-05-30,"13:13:13",1865,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1921",5.2,"YR","J",1921,"APCL17_337","Wangag",2017-05-30,"13:21:00",1863,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"2650",4.9,"YR","J",2650,"APCL17_341","Wangag",2017-05-30,"13:46:57",1068,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1922",2.2,"BW","J",1922,"APCL17_343","Wangag",2017-05-30,"13:24:53",2137,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1925",1.6,"B","J",1925,"APCL17_362","Sitio Baybayon",2017-06-02,"12:29:27",809,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"2582",5,"YR","J",2582,"APCL17_368","Sitio Baybayon",2017-06-02,"12:29:27",809,5,"A",2017,"offspring",2634,"Sitio Baybayon","Sitio Baybayon",2017,"Y"
"1927",2.1,"W","J",1927,"APCL17_369","Sitio Baybayon",2017-06-02,"12:30:38",2160,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1928",4.2,"YR","J",1928,"APCL17_371","Sitio Baybayon",2017-06-02,"13:29:00",476,4,"C",2017,"offspring",NA,NA,NA,NA,"N"
"1929",5.8,"YR","J",1929,"APCL17_378","Sitio Baybayon",2017-06-02,"13:11:37",1937,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1930",2,"YR","J",1930,"APCL17_383","Sitio Baybayon",2017-06-02,"13:26:24",2175,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1931",2,"YR","J",1931,"APCL17_384","Sitio Baybayon",2017-06-02,"14:09:13",2178,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1933",4.6,"YR","J",1933,"APCL17_386","Sitio Baybayon",2017-06-03,"11:16:00",1567,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1940",5.8,"YR","J",1940,"APCL17_402","Sitio Baybayon",2017-06-04,"10:31:44",1566,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1943",1.6,"YR","J",1943,"APCL17_509","Haina",2017-06-06,"11:30:15",2247,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1944",1.8,"YR","J",1944,"APCL17_510","Haina",2017-06-06,"11:30:15",2247,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1945",4.3,"YR","J",1945,"APCL17_511","Haina",2017-06-06,"11:30:15",2247,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1947",5.5,"YR","J",1947,"APCL17_523","Haina",2017-06-06,"12:21:07",2255,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
"1948",1.1,"BW","J",1948,"APCL17_524","Visca",2017-06-08,"08:33:40",1770,5,"A",2017,"offspring",NA,NA,NA,NA,"N"
