site,id_number,id_lon,lon,id_lat,lat
north,43789,three_lon,124.690264394498,three_lat,10.9283486827855
north,43789,four_lon,124.693124278852,four_lat,10.9304914722982
north,44090,one_lon,124.681907590989,one_lat,10.9332857766351
north,44090,two_lon,124.684765864543,two_lat,10.9354258607879
north,44090,three_lon,124.684655127227,three_lat,10.9297470163809
north,44090,four_lon,124.687514563138,four_lat,10.9318880119059
north,44091,one_lon,124.684765864543,one_lat,10.9354258607879
north,44091,two_lon,124.687623422106,two_lat,10.9375668377417
north,44091,three_lon,124.687514563138,three_lat,10.9318880119059
north,44091,four_lon,124.690373286179,four_lat,10.9340298969502
north,44392,one_lon,124.679161196744,one_lat,10.9368230555277
north,44392,two_lon,124.682018303672,two_lat,10.938962224251
north,44392,three_lon,124.681907590989,three_lat,10.9332857766351
north,44392,four_lon,124.684765864543,four_lat,10.9354258607879
north,44393,one_lon,124.682018303672,one_lat,10.938962224251
north,44393,two_lon,124.684874691312,two_lat,10.9411022892759
north,44393,three_lon,124.684765864543,three_lat,10.9354258607879
north,44393,four_lon,124.687623422106,four_lat,10.9375668377417
north,44694,one_lon,124.676415950014,one_lat,10.9403588477511
north,44694,two_lon,124.679271885767,two_lat,10.9424970967662
north,44694,three_lon,124.679161196744,three_lat,10.9368230555277
north,44694,four_lon,124.682018303672,four_lat,10.938962224251
north,44695,one_lon,124.679271885767,one_lat,10.9424970967662
north,44695,two_lon,124.682127098754,two_lat,10.9446362458053
north,44695,three_lon,124.682018303672,three_lat,10.938962224251
north,44695,four_lon,124.684874691312,four_lat,10.9411022892759
north,44996,one_lon,124.673671856609,one_lat,10.9438931476489
north,44996,two_lon,124.676526616351,two_lat,10.9460304724533
north,44996,three_lon,124.676415950014,three_lat,10.9403588477511
north,44996,four_lon,124.679271885767,four_lat,10.9424970967662
north,45296,one_lon,124.665219561108,one_lat,10.9431558693138
north,45296,two_lon,124.668074610349,two_lat,10.9452904583771
north,45296,three_lon,124.667960145077,three_lat,10.9396211979334
north,45296,four_lon,124.67081636722,four_lat,10.9417567238456
north,45297,one_lon,124.668074610349,one_lat,10.9452904583771
north,45297,three_lon,124.67081636722,one_lat,10.9452904583771
north,45297,two_lon,124.67092892263,two_lat,10.9474259492123
north,45297,four_lon,124.673671856609,two_lat,10.9474259492123
north,45298,one_lon,124.67092892263,one_lat,10.9474259492123
north,45298,two_lon,124.673782501238,two_lat,10.9495623450763
north,45298,three_lon,124.673671856609,three_lat,10.9438931476489
north,45298,four_lon,124.676526616351,four_lat,10.9460304724533
north,45597,one_lon,124.659625537206,one_lat,10.9445563021203
north,45597,two_lon,124.66248015322,two_lat,10.9466890465943
north,45597,three_lon,124.662363771737,three_lat,10.9410221786237
north,45597,four_lon,124.665219561108,four_lat,10.9431558693138
north,45598,one_lon,124.66248015322,one_lat,10.9466890465943
north,45598,three_lon,124.665219561108,one_lat,10.9466890465943
north,45598,two_lon,124.665334024526,two_lat,10.9488226933964
north,45598,four_lon,124.668074610349,two_lat,10.9488226933964
north,45599,one_lon,124.665334024526,one_lat,10.9488226933964
north,45599,two_lon,124.668187154473,two_lat,10.9509572460761
north,45599,three_lon,124.668074610349,three_lat,10.9452904583771
north,45599,four_lon,124.67092892263,four_lat,10.9474259492123
north,45898,one_lon,124.654034300735,one_lat,10.9459580414254
north,45898,two_lon,124.65688849116,two_lat,10.9480889311447
north,45898,three_lon,124.656770173256,three_lat,10.9424244562833
north,45898,four_lon,124.659625537206,four_lat,10.9445563021203
north,45899,one_lon,124.65688849116,one_lat,10.9480889311447
north,45899,two_lon,124.659741928693,two_lat,10.9502207235256
north,45899,three_lon,124.659625537206,three_lat,10.9445563021203
north,45899,four_lon,124.66248015322,four_lat,10.9466890465943
north,45900,one_lon,124.659741928693,one_lat,10.9502207235256
north,45900,two_lon,124.66259461674,two_lat,10.9523534224144
north,45900,three_lon,124.66248015322,three_lat,10.9466890465943
north,45900,four_lon,124.665334024526,four_lat,10.9488226933964
north,46200,one_lon,124.651299629792,one_lat,10.9494901320837
north,46200,two_lon,124.654152641481,two_lat,10.9516200593367
north,46200,three_lon,124.654034300735,three_lat,10.9459580414254
north,46200,four_lon,124.65688849116,four_lat,10.9480889311447
north,46201,one_lon,124.654152641481,one_lat,10.9516200593367
north,46201,two_lon,124.657004895116,two_lat,10.9537508935008
north,46201,three_lon,124.65688849116,three_lat,10.9480889311447
north,46201,four_lon,124.659741928693,four_lat,10.9502207235256
camotes_nw,46400,one_lon,124.353620859354,one_lat,10.7394392149016
camotes_nw,46400,two_lon,124.356546992626,two_lat,10.7415124383952
camotes_nw,46400,three_lon,124.356281167731,three_lat,10.735814846331
camotes_nw,46400,four_lon,124.359207487914,four_lat,10.7378887404039
