time_id,data_source,k_eval,theta_eval,log_like,cutoff,best_k,best_theta,mdd,med,dist90
2014,genetics,-1.21425144788502,0.500335344054944,80.9360984307573,81.4819405913881,1.97231,0.26016,20.15,9.46,50.81
2014,genetics,6.06941039304044,0.150381164338728,79.4057397615109,81.4819405913881,1.97231,0.26016,6279.59,488.06,10986.97
2014,genetics,-0.564852210997945,0.471912669560226,80.1345783527165,81.4819405913881,1.97231,0.26016,13.58,6.09,34.37
2014,genetics,-0.699927252270457,0.492341466853305,80.346032091366,81.4819405913881,1.97231,0.26016,12.9,5.98,32.55
2014,genetics,-0.668756088899878,0.468359835248386,79.8128952787896,81.4819405913881,1.97231,0.26016,15.6,6.95,39.48
2014,genetics,1.41971185692896,0.277394990986999,78.6406570966023,81.4819405913881,1.97231,0.26016,69.23,17.46,168.84
2014,genetics,1.58595806157206,0.273842156675159,78.5309260713579,81.4819405913881,1.97231,0.26016,66.45,16.46,161.57
2014,genetics,1.9755976037043,0.26673648805148,78.5877820791021,81.4819405913881,1.97231,0.26016,58.52,13.96,141.35
2014,genetics,2.88475653534621,0.216996807685723,78.7599797357319,81.4819405913881,1.97231,0.26016,265.29,45.39,596.27
2014,genetics,-0.897344620284129,0.448819246533268,80.5633445374846,81.4819405913881,1.97231,0.26016,24,10.31,60.85
2014,genetics,5.61223333027194,0.160151458696287,79.2304375932091,81.4819405913881,1.97231,0.26016,2653.09,241.2,4913.29
2014,genetics,2.48992179931887,0.25874261084984,79.68464342326,81.4819405913881,1.97231,0.26016,47.98,10.94,114.95
2014,genetics,4.84853982769274,0.159263250118327,79.9357628006244,81.4819405913881,1.97231,0.26016,6370.08,571.39,11740.82
2014,genetics,7.76304360284194,0.130840575623609,79.8282712122811,81.4819405913881,1.97231,0.26016,32836.57,1707.67,48531.49
2014,genetics,1.48724937756522,0.311146916949477,80.3600874455969,81.4819405913881,1.97231,0.26016,23.27,6.83,57.96
2014,genetics,6.82790870172455,0.131728784201569,80.2008701548732,81.4819405913881,1.97231,0.26016,99036.35,3721.27,104525.14
2014,genetics,0.801483783412467,0.328911088508676,78.7396157061375,81.4819405913881,1.97231,0.26016,29.77,9.34,74.7
2014,genetics,8.66700734058875,0.129064158467689,80.9171984178084,81.4819405913881,1.97231,0.26016,18729.73,952.27,27715.17
2014,genetics,4.16796942743508,0.171698170209766,79.8658085417381,81.4819405913881,1.97231,0.26016,2952.64,315.73,5779.96
2014,genetics,6.47983071075307,0.126399532733809,81.3952239398084,81.4819405913881,1.97231,0.26016,1458679.24,13982.81,422158.71
2014,genetics,-0.81941671185768,0.450595663689188,80.1941617671845,81.4819405913881,1.97231,0.26016,21.77,9.39,55.2
2014,genetics,-0.476533914781303,0.375986143140553,80.883231436561,81.4819405913881,1.97231,0.26016,42.25,15.36,107.07
2014,genetics,0.245598036637128,0.405297026213231,81.2906974824981,81.4819405913881,1.97231,0.26016,13.1,5.13,33.26
2014,genetics,-0.7882455484871,0.445266412221428,80.1792648740295,81.4819405913881,1.97231,0.26016,22.38,9.55,56.75
2014,genetics,1.46127340808974,0.301376622591918,79.1223746978004,81.4819405913881,1.97231,0.26016,31.22,8.8,77.39
2014,genetics,-0.320678097928404,0.360886597315234,80.7607297608297,81.4819405913881,1.97231,0.26016,47.17,16.43,119.3
2014,genetics,4.37058198934385,0.178803838833446,79.0478124243265,81.4819405913881,1.97231,0.26016,1168.56,136.65,2354.88
2014,genetics,1.62751961273283,0.298711996858038,79.7074423731181,81.4819405913881,1.97231,0.26016,28.55,7.95,70.66
2014,genetics,6.78115195666868,0.143275495715048,79.5607193960693,81.4819405913881,1.97231,0.26016,9169.72,627.41,15286.97
2014,genetics,0.832654946783046,0.279171408142919,80.1699931983579,81.4819405913881,1.97231,0.26016,117.13,29.8,286.06
2014,genetics,1.35736953018781,0.27028932236332,79.0266048088861,81.4819405913881,1.97231,0.26016,95.04,23.1,230.34
2014,genetics,1.17553774385942,0.280059616720879,79.0314478266898,81.4819405913881,1.97231,0.26016,80.65,20.61,197.11
2014,genetics,-0.850587875228259,0.509217429834544,80.3282247365324,81.4819405913881,1.97231,0.26016,13.03,6.2,32.81
2014,genetics,4.02250399837237,0.169921753053846,80.3390218279322,81.4819405913881,1.97231,0.26016,4138.15,432.21,8037.52
2014,genetics,-0.408996394145046,0.358221971581354,81.315310539673,81.4819405913881,1.97231,0.26016,54.15,18.71,136.9
2014,genetics,1.08202425374768,0.26940111378536,79.896488029044,81.4819405913881,1.97231,0.26016,129.35,31.3,313.26
2014,genetics,2.40160350310223,0.254301567960041,78.8713503372939,81.4819405913881,1.97231,0.26016,63.09,14.02,150.41
2014,genetics,-0.0401376275931862,0.397303149011591,79.2225614711445,81.4819405913881,1.97231,0.26016,19.55,7.51,49.61
2014,genetics,2.81202382081486,0.194791593236725,80.6217112859207,81.4819405913881,1.97231,0.26016,1358.64,189.72,2889.69
2014,genetics,0.718360681090921,0.299600205435998,79.441298352538,81.4819405913881,1.97231,0.26016,69.07,19.31,171.03
2014,genetics,0.817069365097757,0.305817665481717,78.9193157195076,81.4819405913881,1.97231,0.26016,52.51,15.07,130.46
2014,genetics,5.26935053319556,0.173474587365686,79.396010746619,81.4819405913881,1.97231,0.26016,813.66,89.03,1604.91
2014,genetics,4.82256385821725,0.185021298879165,79.5201104140986,81.4819405913881,1.97231,0.26016,415.89,52.3,857.33
2014,genetics,-0.512900272046979,0.434607909285909,79.5693761588649,81.4819405913881,1.97231,0.26016,19.19,8.02,48.71
2014,genetics,2.92112289261189,0.242754856446561,79.7801856334635,81.4819405913881,1.97231,0.26016,63.14,13.05,148.31
2014,genetics,4.96283409338486,0.189462341768965,80.9447203044533,81.4819405913881,1.97231,0.26016,245.2,32.38,513.02
2014,genetics,0.562504864238022,0.297823788280078,80.0870914932341,81.4819405913881,1.97231,0.26016,85,23.59,210.27
2014,genetics,2.41718908478752,0.225878893465323,79.045840862499,81.4819405913881,1.97231,0.26016,250.53,45.97,572.85
2014,genetics,3.09256429115008,0.241866647868602,80.7515334246422,81.4819405913881,1.97231,0.26016,55.5,11.4,130.2
2014,genetics,3.19646816905201,0.220549641997563,78.6859049663102,81.4819405913881,1.97231,0.26016,156.53,27.56,354.34
2014,genetics,3.41466631264607,0.228543519199202,80.2539709242529,81.4819405913881,1.97231,0.26016,79.67,14.91,183.04
2014,genetics,4.07965113121843,0.205450096172244,79.7055974271275,81.4819405913881,1.97231,0.26016,172.14,26.64,376.87
2014,genetics,0.297549975588094,0.356445554425434,78.9116799170137,81.4819405913881,1.97231,0.26016,27.63,9.49,69.83
2014,genetics,1.2170992950202,0.320029002729076,79.5620960347109,81.4819405913881,1.97231,0.26016,24.29,7.38,60.76
2014,genetics,1.97040240980921,0.251636942226161,78.6255475768067,81.4819405913881,1.97231,0.26016,108.95,23.82,258.9
2014,genetics,1.32619836681723,0.26940111378536,79.1495149463474,81.4819405913881,1.97231,0.26016,101.33,24.52,245.39
2014,genetics,-0.0349424336980897,0.344898842911955,80.170775488285,81.4819405913881,1.97231,0.26016,48.45,16.05,122.14
2014,genetics,-1.20386106009483,0.502999969788824,80.83553491978,81.4819405913881,1.97231,0.26016,19.51,9.2,49.17
2014,genetics,1.96001202201901,0.279171408142919,79.356758554085,81.4819405913881,1.97231,0.26016,37.94,9.65,92.65
2014,genetics,0.178060516000872,0.312923334105397,80.8305736893986,81.4819405913881,1.97231,0.26016,82.24,24.3,205.04
2014,genetics,4.19914059080566,0.189462341768965,78.8421215697399,81.4819405913881,1.97231,0.26016,526.24,69.5,1101.03
2014,genetics,7.04610684531861,0.145940121448928,80.0334035328109,81.4819405913881,1.97231,0.26016,4607.78,331.19,7828.13
2014,genetics,0.448210598545896,0.331575714242556,79.0304595754378,81.4819405913881,1.97231,0.26016,39.88,12.63,100.14
2014,genetics,3.93418570215573,0.209891139062044,79.7588114367353,81.4819405913881,1.97231,0.26016,146.78,23.64,324.8
2014,genetics,1.47685898977503,0.288941702500478,78.5738431999993,81.4819405913881,1.97231,0.26016,44.63,11.9,109.77
2014,genetics,-0.0609184031735728,0.322693628462956,81.38679310908,81.4819405913881,1.97231,0.26016,81.7,25.06,204.55
2014,genetics,2.84319498418544,0.232096353511042,78.6288482252049,81.4819405913881,1.97231,0.26016,116.52,22.38,269.3
2014,genetics,6.10058155641102,0.133505201357489,80.9826359538524,81.4819405913881,1.97231,0.26016,206341.68,5676,155792
2014,genetics,1.55478689820148,0.239202022134722,80.4383049524346,81.4819405913881,1.97231,0.26016,294.04,59.35,687.16
2014,genetics,0.656018354349761,0.288941702500478,80.2407841027535,81.4819405913881,1.97231,0.26016,101.41,27.04,249.45
2014,genetics,2.21977171677384,0.223214267731443,79.6961558738788,81.4819405913881,1.97231,0.26016,355.42,63.9,808.72
2014,genetics,1.31061278513194,0.254301567960041,80.1303910150518,81.4819405913881,1.97231,0.26016,187.84,41.74,447.79
2014,genetics,0.214426873266548,0.397303149011591,80.1730393280341,81.4819405913881,1.97231,0.26016,15.15,5.82,38.46
2014,genetics,0.276769200007708,0.357333763003394,78.9267349765857,81.4819405913881,1.97231,0.26016,27.74,9.56,70.11
2014,genetics,1.22748968281039,0.332463922820515,81.3624263971662,81.4819405913881,1.97231,0.26016,17.93,5.7,45.04
2014,genetics,-0.128455923809829,0.41151448625895,79.4134006653717,81.4819405913881,1.97231,0.26016,17.48,6.95,44.39
2014,genetics,3.23283452631769,0.177915630255486,81.3088099965346,81.4819405913881,1.97231,0.26016,3976.46,460.01,7985.89
2014,genetics,4.14718865185469,0.170809961631806,79.9936158866069,81.4819405913881,1.97231,0.26016,3316.61,350.52,6467.3
2014,genetics,-0.071308790963766,0.374209725984633,79.3331093576273,81.4819405913881,1.97231,0.26016,29.03,10.5,73.56
2014,genetics,1.09760983543297,0.26318365373964,80.2522321823349,81.4819405913881,1.97231,0.26016,161.55,37.78,388.87
2014,genetics,-0.232359801711761,0.375097934562593,79.8331844352084,81.4819405913881,1.97231,0.26016,33.59,12.18,85.13
2014,genetics,4.86412540937802,0.164592501586087,79.4363311024214,81.4819405913881,1.97231,0.26016,3266.74,316.97,6188.4
2014,genetics,-1.01163888597625,0.439048952175708,81.4372677017258,81.4819405913881,1.97231,0.26016,30.01,12.65,76.15
2014,genetics,3.85625779372928,0.212555764795924,79.8244872112359,81.4819405913881,1.97231,0.26016,133.1,21.94,296.31
2014,genetics,2.77565746354918,0.223214267731443,78.6456350644298,81.4819405913881,1.97231,0.26016,203.85,36.65,463.85
2014,genetics,5.88238341281696,0.145940121448928,79.8288751896022,81.4819405913881,1.97231,0.26016,14753.35,1060.41,25064.37
2014,genetics,8.31892934961728,0.124623115577889,79.9731900101984,81.4819405913881,1.97231,0.26016,136894.65,3144.36,97345.06
2014,genetics,7.59679739819885,0.126399532733809,80.0392604896931,81.4819405913881,1.97231,0.26016,260549.55,4576.17,138160.32
2014,genetics,0.0481806686234563,0.357333763003394,79.4061549401202,81.4819405913881,1.97231,0.26016,34.86,12.01,88.12
2014,genetics,4.45890028556049,0.193015176080805,79.4037684669854,81.4819405913881,1.97231,0.26016,302.01,41.41,638.92
2014,genetics,0.375477884014544,0.306705874059677,80.3353622047124,81.4819405913881,1.97231,0.26016,79.69,22.96,198.09
2014,genetics,-0.835002293542969,0.483459381073705,79.9492749632515,81.4819405913881,1.97231,0.26016,15.97,7.3,40.36
2014,genetics,-0.689536864480264,0.459477749468787,79.7635775249202,81.4819405913881,1.97231,0.26016,17.41,7.63,44.11
2014,genetics,-0.871368650808646,0.443489995065508,80.5766009925402,81.4819405913881,1.97231,0.26016,24.8,10.55,62.91
2014,genetics,0.370282690119447,0.337793174288275,79.0561488371717,81.4819405913881,1.97231,0.26016,37.55,12.15,94.48
2014,genetics,-0.783050354592003,0.477241921027986,79.8892347875239,81.4819405913881,1.97231,0.26016,16.06,7.27,40.61
2014,genetics,0.900192467419302,0.353780928691554,81.3188540711172,81.4819405913881,1.97231,0.26016,15.92,5.43,40.21
2014,genetics,-0.0193568520127998,0.41240269483691,79.8178264940479,81.4819405913881,1.97231,0.26016,15.49,6.17,39.33
2014,genetics,7.73187243947136,0.126399532733809,79.9651623565467,81.4819405913881,1.97231,0.26016,192690.99,3997.97,120703.8
2014,genetics,0.276769200007708,0.314699751261317,80.311545367703,81.4819405913881,1.97231,0.26016,71.16,21.17,177.56
2014,genetics,0.505357731391959,0.363551223049113,79.3750249372752,81.4819405913881,1.97231,0.26016,19.66,6.9,49.76
2014,genetics,1.50283495925051,0.229431727777162,81.4247741531493,81.4819405913881,1.97231,0.26016,513.51,96.76,1181.55
2014,genetics,4.39655795881933,0.169921753053846,79.6394961261975,81.4819405913881,1.97231,0.26016,2846.8,297.33,5529.33
2014,genetics,-0.637584925529298,0.403520609057311,80.6469233698651,81.4819405913881,1.97231,0.26016,32.48,12.67,82.47
2014,genetics,-1.24022741736051,0.485235798229625,81.4188037981495,81.4819405913881,1.97231,0.26016,23.57,10.81,59.55
2014,genetics,2.92112289261189,0.236537396400842,79.048908272151,81.4819405913881,1.97231,0.26016,85.66,16.98,199.39
2014,genetics,4.47968106114088,0.194791593236725,79.6963839111103,81.4819405913881,1.97231,0.26016,256.36,35.8,545.25
2014,genetics,1.19631851943981,0.2596308194278,80.1494309114781,81.4819405913881,1.97231,0.26016,168.69,38.67,404.56
2014,genetics,4.27706849923211,0.196568010392645,79.2757573152272,81.4819405913881,1.97231,0.26016,272.91,38.8,583.45
2014,genetics,3.25881049579317,0.231208144933082,79.8225007851941,81.4819405913881,1.97231,0.26016,80.61,15.39,186.04
2014,genetics,0.707970293300727,0.315587959839277,78.8754131319685,81.4819405913881,1.97231,0.26016,45.19,13.49,112.81
2014,genetics,2.00676876707488,0.210779347640004,81.4277077572014,81.4819405913881,1.97231,0.26016,950.7,154.32,2108.01
2014,genetics,1.54959170430638,0.297823788280078,79.2084854873945,81.4819405913881,1.97231,0.26016,31.68,8.79,78.36
2014,genetics,0.817069365097757,0.296935579702118,79.2589869671575,81.4819405913881,1.97231,0.26016,67.64,18.7,167.24
2014,genetics,-1.0999571821929,0.497670718321064,80.4835356917797,81.4819405913881,1.97231,0.26016,18.38,8.6,46.36
2014,genetics,-0.0816991787539592,0.41240269483691,79.5647408933394,81.4819405913881,1.97231,0.26016,16.49,6.56,41.86
2014,genetics,-1.12593315166838,0.55540427588846,80.6633704498916,81.4819405913881,1.97231,0.26016,12.32,6.25,30.79
2014,genetics,7.50328390808711,0.129952367045649,79.8505157406699,81.4819405913881,1.97231,0.26016,59956.08,2594.98,74627.07
2014,genetics,1.71583790894947,0.224102476309403,81.1604647589315,81.4819405913881,1.97231,0.26016,558.91,101.18,1273.86
2014,genetics,5.5239150340553,0.160151458696287,79.2277215514784,81.4819405913881,1.97231,0.26016,2898.07,263.47,5366.96
2014,genetics,3.77313469140773,0.217885016263683,80.3481462361308,81.4819405913881,1.97231,0.26016,103.31,17.8,232.62
2014,genetics,-0.679146476690071,0.422172989194469,80.2720545598619,81.4819405913881,1.97231,0.26016,26.38,10.74,66.99
2014,genetics,0.448210598545896,0.386644646076072,81.1229337093521,81.4819405913881,1.97231,0.26016,14.1,5.27,35.76
2014,genetics,-0.777855160696907,0.450595663689188,80.0452163038413,81.4819405913881,1.97231,0.26016,20.89,9.01,52.95
2014,genetics,3.72637794635186,0.170809961631806,80.901169064509,81.4819405913881,1.97231,0.26016,5051.85,533.92,9850.96
2014,genetics,2.4379698603679,0.256077985115961,79.1353210628032,81.4819405913881,1.97231,0.26016,56.43,12.67,134.81
2014,genetics,4.2874588870223,0.174362795943646,79.4294030951734,81.4819405913881,1.97231,0.26016,1980.93,219.24,3921.85
2014,genetics,-0.528485853732269,0.425725823506309,79.6714278839848,81.4819405913881,1.97231,0.26016,21.71,8.9,55.1
2014,genetics,3.16010181178633,0.214332181951843,78.6315865415505,81.4819405913881,1.97231,0.26016,238.15,39.85,532.25
2014,genetics,-0.590828180473428,0.495006092587185,81.2563536461321,81.4819405913881,1.97231,0.26016,11.3,5.26,28.51
2014,genetics,3.58610771118426,0.219661433419603,79.6710856554023,81.4819405913881,1.97231,0.26016,111.81,19.55,252.67
2014,genetics,4.30823966260269,0.202785470438364,80.3187138558813,81.4819405913881,1.97231,0.26016,165.69,25.02,360.31
2014,genetics,1.38334549966329,0.322693628462956,81.3024087529399,81.4819405913881,1.97231,0.26016,19.28,5.91,48.26
2014,genetics,3.61208368065974,0.224102476309403,80.6308165498543,81.4819405913881,1.97231,0.26016,83.91,15.19,191.25
2014,genetics,-1.14151873335367,0.467471626670426,81.3282198871222,81.4819405913881,1.97231,0.26016,25.25,11.23,63.91
2014,genetics,2.80682862691976,0.249860525070241,80.2539726623762,81.4819405913881,1.97231,0.26016,51.05,11.04,121.04
2014,genetics,6.86947025288532,0.136169827091369,79.7722284776178,81.4819405913881,1.97231,0.26016,28191.79,1693.83,44947.58
2014,genetics,-0.611608956053815,0.472800878138186,80.0018336537528,81.4819405913881,1.97231,0.26016,14.11,6.34,35.7
2014,genetics,4.29784927481249,0.161927875852207,80.6692544954759,81.4819405913881,1.97231,0.26016,7924.69,739.79,14812.46
2014,genetics,1.63271480662793,0.296935579702118,79.5367183378715,81.4819405913881,1.97231,0.26016,29.92,8.27,73.98
2014,genetics,0.42742982296551,0.355557345847474,78.8999580927678,81.4819405913881,1.97231,0.26016,24.68,8.46,62.36
2014,genetics,0.578090445923312,0.362663014471153,79.6665659804481,81.4819405913881,1.97231,0.26016,18.58,6.51,47.01
2014,genetics,-0.123260729914732,0.40973806910303,79.3767668446428,81.4819405913881,1.97231,0.26016,17.82,7.05,45.24
2014,genetics,-0.211579026131375,0.385756437498112,79.478477095373,81.4819405913881,1.97231,0.26016,27.65,10.32,70.15
2014,genetics,2.7548766879688,0.201897261860404,80.0900973171147,81.4819405913881,1.97231,0.26016,835.71,125.14,1813.05
2014,genetics,2.64058242227667,0.26140723658372,81.3207463908868,81.4819405913881,1.97231,0.26016,37.05,8.58,89.02
2014,genetics,0.42742982296551,0.329799297086636,79.1324622935717,81.4819405913881,1.97231,0.26016,42.4,13.34,106.42
2012-4,genetics,-1.31318035205697,0.593498554898742,219.930022303867,220.636379486111,-0.22643,0.439,11.85,6.29,29.42
2012-4,genetics,-0.531003370619778,0.480992135023817,218.70051991968,220.636379486111,-0.22643,0.439,12.05,5.49,30.47
2012-4,genetics,0.375768174232188,0.396612320117622,219.978390587429,220.636379486111,-0.22643,0.439,13.03,5,33.07
2012-4,genetics,-0.948625888732261,0.518494274982125,219.672212100415,220.636379486111,-0.22643,0.439,13.36,6.45,33.61
2012-4,genetics,-3.1982499503879,3.49053886667808,220.202140772436,220.636379486111,-0.22643,0.439,12.12,11.17,23.37
2012-4,genetics,-1.23473192324026,0.621625159867474,219.816449586498,220.636379486111,-0.22643,0.439,9.48,5.18,23.41
2012-4,genetics,0.481904283807736,0.377861250138468,219.126291224094,220.636379486111,-0.22643,0.439,15.7,5.74,39.81
2012-4,genetics,-3.28362029939432,4.1374507809589,218.349741039642,220.636379486111,-0.22643,0.439,13.01,12.2,24.69
2012-4,genetics,-0.503315689860939,0.452865530055085,219.39470355429,220.636379486111,-0.22643,0.439,15.49,6.71,39.27
2012-4,genetics,-0.233360802462262,0.452865530055085,219.038450541718,220.636379486111,-0.22643,0.439,11.83,5.12,29.98
2012-4,genetics,-0.895557833944487,0.527869809971702,218.951714794208,220.636379486111,-0.22643,0.439,11.82,5.78,29.68
2012-4,genetics,0.634186527981349,0.349734645169737,219.291368224259,220.636379486111,-0.22643,0.439,22.49,7.57,56.77
2012-4,genetics,-0.775577883989519,0.509118739992548,218.840560125991,220.636379486111,-0.22643,0.439,12.1,5.76,30.46
2012-4,genetics,-3.29746413977374,4.08119757102144,218.755803019001,220.636379486111,-0.22643,0.439,13.2,12.37,25.09
2012-4,genetics,-3.2720837657448,3.70617617143836,219.344048148724,220.636379486111,-0.22643,0.439,12.97,12.04,24.87
2012-4,genetics,-1.69850057595081,0.7341315797424,220.058520806988,220.636379486111,-0.22643,0.439,9.67,5.82,23.38
2012-4,genetics,-3.31130798015316,4.26870827081298,218.624206164165,220.636379486111,-0.22643,0.439,13.35,12.56,25.27
2012-4,genetics,-0.766348657069906,0.518494274982125,218.874390470365,220.636379486111,-0.22643,0.439,11.14,5.38,28.01
2012-4,genetics,0.500362737646962,0.387236785128045,220.317800525468,220.636379486111,-0.22643,0.439,13.26,4.97,33.64
2012-4,genetics,-3.33668835418209,4.92499572008338,217.70075440943,220.636379486111,-0.22643,0.439,13.6,12.95,25.48
2012-4,genetics,-3.20978648403742,3.34053030684485,219.176376796749,220.636379486111,-0.22643,0.439,12.33,11.3,23.87
2012-4,genetics,-0.750197509960584,0.499743205002971,218.935818008495,220.636379486111,-0.22643,0.439,12.73,5.97,32.11
2012-4,genetics,-3.28823491285413,4.18432845590679,218.29972209378,220.636379486111,-0.22643,0.439,13.06,12.26,24.77
2012-4,genetics,-3.10365037446187,2.71236946254318,220.243579218164,220.636379486111,-0.22643,0.439,11.48,10.23,22.73
2012-4,genetics,-3.12210882830109,2.71236946254318,219.926411970839,220.636379486111,-0.22643,0.439,11.69,10.42,23.15
2012-4,genetics,-3.29284952631393,4.35308808571918,218.269731750349,220.636379486111,-0.22643,0.439,13.09,12.34,24.74
2012-4,genetics,-1.81386591244597,0.781009254690285,220.315309752308,220.636379486111,-0.22643,0.439,9.46,5.87,22.65
2012-4,genetics,-1.81617321917587,0.771633719700708,220.248375042693,220.636379486111,-0.22643,0.439,9.73,6.01,23.34
2012-4,genetics,0.491133510727349,0.368485715148891,218.920419568643,220.636379486111,-0.22643,0.439,18.26,6.5,46.24
2012-4,genetics,-1.56929139907623,0.706004974773668,220.100514950446,220.636379486111,-0.22643,0.439,9.34,5.5,22.7
2012-4,genetics,-1.56929139907623,0.668502834815359,220.026096514086,220.636379486111,-0.22643,0.439,10.76,6.14,26.34
2012-4,genetics,-3.35053219456151,4.95312232505212,218.094292832347,220.636379486111,-0.22643,0.439,13.78,13.13,25.81
2012-4,genetics,0.973360617277122,0.321608040201005,220.002902747003,220.636379486111,-0.22643,0.439,29.82,9.11,74.63
2012-4,genetics,-3.28823491285413,4.3437125507296,218.42603885693,220.636379486111,-0.22643,0.439,13.03,12.28,24.64
2012-4,genetics,-1.43316030201194,0.612249624877897,220.546859528464,220.636379486111,-0.22643,0.439,12.11,6.55,29.96
2012-4,genetics,-3.02058733218535,2.29984592300178,220.622853829987,220.636379486111,-0.22643,0.439,11.01,9.56,22.27
2012-4,genetics,0.105813286833511,0.396612320117622,218.822664262778,220.636379486111,-0.22643,0.439,17.06,6.55,43.31
2012-4,genetics,-0.344111525497617,0.434114460075931,219.310242062943,220.636379486111,-0.22643,0.439,16.31,6.81,41.39
2012-4,genetics,-1.57621331926594,0.668502834815359,220.088271909456,220.636379486111,-0.22643,0.439,10.83,6.19,26.52
2012-4,genetics,-3.27900568593451,3.92181347619863,218.682683582609,220.636379486111,-0.22643,0.439,13,12.13,24.79
2012-4,genetics,-3.24439608498597,3.39678351678231,219.768543836496,220.636379486111,-0.22643,0.439,12.74,11.7,24.62
2012-4,genetics,-0.934782048352841,0.509118739992548,220.100313747396,220.636379486111,-0.22643,0.439,14.18,6.75,35.72
2012-4,genetics,-3.29284952631393,4.41871683064622,218.385154380079,220.636379486111,-0.22643,0.439,13.08,12.34,24.69
2012-4,genetics,-1.06860583868723,0.527869809971702,220.538798614883,220.636379486111,-0.22643,0.439,14.05,6.87,35.28
2012-4,genetics,-3.124416135031,2.61861411264741,220.253285038072,220.636379486111,-0.22643,0.439,11.81,10.47,23.49
2012-4,genetics,0.175032488730608,0.405987855107199,218.956531934238,220.636379486111,-0.22643,0.439,13.92,5.46,35.35
2012-4,genetics,-1.11475197328529,0.574747484919588,219.139321391933,220.636379486111,-0.22643,0.439,10.81,5.61,26.93
2012-4,genetics,-1.08475698579655,0.565371949930011,219.115148296634,220.636379486111,-0.22643,0.439,11.1,5.7,27.7
2012-4,genetics,-1.21165885594123,0.593498554898742,219.262872022738,220.636379486111,-0.22643,0.439,10.71,5.68,26.58
2012-4,genetics,-3.27669837920461,4.09057310601102,218.437793165477,220.636379486111,-0.22643,0.439,12.93,12.12,24.57
2012-4,genetics,0.474982363618027,0.368485715148891,218.922282819815,220.636379486111,-0.22643,0.439,18.56,6.61,46.99
2012-4,genetics,-3.33207374072229,4.98124893002085,217.726308854635,220.636379486111,-0.22643,0.439,13.53,12.89,25.33
2012-4,genetics,-3.32745912726248,4.91562018509381,217.805749287302,220.636379486111,-0.22643,0.439,13.47,12.83,25.25
2012-4,genetics,-3.26054723209529,3.84680919628201,218.629720014551,220.636379486111,-0.22643,0.439,12.78,11.91,24.42
2012-4,genetics,-0.196443894783811,0.415363390096777,219.469579576413,220.636379486111,-0.22643,0.439,17.78,7.13,45.14
2012-4,genetics,-3.06211885332361,2.41235234287671,220.30845662342,220.636379486111,-0.22643,0.439,11.32,9.91,22.76
2012-4,genetics,-3.32284451380267,4.84061590517719,217.877501850713,220.636379486111,-0.22643,0.439,13.42,12.76,25.17
2012-4,genetics,-0.0626201044494237,0.396612320117622,219.934056347759,220.636379486111,-0.22643,0.439,20.19,7.75,51.26
2012-4,genetics,-0.533310677349681,0.452865530055085,219.680724704577,220.636379486111,-0.22643,0.439,15.96,6.91,40.46
2012-4,genetics,-3.29284952631393,4.17495292091721,218.332651997032,220.636379486111,-0.22643,0.439,13.12,12.32,24.89
2012-4,genetics,0.181954408920318,0.377861250138468,219.627793173589,220.636379486111,-0.22643,0.439,21.2,7.75,53.73
2012-4,genetics,-3.30438605996345,4.28745934079214,218.301791555593,220.636379486111,-0.22643,0.439,13.25,12.47,25.08
2012-4,genetics,-0.904787060864099,0.565371949930011,220.392597347928,220.636379486111,-0.22643,0.439,9.27,4.76,23.14
2012-4,genetics,0.839536826942736,0.330983575190582,219.79894078004,220.636379486111,-0.22643,0.439,27.33,8.64,68.62
2012-4,genetics,-3.26054723209529,4.24058166584425,220.185024921566,220.636379486111,-0.22643,0.439,12.69,11.93,24.04
2012-4,genetics,-1.22781000305055,0.621625159867474,219.892218431651,220.636379486111,-0.22643,0.439,9.41,5.14,23.25
2012-4,genetics,-1.94538239605045,0.837262464627748,220.563365964629,220.636379486111,-0.22643,0.439,9.38,6.03,22.23
2012-4,genetics,-3.21670840422713,3.57491868158427,219.47803889852,220.636379486111,-0.22643,0.439,12.32,11.38,23.69
2012-4,genetics,-0.415638034124616,0.452865530055085,218.798431806112,220.636379486111,-0.22643,0.439,14.19,6.15,35.97
2012-4,genetics,-3.29054221958403,4.06244650104229,218.565541183003,220.636379486111,-0.22643,0.439,13.11,12.28,24.94
2012-4,genetics,0.585733086653381,0.340359110180159,220.447886267779,220.636379486111,-0.22643,0.439,28.65,9.35,72.13
2012-4,genetics,-3.23978147152616,3.62179635653216,218.864310084182,220.636379486111,-0.22643,0.439,12.59,11.65,24.18
2012-4,genetics,-3.26054723209529,3.69680063644878,218.930406630327,220.636379486111,-0.22643,0.439,12.83,11.9,24.59
2012-4,genetics,-3.31130798015316,4.31558594576087,218.443796203486,220.636379486111,-0.22643,0.439,13.34,12.56,25.23
2012-4,genetics,-3.32515182053258,4.50309664555241,218.380813594851,220.636379486111,-0.22643,0.439,13.49,12.76,25.44
2012-4,genetics,-0.443325714883455,0.443489995065508,219.508016022325,220.636379486111,-0.22643,0.439,16.17,6.88,41
2012-4,genetics,-3.22363032441684,3.45303672671977,219.042770071676,220.636379486111,-0.22643,0.439,12.45,11.46,24.03
2012-4,genetics,-0.517159530240358,0.462241065044662,218.973992434171,220.636379486111,-0.22643,0.439,14.25,6.28,36.09
2012-4,genetics,-3.14287458887022,2.99363551223049,220.192562383013,220.636379486111,-0.22643,0.439,11.72,10.59,22.95
