time_scale,time_id,k,theta,mdd,med,dist90,log_like,iteration
annual,2012,-2.16076451609124,4.96434969518509,4.19385449456924,4,7.85,-149455.79624629,615
annual,2013,-0.462026027844414,0.62986808866756,4.20773531541847,2.32,10.38,-548603.164489502,615
annual,2014,0.297634569963416,0.525746959681256,3.63956792431946,1.77,9.14,-526197.385304114,615
interannual,2012-4,-0.0999827054267416,0.575638701309228,3.89748529180415,2.03,9.71,-1680650.63547362,615
season,NEM,-0.225191203335521,0.60747072423653,3.70706963137666,2,9.18,-1565440.42712189,615
season,SWM,0.637587479796912,0.413481345450854,7.91606158552593,3.16,20.1,-90604.8950661632,615
annual,2012,-2.15844083280528,4.85824984151763,4.18737117621078,3.98,7.85,-149675.002007473,616
annual,2013,-0.473014952740401,0.632242963235418,4.20724349313604,2.32,10.37,-550558.081328504,616
annual,2014,0.294635497650092,0.525816746664844,3.64861999844225,1.78,9.17,-526080.529064376,616
interannual,2012-4,-0.103128654228793,0.576127252898751,3.89854348445107,2.03,9.71,-1682873.55174557,616
season,NEM,-0.224141908904732,0.607271486068908,3.70698275963504,2,9.18,-1567076.78511218,616
season,SWM,0.602053192585399,0.416350575858381,7.89749273916956,3.17,20.05,-91146.940995259,616
annual,2012,-2.16386847416822,4.96065916508367,4.20699978867127,4.01,7.88,-148969.344399383,617
annual,2013,-0.465156594325454,0.630423277771778,4.20994429561293,2.32,10.38,-547899.547990183,617
annual,2014,0.279423067331996,0.528037652365653,3.64464571241839,1.78,9.15,-527457.046591016,617
interannual,2012-4,-0.105432118154684,0.576367301540051,3.90202771372427,2.03,9.72,-1680637.14914103,617
season,NEM,-0.22700928983142,0.607598401532314,3.71137652619519,2,9.19,-1565239.90244959,617
season,SWM,0.598771879048093,0.416773755635063,7.87972532631996,3.17,20.01,-90929.6946679142,617
annual,2012,-2.16465421167773,4.99263088170208,4.20938860850241,4.01,7.88,-148748.231207578,618
annual,2013,-0.453854208909589,0.627946892819636,4.21148169188194,2.32,10.39,-548832.803915316,618
annual,2014,0.289859535538773,0.526634168388979,3.64408374888832,1.78,9.15,-526362.449757579,618
interannual,2012-4,-0.102091514154474,0.575807684022022,3.90182903982953,2.03,9.72,-1681661.26484457,618
season,NEM,-0.225670536909112,0.607355641839136,3.71104492349773,2,9.19,-1567014.77330505,618
season,SWM,0.608689087615244,0.415651928274418,7.91749722309604,3.18,20.1,-90093.4019747889,618
annual,2012,-2.15934781816899,4.94308075684188,4.18854004533539,3.99,7.85,-149099.783915575,619
annual,2013,-0.455477483461724,0.628726006886317,4.20281490773904,2.31,10.37,-552587.509754029,619
annual,2014,0.283591157112799,0.527408896791976,3.64621301353919,1.78,9.16,-523270.856448003,619
interannual,2012-4,-0.10264466033182,0.576146987424596,3.89620514789579,2.03,9.71,-1683731.6851128,619
season,NEM,-0.224848649620871,0.607398395032498,3.7071799753089,2,9.18,-1568450.85643551,619
season,SWM,0.603291168484053,0.416954398505708,7.82572035588431,3.15,19.87,-91001.3004082452,619
annual,2012,-2.1645328754211,4.99575312300522,4.20878993884077,4.01,7.88,-147782.736898234,620
annual,2013,-0.46018535492124,0.630052551832567,4.19636006812349,2.31,10.35,-548463.763824169,620
annual,2014,0.278039458463574,0.528144495176398,3.64684638603525,1.78,9.16,-528132.872020398,620
interannual,2012-4,-0.111802278458886,0.577402018774606,3.90323208701293,2.03,9.72,-1680720.08841005,620
season,NEM,-0.233010186893859,0.608783848014194,3.71107139109418,2,9.19,-1564719.74600732,620
season,SWM,0.566069049060137,0.419402667349261,7.86894506525235,3.18,19.98,-91235.3048715872,620
annual,2012,-2.15680929754883,4.8044117797104,4.18233807409401,3.98,7.85,-149186.375552424,621
annual,2013,-0.443482150941911,0.6267706237878,4.19135971035205,2.3,10.34,-548337.080493054,621
annual,2014,0.301286660085411,0.52497214371764,3.64713698007216,1.78,9.16,-527843.094161296,621
interannual,2012-4,-0.09456923040564,0.57480181527293,3.89563320076369,2.02,9.71,-1682286.8343854,621
season,NEM,-0.216712411252747,0.605963619898161,3.70448374155301,1.99,9.18,-1566431.70295543,621
season,SWM,0.614421798414145,0.41569060428108,7.86823728511196,3.16,19.98,-91384.8804663137,621
annual,2012,-2.16431875848104,5,4.2077697374568,4.01,7.88,-148780.267806567,622
annual,2013,-0.46014305769368,0.629796608596555,4.2012307084117,2.31,10.36,-549438.528044211,622
annual,2014,0.285234322726204,0.527547236084723,3.63654154550588,1.78,9.13,-526363.250923122,622
interannual,2012-4,-0.106311815744768,0.576628348516074,3.89948392834444,2.03,9.71,-1682282.28146499,622
season,NEM,-0.227238527122166,0.607722356475414,3.70986172895155,2,9.19,-1567399.55548353,622
season,SWM,0.579955252529187,0.418588622383031,7.84230302340525,3.17,19.91,-90522.1470282407,622
annual,2012,-2.16215981713907,5,4.19869520862559,4,7.86,-148197.938114408,623
annual,2013,-0.480778799788386,0.633257685526194,4.220097796334,2.33,10.4,-549944.294014643,623
annual,2014,0.282847351190568,0.527319767010166,3.65130925069389,1.78,9.17,-528323.454584271,623
interannual,2012-4,-0.108236651637318,0.576590140703831,3.90787266067726,2.03,9.73,-1685147.11376506,623
season,NEM,-0.231979539343637,0.608263285293095,3.7171512094179,2,9.21,-1570224.98833264,623
season,SWM,0.648907658105765,0.411707184689862,8.01504085787965,3.19,20.35,-90231.2264410573,623
annual,2012,-2.16049465999883,4.90453690599125,4.19451338033114,3.99,7.86,-148165.784330965,624
annual,2013,-0.471858941732946,0.631768938112169,4.21167312561991,2.33,10.38,-551012.659656532,624
annual,2014,0.278564142891771,0.528319286933057,3.64028844995116,1.78,9.14,-528068.422066374,624
interannual,2012-4,-0.11057073791536,0.577263522621385,3.90158612794361,2.03,9.72,-1682822.29055804,624
season,NEM,-0.227269122175976,0.60766471132359,3.71107508737755,2,9.19,-1566685.06939177,624
season,SWM,0.523798288258167,0.423899243853548,7.75321580524942,3.17,19.68,-91903.7304974672,624
annual,2012,-2.16601783915392,5,4.2149251547879,4.02,7.89,-148715.204435642,625
annual,2013,-0.454078008320711,0.62813519015948,4.20867172693735,2.32,10.38,-547216.230392204,625
annual,2014,0.279692164165084,0.527883489215338,3.6477706059521,1.78,9.16,-529158.325571254,625
interannual,2012-4,-0.105804713436959,0.576374015677476,3.90332798835443,2.03,9.72,-1680381.61228187,625
season,NEM,-0.226258470788148,0.607383347496638,3.71269774145727,2,9.2,-1564490.61442894,625
season,SWM,0.599211569263269,0.41703012123747,7.84995426688319,3.16,19.93,-91579.8741664113,625
annual,2012,-2.16114965717016,4.95580427681327,4.1957189754336,4,7.86,-149593.873027246,626
annual,2013,-0.475428991423671,0.632404363092681,4.21424632289269,2.33,10.39,-550580.982383002,626
annual,2014,0.27701088494402,0.528219472324415,3.64860259751023,1.79,9.16,-528578.587856282,626
interannual,2012-4,-0.112433336868929,0.577584789698583,3.90152743036344,2.03,9.72,-1685056.96714754,626
season,NEM,-0.236270389516138,0.609442115057006,3.71068226549986,2,9.19,-1570343.72919733,626
season,SWM,0.60333254173817,0.415810768156483,7.94342503262004,3.19,20.17,-89838.3573337462,626
annual,2012,-2.16532282153749,5,4.21199672532627,4.02,7.88,-148855.245512829,627
annual,2013,-0.454412435797143,0.628790570871406,4.19706200011534,2.31,10.35,-547794.779545027,627
annual,2014,0.296588125259236,0.52571399659685,3.64426516867454,1.78,9.16,-527845.137536922,627
interannual,2012-4,-0.099953763286613,0.575711127385569,3.89571055254952,2.03,9.71,-1682385.96626977,627
season,NEM,-0.223079524407896,0.607136374911938,3.70562540865023,2,9.18,-1567057.29957488,627
season,SWM,0.63460678828265,0.413857096398041,7.90011274638295,3.16,20.06,-90822.5114722186,627
annual,2012,-2.15546844853038,4.81974851147098,4.17621332064301,3.97,7.84,-148495.658311897,628
annual,2013,-0.459459592808452,0.630054004391907,4.19328701575166,2.31,10.34,-549442.745225004,628
annual,2014,0.287148177741169,0.526803113194046,3.64944459703876,1.78,9.17,-528037.902638419,628
interannual,2012-4,-0.100825338939084,0.575807047474812,3.89690636658332,2.03,9.71,-1682347.57313942,628
season,NEM,-0.227344062263734,0.607876972962823,3.70730591247579,2,9.18,-1566961.22294256,628
season,SWM,0.672580009552092,0.410438189251829,7.96283979770024,3.16,20.22,-90746.6650098148,628
annual,2012,-2.16299742393339,4.9764502727108,4.20288020806824,4.01,7.87,-149163.216801788,629
annual,2013,-0.456595769363301,0.628555627835024,4.21090375340311,2.32,10.39,-548359.070425253,629
annual,2014,0.280315290903853,0.528144790539138,3.6385483682207,1.78,9.14,-526939.136156782,629
interannual,2012-4,-0.110251500607632,0.577277595645691,3.900019792767,2.03,9.71,-1682281.30093052,629
season,NEM,-0.23473708831431,0.609137534161043,3.71076605971968,2,9.19,-1567087.27052079,629
season,SWM,0.64006179578883,0.41322697747257,7.92330843335843,3.16,20.12,-90584.4956820173,629
annual,2012,-2.15795417467857,4.83741715056989,4.18601633545863,3.98,7.85,-148720.791999522,630
annual,2013,-0.472832370475111,0.631869968064344,4.21378966740189,2.33,10.39,-550156.485622966,630
annual,2014,0.279858981102423,0.52794225418067,3.64559654003675,1.78,9.16,-529769.634981018,630
interannual,2012-4,-0.112009922054537,0.577310464722821,3.90613282887173,2.03,9.73,-1681655.22989446,630
season,NEM,-0.231780420517583,0.608321562903114,3.71530036261507,2,9.2,-1566114.07369868,630
season,SWM,0.577113486649917,0.418300481081409,7.89398309783384,3.19,20.04,-91033.1817667763,630
annual,2012,-2.15904630687291,4.87476393790419,4.18937639016499,3.99,7.85,-148889.261175608,631
annual,2013,-0.462474248532913,0.629764134303843,4.21167881536718,2.32,10.39,-549531.857980297,631
annual,2014,0.287855025087483,0.527320448484213,3.63305224994727,1.78,9.12,-527782.304152586,631
interannual,2012-4,-0.0969684199997099,0.575199956791743,3.89581887758889,2.02,9.71,-1682105.4599286,631
season,NEM,-0.21836241622851,0.606266553213714,3.70478787840599,1.99,9.18,-1566280.47175361,631
season,SWM,0.598286121750885,0.417129417382983,7.84705775418882,3.16,19.92,-91386.1094960901,631
annual,2012,-2.16238528715244,4.95900403796455,4.20081293555538,4,7.87,-148764.66843809,632
annual,2013,-0.481242918144875,0.633986124873545,4.2078450873301,2.33,10.37,-551492.923283838,632
annual,2014,0.282899229948057,0.527410557036357,3.64869243531681,1.78,9.16,-528338.063792356,632
interannual,2012-4,-0.107497921214543,0.576817593261706,3.89978303270153,2.03,9.71,-1682350.62545859,632
season,NEM,-0.229255074249942,0.60814316241136,3.70932338740323,2,9.19,-1566843.6067398,632
season,SWM,0.590094889779553,0.417861345997832,7.83664656805533,3.16,19.9,-91043.2054874493,632
annual,2012,-2.16462182589604,4.99298965736229,4.20924216406685,4.01,7.88,-148533.944518222,633
annual,2013,-0.445831519712841,0.626593416269865,4.20476287913975,2.31,10.38,-546913.713577529,633
annual,2014,0.289948026825305,0.526596713877288,3.64476467682042,1.78,9.16,-529554.102132436,633
interannual,2012-4,-0.100072024829076,0.575532194102962,3.9002799449363,2.03,9.72,-1682814.7236247,633
season,NEM,-0.221939970007013,0.60669529613492,3.70983666423868,2,9.19,-1567128.42803043,633
season,SWM,0.608251368206235,0.41627734659985,7.85622422456489,3.16,19.95,-91340.6923460504,633
annual,2012,-2.16392063796297,5,4.20609487141041,4.01,7.87,-148004.614438701,634
annual,2013,-0.457664293224986,0.629408305502463,4.19849098145291,2.31,10.36,-547442.978089245,634
annual,2014,0.283595108822375,0.527408226833731,3.6462164952353,1.78,9.16,-527701.252072777,634
interannual,2012-4,-0.101117478332324,0.575798868839166,3.89823261802838,2.03,9.71,-1677993.27315173,634
season,NEM,-0.223862450778231,0.607184442072577,3.70760925297056,2,9.18,-1562127.56625159,634
season,SWM,0.641496271881058,0.413420816907897,7.89153823322747,3.15,20.04,-91401.5130376717,634
annual,2012,-2.158668588813,4.87657490956119,4.18773665660433,3.99,7.85,-148745.42398512,635
annual,2013,-0.459060426787937,0.628970780515469,4.21303233288228,2.32,10.39,-548234.034669303,635
annual,2014,0.290133529200985,0.526375410057077,3.65002538133906,1.78,9.17,-526692.363912473,635
interannual,2012-4,-0.101056203320847,0.575618035368425,3.90214644491696,2.03,9.72,-1679031.31874682,635
season,NEM,-0.221646891488077,0.606541913452715,3.71168884948473,2,9.19,-1564227.28417387,635
season,SWM,0.601970505683567,0.416649217885328,7.86735157780129,3.16,19.98,-90536.0870016443,635
annual,2012,-2.16555125156836,4.96495604503478,4.21395983564669,4.02,7.89,-147476.135754491,636
annual,2013,-0.462770997822855,0.630374498255767,4.20087370876234,2.32,10.36,-550817.268963809,636
annual,2014,0.26309439763595,0.530340543111699,3.64319998541944,1.79,9.15,-530767.673865324,636
interannual,2012-4,-0.110054734108595,0.577194131424928,3.9011565706302,2.03,9.72,-1685303.08767357,636
season,NEM,-0.230600788678033,0.608341636219507,3.71053825412974,2,9.19,-1569616.30380071,636
season,SWM,0.609933400089202,0.415642256641821,7.90865701124813,3.17,20.08,-91047.2118935494,636
annual,2012,-2.1606075484611,4.89748042921573,4.19520588025286,3.99,7.86,-149093.492958048,637
annual,2013,-0.465376941593573,0.630898814793067,4.20150365326337,2.32,10.36,-547543.711603157,637
annual,2014,0.286144371741621,0.527167292125122,3.64335999965035,1.78,9.15,-529831.648681694,637
interannual,2012-4,-0.105882430830985,0.576665830271371,3.89695326115544,2.03,9.71,-1684707.77743399,637
season,NEM,-0.228060568982809,0.608142446355366,3.70490884248291,2,9.17,-1568402.16156128,637
season,SWM,0.579550648336909,0.418371905964968,7.86749190241852,3.18,19.98,-91486.3142093919,637
annual,2012,-2.16176993435608,4.96606946616869,4.19802333953909,4,7.86,-149751.615997783,638
annual,2013,-0.453354126693992,0.627716624939032,4.21397024717182,2.32,10.4,-545744.749336968,638
annual,2014,0.289240926596763,0.526506626569511,3.64975975135653,1.78,9.17,-527224.416883044,638
interannual,2012-4,-0.102429070536497,0.5757647472545,3.90413292443452,2.03,9.73,-1680329.41418809,638
season,NEM,-0.223217902873668,0.606845047338039,3.71171044646163,2,9.19,-1565193.21911138,638
season,SWM,0.576937349530975,0.418242422182217,7.90131050716648,3.19,20.06,-90504.0771136328,638
annual,2012,-2.16308110759397,4.91922267148574,4.20492478746281,4,7.88,-149106.883918565,639
annual,2013,-0.45552132598436,0.628992048321484,4.1977273517131,2.31,10.35,-550634.291530986,639
annual,2014,0.280396973478599,0.528141156700045,3.63834766762427,1.78,9.14,-530364.2981159,639
interannual,2012-4,-0.101943325672705,0.576030663678453,3.89613682943832,2.03,9.71,-1685488.6204547,639
season,NEM,-0.222076026458211,0.607003223395231,3.7044506994143,1.99,9.18,-1570250.65027142,639
season,SWM,0.583107898486366,0.417899043868226,7.88773350165882,3.18,20.03,-90523.9526666641,639
annual,2012,-2.16301878108982,5,4.20230328583225,4.01,7.87,-148848.735955798,640
annual,2013,-0.462444462945685,0.630840481166792,4.190344653569,2.31,10.33,-552153.827776631,640
annual,2014,0.298048568887331,0.525905484854065,3.63380858357733,1.77,9.13,-526296.04831792,640
interannual,2012-4,-0.0984327449423547,0.575628733287379,3.89167750463129,2.02,9.7,-1684045.06853653,640
season,NEM,-0.220489977935303,0.606850129872124,3.70150189905327,1.99,9.17,-1568791.91813675,640
season,SWM,0.624915050874492,0.414638153731606,7.89489224848916,3.16,20.05,-90670.6278461256,640
annual,2012,-2.16254333846214,4.91102393649555,4.20291517819839,4,7.88,-148209.527528094,641
annual,2013,-0.448599415028522,0.62713857367059,4.20550039464453,2.31,10.38,-548823.639512262,641
annual,2014,0.280266015033459,0.52803475332569,3.64165185130772,1.78,9.15,-528756.491252501,641
interannual,2012-4,-0.100999462334398,0.575748822137773,3.89892103659511,2.03,9.71,-1684159.67618562,641
season,NEM,-0.223561563250498,0.607102211897699,3.70806497442472,2,9.18,-1569124.56389346,641
season,SWM,0.660532616100044,0.411037632180529,7.99424089438296,3.17,20.3,-90352.8436563558,641
annual,2012,-2.16378076744977,4.97570099948541,4.20619530601865,4.01,7.88,-148231.831791529,642
annual,2013,-0.455130007767635,0.628103063784589,4.21374206317468,2.32,10.4,-549078.440142908,642
annual,2014,0.275838110391151,0.528838910210816,3.63643660749905,1.78,9.13,-526405.486885317,642
interannual,2012-4,-0.0970069912794779,0.575041427050652,3.89961682071628,2.03,9.72,-1680785.31137993,642
season,NEM,-0.217215186876144,0.605912748704475,3.70732344762965,1.99,9.18,-1565326.93751284,642
season,SWM,0.565465047152762,0.419625261312944,7.85120432065354,3.18,19.93,-90949.5349855454,642
annual,2012,-2.15891251519722,4.89415389780376,4.18820451235558,3.99,7.85,-149193.577438559,643
annual,2013,-0.457503277457544,0.628840865180848,4.2090555467165,2.32,10.38,-548698.114304712,643
annual,2014,0.294105391742287,0.52619417064124,3.64041121702989,1.78,9.14,-528626.869452686,643
interannual,2012-4,-0.0991534537115514,0.575548145897918,3.89633265254446,2.03,9.71,-1681531.69586981,643
season,NEM,-0.220457668343316,0.60669091556086,3.70442542866623,1.99,9.18,-1565750.58454348,643
season,SWM,0.607036658053255,0.416098163478471,7.88426498412385,3.17,20.02,-91142.6825494133,643
annual,2012,-2.1606827493264,4.8936586479204,4.19564066734708,3.99,7.86,-148661.191826066,644
annual,2013,-0.458374075616463,0.628928002474757,4.21099113763913,2.32,10.39,-547594.591724181,644
annual,2014,0.286160198856065,0.527125804627081,3.64441086193566,1.78,9.15,-528712.882433399,644
interannual,2012-4,-0.106568420355564,0.576549103927614,3.90229814277695,2.03,9.72,-1680514.76053661,644
season,NEM,-0.228396271521787,0.607942790189543,3.70995415625305,2,9.19,-1565214.01678912,644
season,SWM,0.584387590720194,0.417546003465164,7.91385023207735,3.19,20.09,-90497.6541488964,644
annual,2012,-2.15778319417745,4.85475428987966,4.18473174318998,3.98,7.85,-149055.876084603,645
annual,2013,-0.459754840910228,0.629575572674055,4.20396702967724,2.32,10.37,-549517.772832223,645
annual,2014,0.264685140469625,0.529920883226891,3.64846356411549,1.79,9.16,-529745.478496553,645
interannual,2012-4,-0.107418501057179,0.576889353575291,3.89783417043688,2.03,9.71,-1681237.03773271,645
season,NEM,-0.23003341307535,0.608469828630545,3.70599706910753,2,9.18,-1565136.67372048,645
season,SWM,0.602980046382792,0.416326794559286,7.89263350712529,3.17,20.04,-91270.1777778865,645
annual,2012,-2.16255850738916,4.92176836625919,4.20265036104784,4,7.87,-148299.940228979,646
annual,2013,-0.453296199400396,0.628401873371409,4.20008258227176,2.31,10.36,-549392.526514048,646
annual,2014,0.276601225780206,0.528426717322635,3.64458537501601,1.78,9.15,-528775.286040713,646
interannual,2012-4,-0.106711278051765,0.576638079299404,3.90081932299384,2.03,9.72,-1683639.65153313,646
season,NEM,-0.228095922301397,0.607799452747247,3.71157263824312,2,9.19,-1568955.58468619,646
season,SWM,0.609747678459343,0.41581750704397,7.89193146581614,3.17,20.04,-90314.2922334116,646
annual,2012,-2.15653084319498,4.77971510307668,4.18203093980066,3.97,7.85,-149907.798942453,647
annual,2013,-0.445061476681141,0.626929784927269,4.19480803025132,2.3,10.35,-547465.797964368,647
annual,2014,0.286457088014416,0.527419754877508,3.63548907520497,1.78,9.13,-527138.625347232,647
interannual,2012-4,-0.102125282435049,0.576061744818957,3.89613377080792,2.03,9.71,-1682433.74469884,647
season,NEM,-0.22309232928319,0.607160638815719,3.70520950167161,2,9.18,-1567126.87794319,647
season,SWM,0.598090183171244,0.417109796016111,7.85060289962117,3.16,19.93,-90814.623065117,647
annual,2012,-2.1653839095567,5,4.21225403572238,4.02,7.88,-149334.210779859,648
annual,2013,-0.468962230790966,0.631511594434035,4.20453581641977,2.32,10.37,-549327.800308876,648
annual,2014,0.289643668711872,0.52678102849275,3.64093935158985,1.78,9.15,-525817.288661537,648
interannual,2012-4,-0.104875286584734,0.576438521695706,3.89822538885674,2.03,9.71,-1681478.11524639,648
season,NEM,-0.226364755524533,0.607592543739779,3.70909695306526,2,9.19,-1566231.07990352,648
season,SWM,0.600617111994102,0.417123670908947,7.82937399984474,3.15,19.88,-91015.9166343984,648
annual,2012,-2.16275705247361,4.9912961517278,4.20144792042821,4.01,7.86,-149296.586837297,649
annual,2013,-0.474801887007685,0.632500596872191,4.20972001743213,2.33,10.38,-551213.052414046,649
annual,2014,0.273576818225279,0.528708794635461,3.64812150488766,1.79,9.16,-527202.293694833,649
interannual,2012-4,-0.117722207195477,0.578379169243705,3.90409281217099,2.04,9.72,-1685051.41392132,649
season,NEM,-0.237424805651353,0.609416463671731,3.71545495079546,2.01,9.2,-1569503.50382034,649
season,SWM,0.562408283568231,0.420533825352919,7.78410533152124,3.16,19.76,-91310.4745649125,649
annual,2012,-2.15516955883402,4.79131145317695,4.17593709081746,3.97,7.84,-150154.881077978,650
annual,2013,-0.467652374056835,0.630690523651277,4.21518282710731,2.32,10.39,-546794.748382076,650
annual,2014,0.272152490859849,0.528881385490384,3.64873635778635,1.79,9.16,-528809.107605205,650
interannual,2012-4,-0.10928428147152,0.57704668556914,3.90151716407445,2.03,9.72,-1682797.05412199,650
season,NEM,-0.232835633605237,0.60863038730895,3.71334048793925,2,9.19,-1567209.45030115,650
season,SWM,0.606164759601365,0.416949662596084,7.80374687017294,3.14,19.81,-91401.5523613137,650
annual,2012,-2.16342993027585,5,4.20403141464271,4.01,7.87,-147867.007976199,651
annual,2013,-0.44621238508655,0.626829949252757,4.20163287859566,2.31,10.37,-547875.051277622,651
annual,2014,0.283007878577917,0.527309114603434,3.65100811204195,1.78,9.17,-524313.672060896,651
interannual,2012-4,-0.106829272804538,0.576530982484523,3.9037312111814,2.03,9.72,-1676773.11473877,651
season,NEM,-0.230630612995487,0.608202325570725,3.7133016188001,2,9.2,-1560831.19404826,651
season,SWM,0.608205287338023,0.416327799565669,7.85139683154391,3.15,19.93,-91538.2838197241,651
annual,2012,-2.16145175816698,5,4.19572333706634,4,7.85,-149029.352341125,652
annual,2013,-0.466112739547085,0.63008163964112,4.22073093393476,2.33,10.41,-546766.561587045,652
annual,2014,0.277327297139214,0.528283817268624,3.64573667600838,1.78,9.16,-529171.359110761,652
interannual,2012-4,-0.106881757500541,0.576581678946026,3.90277520023754,2.03,9.72,-1680677.78882811,652
season,NEM,-0.227725726194129,0.607698022650986,3.71213403330492,2,9.19,-1565207.52127674,652
season,SWM,0.598346760539893,0.416884359002789,7.87170073212711,3.17,19.99,-91037.6671656133,652
annual,2012,-2.16356321098447,5,4.20459176827006,4.01,7.87,-147920.19013331,653
annual,2013,-0.448353365749349,0.627414544238276,4.19896058538012,2.31,10.36,-549386.000573896,653
annual,2014,0.273832980870216,0.528688769767081,3.64771880272457,1.79,9.16,-526956.649497829,653
interannual,2012-4,-0.10535864122003,0.576380086428423,3.90144815322771,2.03,9.72,-1682579.55527374,653
season,NEM,-0.226374601525882,0.607530370709094,3.71032010947085,2,9.19,-1566433.39926925,653
season,SWM,0.561064955449989,0.42055638266589,7.79232284828682,3.16,19.78,-91741.4589071242,653
annual,2012,-2.15831364100966,4.84812919449648,4.18716838889513,3.98,7.85,-148153.496786229,654
annual,2013,-0.478248767986862,0.633229424973662,4.20998581568354,2.33,10.38,-551417.324563254,654
annual,2014,0.280304747605003,0.527630208295041,3.65229424091861,1.79,9.17,-526650.789925684,654
interannual,2012-4,-0.113984807975073,0.577809021379983,3.90247365335075,2.03,9.72,-1688022.38685856,654
season,NEM,-0.235604438194306,0.609155398599923,3.71364687826197,2,9.19,-1572119.0468313,654
season,SWM,0.603698819058876,0.416830599844567,7.83517992215947,3.15,19.89,-91549.8624208646,654
annual,2012,-2.16545742614616,5,4.21256371765624,4.02,7.88,-147810.096408653,655
annual,2013,-0.458668519009369,0.628943348413262,4.21192637223475,2.32,10.39,-546255.729570814,655
annual,2014,0.296857496221329,0.525923119007249,3.63766614791366,1.77,9.14,-527876.423627734,655
interannual,2012-4,-0.0968131309611792,0.575063319214662,3.89835693248279,2.03,9.71,-1680915.348629,655
season,NEM,-0.216801917531313,0.605823207742944,3.70751121929934,1.99,9.19,-1565507.9583838,655
season,SWM,0.60153267057169,0.416810546014443,7.85422670746022,3.16,19.94,-91121.3691698997,655
annual,2012,-2.16557061441844,5,4.21304055745117,4.02,7.89,-148033.36393314,656
annual,2013,-0.476117776003069,0.632916797924634,4.20712081777002,2.33,10.37,-548075.834763676,656
annual,2014,0.284340638384169,0.527294990578087,3.64652280375128,1.78,9.16,-527784.639738892,656
interannual,2012-4,-0.107765219779855,0.576791192707196,3.90142913241152,2.03,9.72,-1682146.04324533,656
season,NEM,-0.227963473580981,0.6077188703758,3.71261869844256,2,9.19,-1567027.67958874,656
season,SWM,0.569224274322036,0.419881345995822,7.79607757546865,3.16,19.79,-90990.9263084545,656
annual,2012,-2.16579611182135,4.99705448949324,4.21407337921577,4.02,7.89,-148288.775652276,657
annual,2013,-0.44156367389753,0.626565991331166,4.1874025531786,2.3,10.33,-548698.643456078,657
annual,2014,0.283363581375773,0.527545950022848,3.64338523525062,1.78,9.15,-528590.045735666,657
interannual,2012-4,-0.0905036110200731,0.57416117618313,3.8945687438692,2.02,9.7,-1680552.79821419,657
season,NEM,-0.211992005134117,0.605081333631811,3.70395524769992,1.99,9.18,-1564809.23759112,657
season,SWM,0.636705074636826,0.414025182611249,7.86597723043537,3.14,19.97,-91508.3966954445,657
annual,2012,-2.16180612072838,4.88167627305622,4.20073420187869,4,7.88,-147913.572099805,658
annual,2013,-0.460949734827274,0.630375233320006,4.19321532271913,2.31,10.34,-551437.231003311,658
annual,2014,0.310857691433499,0.52374367919952,3.64551774826956,1.77,9.16,-527764.459225179,658
interannual,2012-4,-0.0954826296000627,0.574876065028734,3.89748231981372,2.02,9.71,-1683390.31566566,658
season,NEM,-0.21780689413259,0.606153192759693,3.70490263021922,1.99,9.18,-1568806.28322698,658
season,SWM,0.618767137420389,0.414349606358295,7.97397427407254,3.19,20.25,-89718.3474481135,658
annual,2012,-2.1582906298372,4.86257775045434,4.18660233177005,3.98,7.85,-149113.105184885,659
annual,2013,-0.459211496065112,0.629140348881893,4.21030206411227,2.32,10.38,-546613.541381363,659
annual,2014,0.280127217494391,0.528067866964563,3.64127683135314,1.78,9.14,-527351.824522118,659
interannual,2012-4,-0.103853092093658,0.576169533298977,3.90039947736345,2.03,9.72,-1679582.85842524,659
season,NEM,-0.226770281124706,0.607709404316373,3.70837195679493,2,9.18,-1564184.14501362,659
season,SWM,0.590275054384178,0.417182622134779,7.90469124322528,3.18,20.07,-90633.6470165185,659
annual,2012,-2.16302459150048,4.95544723779137,4.20360352336576,4.01,7.87,-147589.073532741,660
annual,2013,-0.46412552483942,0.630029732954581,4.21337846591369,2.32,10.39,-549667.720211004,660
annual,2014,0.277335628143488,0.528299990378068,3.64527629334157,1.78,9.15,-528446.977426026,660
interannual,2012-4,-0.106029293020544,0.576411284369305,3.90335057740861,2.03,9.72,-1683031.86909307,660
season,NEM,-0.228784079976048,0.607827980378168,3.71358314734484,2,9.2,-1568431.97816582,660
season,SWM,0.650462497749504,0.411992686260398,7.97193260695333,3.17,20.24,-90089.5442580733,660
annual,2012,-2.16331053530906,4.96597266458391,4.20449861073582,4.01,7.87,-148220.078160405,661
annual,2013,-0.453234131671192,0.628143597136012,4.20495436702227,2.31,10.37,-548888.276048689,661
annual,2014,0.291540908443087,0.526486149644253,3.64192349447426,1.78,9.15,-529677.282209634,661
interannual,2012-4,-0.0952977504777783,0.574723436867144,3.9002792643395,2.03,9.72,-1679270.65436611,661
season,NEM,-0.220017299625323,0.606334936843121,3.70961175520997,2,9.19,-1564307.83169274,661
season,SWM,0.644203634045446,0.412655512039203,7.95101918520702,3.17,20.19,-90462.7945169301,661
annual,2012,-2.16262184982645,5,4.20063559128189,4.01,7.86,-148373.27441975,662
annual,2013,-0.460828197514616,0.629382197326311,4.21231332226169,2.32,10.39,-548944.85205034,662
