data_source,time_scale,time_id,k,theta,mdd,med,dist90,log_like,iteration
genetics,monsoonal,SWM,-3.40302174857028,5,14.5215789099755,13.8453,27.1801,-57.173047072672,99
simulation,annual,2012,-2.15947792689429,4.89936788060176,4.19041089733504,3.989,7.8541,-149159.170800457,100
simulation,annual,2013,-0.455773654659004,0.628797656497426,4.2026384879611,2.3133,10.3667,-548691.061233695,100
simulation,annual,2014,0.283394912764107,0.5275046067822,3.64437377947943,1.7816,9.153,-525899.108820942,100
simulation,total_years,2012-4,-0.102300308214258,0.576008753145024,3.89803011245989,2.0275,9.7103,-1680188.06342152,100
simulation,monsoonal,NEM,-0.224769143978371,0.607456071787435,3.70578482078944,1.996,9.1782,-1564780.30906699,100
simulation,monsoonal,SWM,0.62617827952323,0.413965188332923,7.95555134194816,3.179,20.1998,-90567.0447427458,100
genetics,annual,2012,-2.91745335989949,1.63495393544986,11.5322107176991,9.3215,24.5016,-11.6744268339328,100
genetics,annual,2013,0.175252485046944,0.466734583997331,6.81563994930897,3.0277,17.2542,-140.70825808335,100
genetics,annual,2014,6.48849076595509,0.15,4365.3606833858,337.0752,7619.2359,-27.7045801429515,100
genetics,total_years,2012-4,0.271641637260557,0.40154803584905,13.4569131336373,5.224,34.1638,-190.265611604647,100
genetics,monsoonal,NEM,2.84612492681205,0.270628996111655,21.1783739097996,5.1578,51.347,-20.1291537845178,100
genetics,monsoonal,SWM,-3.38848940293524,5,14.312072304404,13.6455,26.7879,-83.0991951426679,100
simulation,annual,2012,-2.16404588756172,5,4.20662171609821,4.0107,7.8735,-147615.193825271,101
simulation,annual,2013,-0.452583970717658,0.627826332999686,4.20853780835456,2.3144,10.3832,-547412.112780632,101
simulation,annual,2014,0.278443268236863,0.528216743370494,3.64345268243973,1.7829,9.1497,-529004.11239657,101
simulation,total_years,2012-4,-0.102615765385225,0.575850709617067,3.90288674872681,2.0296,9.7227,-1680080.55849807,101
simulation,monsoonal,NEM,-0.226412818253368,0.6075570921829,3.70995179818412,1.9985,9.1884,-1565167.60068982,101
simulation,monsoonal,SWM,0.629940721116423,0.413180623484183,8.00885753708135,3.1947,20.3352,-89936.4469051985,101
genetics,annual,2012,-3.23269267544185,3.91495134404292,12.4125008699422,11.5821,23.6752,-25.8186970912487,101
genetics,annual,2013,-0.147854589660929,0.488771405719006,7.66090558940891,3.5331,19.3463,-97.3356034295398,101
genetics,annual,2014,4.14790999443388,0.210486712332228,113.918722568658,18.4446,252.4256,-51.285338277217,101
genetics,total_years,2012-4,-0.525249568609851,0.486611419181219,11.3898532774455,5.2343,28.7707,-185.115987581714,101
genetics,monsoonal,NEM,1.69761588109883,0.343324184757716,8.85221868381954,2.918,22.3064,-33.6615570929413,101
genetics,monsoonal,SWM,-0.149755153579392,0.438215749825999,12.798999901863,5.3864,32.4735,-76.5572411440787,101
simulation,annual,2012,-2.16239327385492,5,4.19967553664746,4.0041,7.8605,-149352.944644328,102
simulation,annual,2013,-0.454616837989875,0.628490567216196,4.20387074836541,2.3133,10.3704,-549195.532113426,102
simulation,annual,2014,0.279687008847234,0.528158051648144,3.64048277018905,1.7813,9.1423,-527895.033510271,102
simulation,total_years,2012-4,-0.1048925923444,0.576509768226383,3.89666324700139,2.028,9.7061,-1683242.48087819,102
simulation,monsoonal,NEM,-0.225427247421464,0.607562714554471,3.70618997045186,1.9964,9.1791,-1567726.69348265,102
simulation,monsoonal,SWM,0.606569966547162,0.416134776277936,7.88416000120414,3.1659,20.0182,-90960.1348006505,102
genetics,annual,2012,-3.47052253445832,5,15.5356367442964,14.8121,29.0781,-7.16647322165558,102
genetics,annual,2013,0.663451589375367,0.389237184320311,10.9186870217931,4.1113,27.7046,-117.200770397797,102
genetics,annual,2014,3.32064016308998,0.201432912684505,491.100514756153,73.2143,1064.1233,-65.602499117995,102
genetics,total_years,2012-4,0.243921955212285,0.382343227927838,18.515865190397,6.848,46.9572,-193.7064465299,102
genetics,monsoonal,NEM,8.37600941739115,0.15,661.12139942091,51.0491,1153.9114,-18.0215288548258,102
genetics,monsoonal,SWM,-3.45638984519701,5,15.3176206234949,14.6043,28.67,-61.4899520185341,102
simulation,annual,2012,-2.16278985775263,5,4.20134139064451,4.0057,7.8637,-147890.883490308,103
simulation,annual,2013,-0.460734869631672,0.629240008230953,4.2147413884527,2.321,10.3957,-549149.749625143,103
simulation,annual,2014,0.286285955576906,0.52705258493717,3.64591008118704,1.7812,9.1575,-523936.144592847,103
simulation,total_years,2012-4,-0.0948288443142525,0.574554186136826,3.90235596567167,2.0263,9.7236,-1677180.76281318,103
simulation,monsoonal,NEM,-0.216904341369566,0.605740434063904,3.7094820339984,1.9944,9.1904,-1562106.49917115,103
simulation,monsoonal,SWM,0.625053082640902,0.413806546707571,7.98130875275665,3.1882,20.2652,-90401.6489403129,103
genetics,annual,2012,-3.41182530345579,5,14.6499849325401,13.9677,27.4204,-13.4712115302045,103
genetics,annual,2013,-0.253717387347993,0.479567481630412,9.25607535651616,4.2042,23.4003,-111.859788162334,103
genetics,annual,2014,3.05275256636572,0.231572065376987,97.1537417622358,18.5937,224.3528,-62.7826562964136,103
genetics,total_years,2012-4,0.246418651441625,0.391715891455289,15.951980781131,6.0445,40.4818,-188.109623097849,103
genetics,monsoonal,NEM,7.03628272343715,0.15,2524.16140734016,194.9053,4405.6337,-11.0421556526086,103
genetics,monsoonal,SWM,0.151577313031356,0.378096776563687,21.764344890801,7.9583,55.1737,-97.5790337456965,103
simulation,annual,2012,-2.1641228314548,4.97791188709461,4.20757090145768,4.0103,7.8777,-148163.562345252,104
simulation,annual,2013,-0.454795674958,0.628239042729583,4.20962470351742,2.3159,10.3851,-547277.592878742,104
simulation,annual,2014,0.271139431871505,0.528839482520228,3.6535480478725,1.7894,9.1741,-527617.260604911,104
simulation,total_years,2012-4,-0.101916267865374,0.575659140204228,3.90455856190487,2.03,9.7272,-1679015.5861353,104
simulation,monsoonal,NEM,-0.224162248477845,0.606881794546846,3.7145128786224,1.9995,9.2009,-1564601.32485962,104
simulation,monsoonal,SWM,0.636542118261259,0.413151786165249,7.95922311234653,3.1747,20.2091,-90018.618751256,104
genetics,annual,2012,-3.40389986646654,5,14.5343361686672,13.8574,27.204,-13.3318329785987,104
genetics,annual,2013,-3.31273966871284,5,13.267980753116,12.6501,24.8337,-85.2035776563214,104
genetics,annual,2014,6.82457863860467,0.171523311213959,211.145816101844,22.5264,413.0158,-67.4857206854644,104
genetics,total_years,2012-4,1.23189618283719,0.320544486105869,23.6355338245403,7.1913,59.1217,-185.301571456038,104
genetics,monsoonal,NEM,-0.743914205129423,0.510813208967544,11.5611991054072,5.5176,29.1092,-25.1819718936253,104
genetics,monsoonal,SWM,-3.3951161341564,5,14.407229503149,13.7363,26.966,-57.9232059706508,104
simulation,annual,2012,-2.16342357030129,5,4.20400467719487,4.0082,7.8686,-147622.001978483,105
simulation,annual,2013,-0.461551705918809,0.630047997493001,4.20218754422689,2.3159,10.3631,-548783.383856567,105
simulation,annual,2014,0.278943727892353,0.528069685961776,3.64554038059253,1.7836,9.1551,-529981.94826764,105
simulation,total_years,2012-4,-0.105978520315569,0.576561770600014,3.89970705982837,2.0297,9.7136,-1684000.4576662,105
simulation,monsoonal,NEM,-0.227060537338684,0.60777539302238,3.70819027806257,1.998,9.1837,-1567503.13205399,105
simulation,monsoonal,SWM,0.572191677469385,0.41948397595148,7.812740944484,3.1607,19.836,-91961.7381267079,105
genetics,annual,2012,-3.19341006112769,3.30083620812594,12.1472185490623,11.1209,23.5457,-20.7151926776835,105
genetics,annual,2013,-3.25904977315454,5,12.5744096482876,11.9888,23.5356,-144.776588662315,105
genetics,annual,2014,6.25946783349464,0.151503788257159,4418.15442947375,349.9879,7784.9033,-42.2086049900209,105
genetics,total_years,2012-4,-3.31371431293362,5,13.2809186226489,12.6624,24.8579,-217.965930557809,105
genetics,monsoonal,NEM,0.0418079683768508,0.420902702482039,13.0394032256662,5.2916,33.1052,-24.6107809727923,105
genetics,monsoonal,SWM,-3.34709097598857,5,13.7316717495831,13.0922,25.7016,-90.9875201591415,105
simulation,annual,2012,-2.16521403895001,5,4.21153855834479,4.0154,7.8827,-148340.117010439,106
simulation,annual,2013,-0.432782557831072,0.624459813444826,4.19280602753867,2.298,10.3511,-548902.460407372,106
simulation,annual,2014,0.293090234630598,0.526208656567181,3.6437198932817,1.7781,9.1532,-528545.356527576,106
simulation,total_years,2012-4,-0.0908851378569067,0.574021900659646,3.89927382587462,2.0234,9.7169,-1681805.03340966,106
simulation,monsoonal,NEM,-0.211122914974842,0.604882191519535,3.70457191989047,1.9899,9.1797,-1566100.60692066,106
simulation,monsoonal,SWM,0.5639967777813,0.419171482082617,7.90876436575081,3.1973,20.0799,-90888.7741279955,106
genetics,annual,2012,-3.20908208793204,3.31050890530015,12.3344262455849,11.2963,23.9015,-21.0878273197001,106
genetics,annual,2013,0.153769377942678,0.416228748974703,12.3842403656091,4.974,31.444,-77.0494104531087,106
genetics,annual,2014,2.54883281527456,0.241951335309831,95.2035993440386,19.5734,223.3736,-74.5520303536313,106
genetics,total_years,2012-4,0.700718257987846,0.36315976144542,16.2900899202317,5.7109,41.2165,-170.166933482559,106
genetics,monsoonal,NEM,-1.21917033630856,0.520913866834394,17.1973464770435,8.3292,43.2356,-11.6832568518253,106
genetics,monsoonal,SWM,-1.76043269862598,0.635616694496545,15.0086733810715,8.3165,36.9738,-61.3255855833539,106
simulation,annual,2012,-2.16001468564932,4.89119289405168,4.19291582206429,3.9909,7.8597,-148333.256700699,107
simulation,annual,2013,-0.471967035030836,0.631509113379048,4.21723746408473,2.3276,10.3973,-549457.588076872,107
simulation,annual,2014,0.283894681868701,0.527431660426028,3.64449885733391,1.7815,9.1534,-528561.549781036,107
simulation,total_years,2012-4,-0.105062485516144,0.576391443151696,3.90003285007947,2.0294,9.7147,-1681541.25738365,107
simulation,monsoonal,NEM,-0.229105881567467,0.60811599111763,3.70928730339152,1.9993,9.1858,-1566709.75018196,107
simulation,monsoonal,SWM,0.619454940507528,0.414622670305663,7.93974277594482,3.1774,20.1595,-90119.9224076302,107
genetics,annual,2012,-3.20722317497245,2.80325834517847,12.6433201141345,11.326,24.9471,-11.4951988753601,107
genetics,annual,2013,-3.29980699947583,5,13.0974950549952,12.4875,24.5146,-105.247706469197,107
genetics,annual,2014,3.31614741794941,0.23894994632136,51.151285856086,10.3075,119.495,-78.9224504987037,107
genetics,total_years,2012-4,0.285580106597922,0.393890950326618,14.8443281059924,5.6556,37.6752,-205.100492713138,107
genetics,monsoonal,NEM,1.54072987076811,0.273673005362903,69.950292247169,17.3086,170.0516,-15.7533826993666,107
genetics,monsoonal,SWM,-3.3552998641141,5,13.8448574354762,13.2001,25.9135,-69.8231053265495,107
simulation,annual,2012,-2.16521573223628,4.98635085850379,4.2119308580519,4.0149,7.8849,-148031.491884035,108
simulation,annual,2013,-0.469419328827402,0.630996466238143,4.21659534131554,2.326,10.3968,-550449.615128741,108
simulation,annual,2014,0.273377281925865,0.529352254469958,3.63182454575732,1.78,9.1188,-528929.439806225,108
simulation,total_years,2012-4,-0.105058950605396,0.576327980807452,3.90147256046914,2.03,9.7184,-1683292.94562316,108
simulation,monsoonal,NEM,-0.227253097979085,0.6076259375693,3.71175573222833,1.9996,9.1927,-1567453.0386897,108
simulation,monsoonal,SWM,0.618550703507069,0.415544221405008,7.85091354860113,3.1484,19.9339,-91561.3023074489,108
genetics,annual,2012,-2.88601151717405,1.62151337993614,11.2310710341138,9.0597,23.8925,-11.4309059341016,108
genetics,annual,2013,-3.26557532214478,5,12.656732884497,12.0673,23.6896,-112.182872143565,108
genetics,annual,2014,0.826585321613526,0.337449871421129,23.9717296798384,7.7484,60.3092,-76.6573552546029,108
genetics,total_years,2012-4,-3.3222233584579,5,13.3944086336139,12.7706,25.0703,-202.993942383405,108
genetics,monsoonal,NEM,4.27239908726602,0.229266982600728,32.481235024824,6.1129,74.7163,-28.3032169787819,108
genetics,monsoonal,SWM,-3.39675468880251,5,14.4308558872636,13.7588,27.0103,-55.4850956802985,108
simulation,annual,2012,-2.15528698483747,4.80669831346232,4.17589794671926,3.9693,7.8373,-149411.468642208,109
simulation,annual,2013,-0.46482224501542,0.629488132360391,4.2270629589625,2.3284,10.4256,-546232.98352514,109
simulation,annual,2014,0.292083889241197,0.526468747623393,3.64041250653621,1.7771,9.1445,-528936.377958076,109
simulation,total_years,2012-4,-0.101676671906215,0.575738236030568,3.90180548183594,2.0288,9.7202,-1679816.17957812,109
simulation,monsoonal,NEM,-0.221939317835582,0.606798706068643,3.70785436903303,1.9957,9.1845,-1564117.26486352,109
simulation,monsoonal,SWM,0.545848466765167,0.420989159776107,7.86823159126875,3.1936,19.9763,-90887.70397257,109
genetics,annual,2012,-3.22252300240217,3.48707413400754,12.4234962910036,11.4481,23.9502,-22.2154684967998,109
genetics,annual,2013,-3.28019926465722,5,12.8431842225628,12.2451,24.0386,-110.72007692532,109
genetics,annual,2014,8.4749944061261,0.15,598.814867828122,46.238,1045.1626,-79.3828987514102,109
genetics,total_years,2012-4,0.561440270268684,0.383361728921085,13.2601583021991,4.9174,33.6314,-238.390654287174,109
genetics,monsoonal,NEM,-0.784241436456449,0.521573570968971,11.0767885089114,5.3699,27.8452,-21.8898115020553,109
genetics,monsoonal,SWM,-3.36826624287037,5,14.0255439944745,13.3723,26.2516,-98.804204559488,109
simulation,annual,2012,-2.1551915448406,4.81262458455217,4.17529778208947,3.9691,7.8355,-149071.277434987,110
simulation,annual,2013,-0.478299595543133,0.633104205225941,4.21264521399999,2.3286,10.3828,-548356.743351494,110
simulation,annual,2014,0.27482782622926,0.528526092934579,3.64841143603849,1.7861,9.1617,-528100.423055153,110
simulation,total_years,2012-4,-0.115031081764529,0.577981449115925,3.90263199432482,2.0346,9.7184,-1681704.65464509,110
simulation,monsoonal,NEM,-0.236832825826572,0.609509496384387,3.71149313029028,2.0034,9.1888,-1565361.58814385,110
simulation,monsoonal,SWM,0.577125625769013,0.418507614388145,7.87276326780329,3.1781,19.9887,-91595.6957191187,110
genetics,annual,2012,-2.0136584886768,0.915766007005165,8.5709630518727,5.7304,20.021,-22.4975972338699,110
genetics,annual,2013,0.438799741303824,0.409269640106172,10.221178993666,4.0408,25.9522,-122.269264929859,110
genetics,annual,2014,5.17386435524256,0.190057411252897,188.789808187073,25.0913,395.7442,-62.2811461519166,110
genetics,total_years,2012-4,0.442724401509045,0.389158268247903,13.6320003295365,5.1319,34.5891,-209.584989260216,110
genetics,monsoonal,NEM,3.40524481728182,0.247048746194783,31.8503651397002,6.7678,75.2494,-21.2804043868085,110
genetics,monsoonal,SWM,-0.676041297141534,0.464885774179253,16.2632832594369,7.2007,41.1789,-89.1651501012242,110
simulation,annual,2012,-2.16327090301927,4.98465284184259,4.20379555593576,4.0071,7.8699,-148460.566715743,111
simulation,annual,2013,-0.445981935957408,0.6266247116645,4.20476891886672,2.3096,10.3763,-547288.340476164,111
simulation,annual,2014,0.283726396968844,0.527042728928423,3.65551825872118,1.7859,9.1816,-527831.204103659,111
simulation,total_years,2012-4,-0.0995844228026977,0.575405124735743,3.90129952917372,2.0277,9.7195,-1681461.65625815,111
simulation,monsoonal,NEM,-0.220571155733297,0.606357449272766,3.71123487540575,1.9966,9.1936,-1565850.6195935,111
simulation,monsoonal,SWM,0.615329146027644,0.415703930247143,7.85972464393282,3.1531,19.9562,-91410.9341712353,111
genetics,annual,2012,-3.18073167259815,3.25075427823989,12.0184692226229,10.9823,23.3327,-20.5682458232343,111
genetics,annual,2013,0.639029176402424,0.392431633907496,10.6560644808553,4.045,27.0433,-76.7752614189021,111
genetics,annual,2014,2.40804777943294,0.268542585600791,35.4660445422043,8.542,85.8217,-64.6867281903094,111
genetics,total_years,2012-4,0.263877194755735,0.404503165688986,13.0056287305741,5.0845,33.0203,-167.538644127128,111
genetics,monsoonal,NEM,1.42321790719678,0.363327502428418,7.88530304425338,2.7658,19.9516,-26.2519879643278,111
genetics,monsoonal,SWM,-3.44295857661482,5,15.1132610233784,14.4094,28.2875,-53.4379867385511,111
simulation,annual,2012,-2.15715528835574,4.84654134084632,4.18237298275905,3.978,7.8449,-150299.578712482,112
simulation,annual,2013,-0.43653122446338,0.625206696078464,4.1935090739289,2.3001,10.3513,-549326.338075007,112
simulation,annual,2014,0.268397510692525,0.529712847684295,3.64042429149329,1.7851,9.1399,-529398.484348532,112
simulation,total_years,2012-4,-0.100097599026648,0.575766396264621,3.89500334276115,2.0253,9.7032,-1683989.56218469,112
simulation,monsoonal,NEM,-0.219435817271477,0.606595181163725,3.70247209775368,1.9924,9.1715,-1568744.03933137,112
simulation,monsoonal,SWM,0.577712552027668,0.418137880558823,7.90588579290446,3.1888,20.0729,-90445.8671961863,112
genetics,annual,2012,-1.53574212987103,0.727929009670018,8.38608694064362,5.0223,20.2901,-22.3236683933005,112
genetics,annual,2013,0.551477159268516,0.436214297853363,6.49733975727735,2.7233,16.4867,-117.59556449731,112
genetics,annual,2014,7.00268231756858,0.15,2610.41523398264,201.5655,4556.1798,-41.3271933837152,112
genetics,total_years,2012-4,0.354128911012392,0.408622304746025,11.2232350074198,4.4303,28.4963,-196.591521752735,112
genetics,monsoonal,NEM,-0.137761890374826,0.436855447382102,12.8475479990156,5.392,32.599,-28.9355868561366,112
genetics,monsoonal,SWM,0.840290206441244,0.352771681210953,17.2382757920228,5.8566,43.5329,-57.2263072995219,112
simulation,annual,2012,-2.15828703002037,4.84152544840527,4.18727406869655,3.9824,7.8547,-148931.433283703,113
simulation,annual,2013,-0.465833661484794,0.630357749924954,4.21409024423177,2.3232,10.3919,-549036.262446473,113
simulation,annual,2014,0.27798186107319,0.528070139454044,3.64903651010852,1.7853,9.1639,-528645.69735929,113
simulation,total_years,2012-4,-0.108175591977153,0.576783596199894,3.90320426729538,2.032,9.7219,-1683780.92609576,113
simulation,monsoonal,NEM,-0.229547543705731,0.607989751854566,3.71333199186689,2.0012,9.196,-1568365.56350205,113
simulation,monsoonal,SWM,0.600930675031045,0.416887723256676,7.85104245006759,3.1579,19.9339,-91057.0846609912,113
genetics,annual,2012,-1.05760408694638,0.469245453715105,22.814065942641,10.1797,57.7406,-6.56967244834839,113
genetics,annual,2013,0.0697101457028627,0.47156613991486,7.22481458864328,3.2369,18.2811,-148.380193487979,113
genetics,annual,2014,4.64152442590587,0.199754082488202,148.517591657654,21.7871,320.3604,-78.3732287841622,113
genetics,total_years,2012-4,0.749598086131876,0.375457074930832,12.5069955872641,4.5405,31.697,-238.529545748727,113
genetics,monsoonal,NEM,0.339391545629075,0.442911272481177,7.4384451630179,3.1599,18.8675,-42.688438947595,113
genetics,monsoonal,SWM,0.721934433950621,0.364591153981378,15.5392096275292,5.4705,39.3255,-82.6460029069404,113
simulation,annual,2012,-2.16432143010845,5,4.2077809790648,4.0118,7.8757,-148479.006416687,114
simulation,annual,2013,-0.460184714283834,0.629901185670004,4.19934163689741,2.314,10.3564,-549332.66861814,114
simulation,annual,2014,0.285101444713765,0.527179933876917,3.64682371129788,1.782,9.1596,-528055.168845,114
simulation,total_years,2012-4,-0.107592944862541,0.576741622782844,3.9018905540845,2.0312,9.7187,-1682861.91108057,114
simulation,monsoonal,NEM,-0.226370457128719,0.60750317323576,3.7108240374519,1.9988,9.1906,-1567616.54260717,114
simulation,monsoonal,SWM,0.570538410006179,0.419055444072523,7.86895294480664,3.1804,19.9788,-90734.1347843833,114
genetics,annual,2012,-3.27545143057413,3.85471742697419,12.9712679372666,12.0843,24.7747,-22.9389295721783,114
genetics,annual,2013,-3.24731909813439,5,12.4277651363166,11.849,23.2611,-104.221981564979,114
genetics,annual,2014,6.27225253690603,0.154687286816955,2799.80509379963,233.7428,5029.1492,-71.4450338836511,114
genetics,total_years,2012-4,-3.31612568331873,5,13.3129824909356,12.693,24.9179,-205.42908083729,114
genetics,monsoonal,NEM,6.93879448521235,0.164545504456822,412.574435040087,40.0053,781.3873,-14.0113978598043,114
genetics,monsoonal,SWM,-0.713329872795204,0.472656517985443,15.6436377012907,7.022,39.5788,-79.4121168268463,114
simulation,annual,2012,-2.15917566968072,4.88410161532495,4.18962227197015,3.9873,7.8543,-148260.574015798,115
simulation,annual,2013,-0.469827917134176,0.631310523722344,4.21213030038483,2.3243,10.3852,-549098.575537229,115
simulation,annual,2014,0.288726100059523,0.526372975720374,3.65523163469149,1.7841,9.1819,-529107.434856988,115
simulation,total_years,2012-4,-0.105595745937625,0.57631076198128,3.903962157034,2.0313,9.7246,-1683106.89494295,115
simulation,monsoonal,NEM,-0.229888803871037,0.608046744515665,3.71351244142879,2.0014,9.1964,-1568201.19618312,115
simulation,monsoonal,SWM,0.645207569496957,0.412217907080926,7.98974399363727,3.1801,20.2867,-90216.839547405,115
genetics,annual,2012,-3.24233556620669,3.36166994403885,12.7268437927596,11.6773,24.6238,-15.8845088762004,115
genetics,annual,2013,0.184039785294739,0.435818443200643,9.425899809637,3.9476,23.9183,-100.540030673151,115
genetics,annual,2014,7.37962351805132,0.15,1790.63099816239,138.2651,3125.3408,-88.6415261089707,115
genetics,total_years,2012-4,1.21353438603795,0.329788724637137,19.3221491678519,6.0813,48.4962,-211.986069206825,115
genetics,monsoonal,NEM,8.23758420858806,0.15,759.27400268036,58.628,1325.2253,-8.46636382589938,115
genetics,monsoonal,SWM,-3.39893711838975,5,14.4623846062115,13.7888,27.0693,-46.6571660496267,115
simulation,annual,2012,-2.15926617915751,4.92461463528651,4.18875048669519,3.989,7.8482,-148644.179194895,116
simulation,annual,2013,-0.460783312841768,0.629481879686553,4.21014844752111,2.319,10.3839,-548772.504447314,116
simulation,annual,2014,0.292393939697675,0.526530041635756,3.63764365773422,1.7759,9.1375,-528728.310057275,116
simulation,total_years,2012-4,-0.0936811137020814,0.574701680956204,3.89448004428176,2.0225,9.7038,-1682437.16473793,116
simulation,monsoonal,NEM,-0.211197934388494,0.605035902432017,3.70188939632793,1.9888,9.1728,-1567260.23425906,116
simulation,monsoonal,SWM,0.557824932639844,0.42034181210112,7.83908449033973,3.1773,19.9025,-90659.8879233452,116
genetics,annual,2012,-2.84757970672403,1.47760062402404,11.4955323044322,9.0535,24.818,-11.765736395502,116
genetics,annual,2013,-1.19425870507199,0.682469905120971,6.99883434843093,4.0447,17.0851,-124.493007449978,116
genetics,annual,2014,0.983292291428756,0.338183626617548,20.1710212897786,6.5361,50.7579,-85.4999763992148,116
genetics,total_years,2012-4,-1.07695278046758,0.599906701256641,9.03902525010051,4.8295,22.4189,-226.383202230471,116
genetics,monsoonal,NEM,0.270062783594838,0.464075611602734,6.3656989698531,2.8144,16.1193,-45.7453329889119,116
genetics,monsoonal,SWM,-1.99352552952673,0.770788009968814,11.6432341048411,7.1838,27.9373,-54.4069121173193,116
simulation,annual,2012,-2.16231480405556,4.95028932493152,4.20077252899418,4.0021,7.8679,-148205.381730035,117
simulation,annual,2013,-0.455609351424946,0.629006165955729,4.19781743978806,2.3112,10.3544,-549194.560304067,117
simulation,annual,2014,0.265948993148583,0.529569762263968,3.65313516738448,1.791,9.172,-527238.353263746,117
simulation,total_years,2012-4,-0.10321657290413,0.576041952191496,3.90084181225418,2.029,9.7173,-1682047.95267529,117
simulation,monsoonal,NEM,-0.222023203019183,0.606704938479087,3.70996075064031,1.9967,9.1899,-1566556.99677609,117
simulation,monsoonal,SWM,0.559497026330081,0.420689860913149,7.7912576462985,3.1603,19.781,-91234.1037181711,117
genetics,annual,2012,-3.38889977799331,4.54363935491363,14.3739434322772,13.5996,27.0875,-11.7950475808711,117
genetics,annual,2013,-0.0474979682821496,0.466551078508266,8.53169760020384,3.7887,21.5989,-107.848590709845,117
genetics,annual,2014,6.98885159869769,0.15,2646.76998524078,204.3727,4619.6328,-70.3057109150078,117
genetics,total_years,2012-4,0.275888757651367,0.384894775558126,17.2172045470053,6.4106,43.6728,-200.117268128552,117
genetics,monsoonal,NEM,0.382943661859586,0.352180728878631,27.5514964556871,9.3432,69.569,-21.4681658533204,117
genetics,monsoonal,SWM,-1.6596638154217,0.657440989202272,12.3272824634369,6.971,30.24,-93.1043983937819,117
simulation,annual,2012,-2.16435359412703,5,4.20791632038693,4.0119,7.876,-147067.143737271,118
simulation,annual,2013,-0.465564524761459,0.630360263041867,4.21290658102755,2.3226,10.389,-549862.839290921,118
simulation,annual,2014,0.275863569400388,0.528274261750972,3.65133142466256,1.7869,9.1694,-527889.103079427,118
simulation,total_years,2012-4,-0.112919604101222,0.577367736179856,3.90837886040382,2.0361,9.7337,-1682625.32662964,118
simulation,monsoonal,NEM,-0.235272067329115,0.608923701299091,3.71681383319869,2.005,9.203,-1567560.80134705,118
simulation,monsoonal,SWM,0.595147857483033,0.416226628750981,7.96513606197231,3.1991,20.2238,-90264.2576622222,118
genetics,annual,2012,-3.38549381490521,4.7129541395972,14.3011725208778,13.572,26.8781,-12.9487567104342,118
genetics,annual,2013,-3.33075196459818,5,13.5091327925238,12.88,25.2851,-83.8614564405771,118
genetics,annual,2014,2.95619510478995,0.249441026107174,44.7947980449324,9.6623,106.1574,-94.7864004293029,118
genetics,total_years,2012-4,0.555968975333396,0.35524079981125,21.8364079458039,7.4756,55.1722,-203.383006546956,118
genetics,monsoonal,NEM,2.53750436999378,0.247848314846782,73.1430416537651,15.6207,172.9868,-17.8632816721075,118
genetics,monsoonal,SWM,-3.44213190587252,5,15.1007724953313,14.3975,28.2642,-58.8100695168594,118
simulation,annual,2012,-2.15848827623837,4.85088470230107,4.18780952357223,3.9835,7.8546,-149257.206173625,119
simulation,annual,2013,-0.468146917664503,0.63047622631048,4.22150429704278,2.3276,10.4099,-548352.30888686,119
simulation,annual,2014,0.292957620763923,0.526176228103141,3.64507369438297,1.7786,9.1566,-527524.562586366,119
simulation,total_years,2012-4,-0.103715563560449,0.575993207361262,3.90390760298901,2.0305,9.725,-1683392.27934163,119
simulation,monsoonal,NEM,-0.228070057157806,0.607753630393927,3.7123509438813,2.0002,9.194,-1568201.28374979,119
simulation,monsoonal,SWM,0.666055978484028,0.410248055864682,8.03565604167227,3.1839,20.4031,-90324.1220444525,119
genetics,annual,2012,-3.46516849272125,5,15.4526805703312,14.733,28.9228,-5.7747281957395,119
genetics,annual,2013,-3.30226233854662,5,13.1296933590341,12.5182,24.5749,-77.9615728822158,119
genetics,annual,2014,1.87428724163411,0.305540973981952,18.3813471115331,5.2708,45.6651,-85.4916458224596,119
genetics,total_years,2012-4,-0.252490421973308,0.446501751472727,12.9166513855288,5.5259,32.7552,-179.321153152406,119
genetics,monsoonal,NEM,4.00205770961972,0.185881941958059,874.826629935811,111.0776,1808.7661,-14.8831186211475,119
genetics,monsoonal,SWM,-3.4503473954492,5,15.2253437405969,14.5163,28.4973,-37.5454432561147,119
simulation,annual,2012,-2.16213540283236,5,4.19859270164429,4.0031,7.8585,-149112.176580854,120
simulation,annual,2013,-0.466044661218109,0.63095016951727,4.20329993145509,2.3186,10.3641,-547005.73551512,120
simulation,annual,2014,0.265576401969848,0.530048571567841,3.64184695737668,1.7867,9.143,-529636.803739414,120
simulation,total_years,2012-4,-0.11057035659634,0.577427855625814,3.8978379162996,2.0307,9.7074,-1683761.76828451,120
simulation,monsoonal,NEM,-0.232129878612966,0.608726075911487,3.70890275305026,2.0004,9.1838,-1568678.27921593,120
simulation,monsoonal,SWM,0.613558804837289,0.415670779132805,7.87708278688939,3.1598,20.0003,-90629.6522842446,120
genetics,annual,2012,-3.33346961171376,4.46429444803369,13.6109652032331,12.8582,25.6839,-17.3482681996873,120
genetics,annual,2013,1.51280958096017,0.343495718435585,10.6110547547907,3.4998,26.7396,-78.0546748479636,120
genetics,annual,2014,3.83302585248807,0.196860274693546,415.883440027343,59.2978,889.8695,-57.5831229391333,120
